"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/3","232/21077",0.000359296452486546,0.00257121523810684,0.000248198207309785,"Pou5f1/Nanog",2
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","2/3","281/21077",0.000526670128803989,0.00365477149988222,0.000352793387715591,"Pou5f1/Sox2",2
"GO:0007548","GO:0007548","sex differentiation","2/3","289/21077",0.000556998171058889,0.00374563874873093,0.000361564760851986,"Sox2/Nanog",2
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","2/3","293/21077",0.000572477538015645,0.00374563874873093,0.000361564760851986,"Pou5f1/Sox2",2
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","2/3","358/21077",0.000853408600395124,0.0054286269302912,0.000524022824804023,"Pou5f1/Nanog",2
"GO:0016055","GO:0016055","Wnt signaling pathway","2/3","430/21077",0.00122893796203894,0.00747462244507738,0.000721521817267869,"Pou5f1/Sox2",2
"GO:0198738","GO:0198738","cell-cell signaling by wnt","2/3","432/21077",0.00124033036206524,0.00747462244507738,0.000721521817267869,"Pou5f1/Sox2",2
"GO:0048608","GO:0048608","reproductive structure development","2/3","453/21077",0.00136307709055957,0.00794117130066974,0.000766557560625441,"Sox2/Nanog",2
"GO:0061458","GO:0061458","reproductive system development","2/3","457/21077",0.00138710415732223,0.00794117130066974,0.000766557560625441,"Sox2/Nanog",2
"GO:0003129","GO:0003129","heart induction","1/3","10/21077",0.00142274473791071,0.00794654987759883,0.00076707675214698,"Pou5f1",1
"GO:0007389","GO:0007389","pattern specification process","2/3","469/21077",0.00146042557602078,0.00796279659306567,0.000768645040010936,"Pou5f1/Nanog",2
"GO:0003306","GO:0003306","Wnt signaling pathway involved in heart development","1/3","11/21077",0.00156494494514392,0.00833424168460367,0.000804500461395895,"Pou5f1",1
"GO:0045955","GO:0045955","negative regulation of calcium ion-dependent exocytosis","1/3","13/21077",0.00184930485891088,0.00882272526438734,0.000851653553445801,"Pou5f1",1
"GO:0060391","GO:0060391","positive regulation of SMAD protein signal transduction","1/3","13/21077",0.00184930485891088,0.00882272526438734,0.000851653553445801,"Pou5f1",1
"GO:0060911","GO:0060911","cardiac cell fate commitment","1/3","13/21077",0.00184930485891088,0.00882272526438734,0.000851653553445801,"Pou5f1",1
"GO:0090308","GO:0090308","regulation of methylation-dependent chromatin silencing","1/3","13/21077",0.00184930485891088,0.00882272526438734,0.000851653553445801,"Pou5f1",1
"GO:2000035","GO:2000035","regulation of stem cell division","1/3","13/21077",0.00184930485891088,0.00882272526438734,0.000851653553445801,"Nanog",1
"GO:0021984","GO:0021984","adenohypophysis development","1/3","14/21077",0.00199146456672639,0.00930704868939474,0.000898405067696114,"Sox2",1
"GO:0003128","GO:0003128","heart field specification","1/3","15/21077",0.00213361077601759,0.00939609360976978,0.000907000532315171,"Pou5f1",1
"GO:0043584","GO:0043584","nose development","1/3","15/21077",0.00213361077601759,0.00939609360976978,0.000907000532315171,"Sox2",1
"GO:0060965","GO:0060965","negative regulation of gene silencing by miRNA","1/3","15/21077",0.00213361077601759,0.00939609360976978,0.000907000532315171,"Pou5f1",1
"GO:0010454","GO:0010454","negative regulation of cell fate commitment","1/3","16/21077",0.00227574348742565,0.00947536833855408,0.000914652884898348,"Nanog",1
"GO:0060788","GO:0060788","ectodermal placode formation","1/3","16/21077",0.00227574348742565,0.00947536833855408,0.000914652884898348,"Sox2",1
"GO:0071697","GO:0071697","ectodermal placode morphogenesis","1/3","16/21077",0.00227574348742565,0.00947536833855408,0.000914652884898348,"Sox2",1
"GO:0060149","GO:0060149","negative regulation of posttranscriptional gene silencing","1/3","17/21077",0.00241786270159106,0.00954638894248882,0.000921508470660838,"Pou5f1",1
"GO:0060967","GO:0060967","negative regulation of gene silencing by RNA","1/3","17/21077",0.00241786270159106,0.00954638894248882,0.000921508470660838,"Pou5f1",1
"GO:0071696","GO:0071696","ectodermal placode development","1/3","17/21077",0.00241786270159106,0.00954638894248882,0.000921508470660838,"Sox2",1
"GO:0007398","GO:0007398","ectoderm development","1/3","18/21077",0.00255996841915462,0.00977054613310681,0.000943146259688546,"Pou5f1",1
"GO:0048853","GO:0048853","forebrain morphogenesis","1/3","18/21077",0.00255996841915462,0.00977054613310681,0.000943146259688546,"Sox2",1
"GO:0042789","GO:0042789","mRNA transcription by RNA polymerase II","1/3","19/21077",0.00270206064075817,0.0101438014218627,0.000979176418566379,"Pou5f1",1
"GO:0050910","GO:0050910","detection of mechanical stimulus involved in sensory perception of sound","1/3","20/21077",0.00284413936704153,0.0105049663718147,0.00101403950268034,"Sox2",1
"GO:0008356","GO:0008356","asymmetric cell division","1/3","21/21077",0.0029862045986464,0.0106850133295317,0.00103141935150616,"Pou5f1",1
"GO:0043586","GO:0043586","tongue development","1/3","21/21077",0.0029862045986464,0.0106850133295317,0.00103141935150616,"Sox2",1
"GO:0006346","GO:0006346","methylation-dependent chromatin silencing","1/3","23/21077",0.00327029458038253,0.0110131979251117,0.00106309885739989,"Pou5f1",1
"GO:0030539","GO:0030539","male genitalia development","1/3","23/21077",0.00327029458038253,0.0110131979251117,0.00106309885739989,"Sox2",1
"GO:0060390","GO:0060390","regulation of SMAD protein signal transduction","1/3","23/21077",0.00327029458038253,0.0110131979251117,0.00106309885739989,"Pou5f1",1
"GO:1903306","GO:1903306","negative regulation of regulated secretory pathway","1/3","23/21077",0.00327029458038253,0.0110131979251117,0.00106309885739989,"Pou5f1",1
"GO:0097150","GO:0097150","neuronal stem cell population maintenance","1/3","24/21077",0.00341231933179587,0.0113249438692935,0.00109319154794376,"Sox2",1
"GO:0001829","GO:0001829","trophectodermal cell differentiation","1/3","25/21077",0.00355433059109411,0.0116277386480079,0.0011224201866613,"Pou5f1",1
"GO:0009299","GO:0009299","mRNA transcription","1/3","26/21077",0.00369632835891776,0.0119219604815798,0.00115082128298403,"Pou5f1",1
"GO:0002052","GO:0002052","positive regulation of neuroblast proliferation","1/3","27/21077",0.00383831263590839,0.0120407341592195,0.00116228645067161,"Sox2",1
"GO:0061311","GO:0061311","cell surface receptor signaling pathway involved in heart development","1/3","27/21077",0.00383831263590839,0.0120407341592195,0.00116228645067161,"Pou5f1",1
"GO:0001759","GO:0001759","organ induction","1/3","28/21077",0.00398028342270584,0.0121531320506618,0.00117313616669225,"Pou5f1",1
"GO:0002089","GO:0002089","lens morphogenesis in camera-type eye","1/3","28/21077",0.00398028342270584,0.0121531320506618,0.00117313616669225,"Sox2",1
"GO:0045992","GO:0045992","negative regulation of embryonic development","1/3","29/21077",0.00412224071995182,0.0122596509723242,0.00118341838850291,"Nanog",1
"GO:0060914","GO:0060914","heart formation","1/3","29/21077",0.00412224071995182,0.0122596509723242,0.00118341838850291,"Pou5f1",1
"GO:0001832","GO:0001832","blastocyst growth","1/3","31/21077",0.00440611484835252,0.0127721556996548,0.00123289023071823,"Pou5f1",1
"GO:0045920","GO:0045920","negative regulation of exocytosis","1/3","31/21077",0.00440611484835252,0.0127721556996548,0.00123289023071823,"Pou5f1",1
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","1/3","36/21077",0.00511556414706194,0.0144625208602121,0.00139606039101105,"Sox2",1
"GO:0060969","GO:0060969","negative regulation of gene silencing","1/3","36/21077",0.00511556414706194,0.0144625208602121,0.00139606039101105,"Pou5f1",1
"GO:0031935","GO:0031935","regulation of chromatin silencing","1/3","38/21077",0.00539924947108794,0.0149282996111424,0.0014410217965249,"Pou5f1",1
"GO:0010092","GO:0010092","specification of animal organ identity","1/3","39/21077",0.00554107190806596,0.0149282996111424,0.0014410217965249,"Pou5f1",1
"GO:0021983","GO:0021983","pituitary gland development","1/3","39/21077",0.00554107190806596,0.0149282996111424,0.0014410217965249,"Sox2",1
"GO:1902692","GO:1902692","regulation of neuroblast proliferation","1/3","39/21077",0.00554107190806596,0.0149282996111424,0.0014410217965249,"Sox2",1
"GO:0045747","GO:0045747","positive regulation of Notch signaling pathway","1/3","40/21077",0.00568288086254243,0.01513232229677,0.00146071601117982,"Sox2",1
"GO:0010470","GO:0010470","regulation of gastrulation","1/3","42/21077",0.00596645832655351,0.0153897402992337,0.00148556445085685,"Nanog",1
"GO:2000826","GO:2000826","regulation of heart morphogenesis","1/3","42/21077",0.00596645832655351,0.0153897402992337,0.00148556445085685,"Pou5f1",1
"GO:0001709","GO:0001709","cell fate determination","1/3","43/21077",0.00610822683736978,0.0153897402992337,0.00148556445085685,"Pou5f1",1
"GO:0003156","GO:0003156","regulation of animal organ formation","1/3","44/21077",0.00624998186824777,0.0153897402992337,0.00148556445085685,"Pou5f1",1
"GO:0048854","GO:0048854","brain morphogenesis","1/3","44/21077",0.00624998186824777,0.0153897402992337,0.00148556445085685,"Sox2",1
"GO:0051898","GO:0051898","negative regulation of protein kinase B signaling","1/3","44/21077",0.00624998186824777,0.0153897402992337,0.00148556445085685,"Pou5f1",1
"GO:0060964","GO:0060964","regulation of gene silencing by miRNA","1/3","44/21077",0.00624998186824777,0.0153897402992337,0.00148556445085685,"Pou5f1",1
"GO:0050974","GO:0050974","detection of mechanical stimulus involved in sensory perception","1/3","45/21077",0.00639172341982841,0.0155713262036245,0.00150309285348708,"Sox2",1
"GO:0060147","GO:0060147","regulation of posttranscriptional gene silencing","1/3","47/21077",0.00667516608766117,0.0159230524382751,0.00153704482281672,"Pou5f1",1
"GO:0060966","GO:0060966","regulation of gene silencing by RNA","1/3","47/21077",0.00667516608766117,0.0159230524382751,0.00153704482281672,"Pou5f1",1
"GO:0048806","GO:0048806","genitalia development","1/3","51/21077",0.00724188969995732,0.0170790904383626,0.00164863663160476,"Sox2",1
"GO:0017145","GO:0017145","stem cell division","1/3","52/21077",0.0073835369144013,0.0170790904383626,0.00164863663160476,"Nanog",1
"GO:0030514","GO:0030514","negative regulation of BMP signaling pathway","1/3","52/21077",0.0073835369144013,0.0170790904383626,0.00164863663160476,"Nanog",1
"GO:0046148","GO:0046148","pigment biosynthetic process","1/3","53/21077",0.00752517065467495,0.0172326407992056,0.00166345877629657,"Sox2",1
"GO:0001825","GO:0001825","blastocyst formation","1/3","59/21077",0.00837469017463321,0.018988158910802,0.00183291812055547,"Pou5f1",1
"GO:0050982","GO:0050982","detection of mechanical stimulus","1/3","60/21077",0.00851622961366083,0.0191197704071405,0.00184562251689244,"Sox2",1
"GO:0048286","GO:0048286","lung alveolus development","1/3","62/21077",0.00879926808522713,0.0195634212768642,0.00188844792835738,"Sox2",1
"GO:0030858","GO:0030858","positive regulation of epithelial cell differentiation","1/3","63/21077",0.0089407671190479,0.0196754770941328,0.00189926462411762,"Sox2",1
"GO:0009880","GO:0009880","embryonic pattern specification","1/3","64/21077",0.00908225268574836,0.0196754770941328,0.00189926462411762,"Nanog",1
"GO:0045668","GO:0045668","negative regulation of osteoblast differentiation","1/3","65/21077",0.00922372478596922,0.0196754770941328,0.00189926462411762,"Sox2",1
"GO:0060042","GO:0060042","retina morphogenesis in camera-type eye","1/3","65/21077",0.00922372478596922,0.0196754770941328,0.00189926462411762,"Sox2",1
"GO:0042440","GO:0042440","pigment metabolic process","1/3","66/21077",0.00936518342035142,0.0196754770941328,0.00189926462411762,"Sox2",1
"GO:0060425","GO:0060425","lung morphogenesis","1/3","66/21077",0.00936518342035142,0.0196754770941328,0.00189926462411762,"Sox2",1
"GO:2000179","GO:2000179","positive regulation of neural precursor cell proliferation","1/3","67/21077",0.00950662858953644,0.0197910722454895,0.00191042297014608,"Sox2",1
"GO:0007405","GO:0007405","neuroblast proliferation","1/3","69/21077",0.00978947853487599,0.0198388547299699,0.00191503539107961,"Sox2",1
"GO:0021536","GO:0021536","diencephalon development","1/3","69/21077",0.00978947853487599,0.0198388547299699,0.00191503539107961,"Sox2",1
"GO:0050885","GO:0050885","neuromuscular process controlling balance","1/3","69/21077",0.00978947853487599,0.0198388547299699,0.00191503539107961,"Sox2",1
"GO:0048645","GO:0048645","animal organ formation","1/3","73/21077",0.0103550168713827,0.0208008672240934,0.00200789800830136,"Pou5f1",1
"GO:0021879","GO:0021879","forebrain neuron differentiation","1/3","75/21077",0.0106377052728039,0.021182908760627,0.00204477629957787,"Sox2",1
"GO:0002088","GO:0002088","lens development in camera-type eye","1/3","81/21077",0.0114854474712647,0.0224800638540138,0.00216999007554258,"Sox2",1
"GO:0048663","GO:0048663","neuron fate commitment","1/3","81/21077",0.0114854474712647,0.0224800638540138,0.00216999007554258,"Sox2",1
"GO:0006342","GO:0006342","chromatin silencing","1/3","84/21077",0.0119091369114552,0.0229175827959937,0.00221222357488333,"Pou5f1",1
"GO:0008593","GO:0008593","regulation of Notch signaling pathway","1/3","84/21077",0.0119091369114552,0.0229175827959937,0.00221222357488333,"Sox2",1
"GO:0021872","GO:0021872","forebrain generation of neurons","1/3","88/21077",0.0124738678167712,0.0238042977503383,0.00229781775572101,"Sox2",1
"GO:0045814","GO:0045814","negative regulation of gene expression, epigenetic","1/3","90/21077",0.0127561525602775,0.0241418093909384,0.0023303975969189,"Pou5f1",1
"GO:0060395","GO:0060395","SMAD protein signal transduction","1/3","92/21077",0.0130383835045188,0.0244736870699574,0.00236243359443395,"Pou5f1",1
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","1/3","93/21077",0.0131794788035176,0.0245374036260611,0.00236858412386708,"Nanog",1
"GO:0060968","GO:0060968","regulation of gene silencing","1/3","95/21077",0.0134616290584753,0.0248605891483132,0.00239978107154482,"Pou5f1",1
"GO:0090263","GO:0090263","positive regulation of canonical Wnt signaling pathway","1/3","98/21077",0.0138847535929256,0.0254368685822397,0.00245540905643316,"Pou5f1",1
"GO:0030279","GO:0030279","negative regulation of ossification","1/3","99/21077",0.0140257682141764,0.025491277151162,0.00246066109020639,"Sox2",1
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis","1/3","101/21077",0.0143077571251746,0.0257990266272834,0.00249036800355298,"Pou5f1",1
"GO:0051897","GO:0051897","positive regulation of protein kinase B signaling","1/3","103/21077",0.0145896922651069,0.0261018713180428,0.00251960146025694,"Pou5f1",1
"GO:0021987","GO:0021987","cerebral cortex development","1/3","108/21077",0.0152942949001738,0.027150337458448,0.00262080940761851,"Sox2",1
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","1/3","111/21077",0.0157168952167251,0.0276859154202312,0.00267250849839051,"Pou5f1",1
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","1/3","112/21077",0.0158577351153395,0.0277207735985706,0.0026758733420822,"Nanog",1
"GO:2000177","GO:2000177","regulation of neural precursor cell proliferation","1/3","113/21077",0.0159985615782375,0.0277550803137606,0.00267918495329337,"Sox2",1
"GO:0042472","GO:0042472","inner ear morphogenesis","1/3","114/21077",0.0161393746060595,0.027788848005922,0.00268244453286308,"Sox2",1
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","1/3","123/21077",0.0174060873838034,0.0297462239618731,0.00287138912065886,"Sox2",1
"GO:0009582","GO:0009582","detection of abiotic stimulus","1/3","127/21077",0.0179687216674721,0.0304802760137119,0.00294224682274397,"Sox2",1
"GO:0009581","GO:0009581","detection of external stimulus","1/3","128/21077",0.0181093466715294,0.0304929440277958,0.00294346966023311,"Sox2",1
"GO:0035195","GO:0035195","gene silencing by miRNA","1/3","129/21077",0.0182499582501245,0.0305054046662666,0.00294467247985106,"Pou5f1",1
"GO:0030177","GO:0030177","positive regulation of Wnt signaling pathway","1/3","131/21077",0.0185311411334912,0.0305415867761126,0.00294816512203339,"Pou5f1",1
"GO:0045995","GO:0045995","regulation of embryonic development","1/3","132/21077",0.0186717124395448,0.0305415867761126,0.00294816512203339,"Nanog",1
"GO:0050906","GO:0050906","detection of stimulus involved in sensory perception","1/3","132/21077",0.0186717124395448,0.0305415867761126,0.00294816512203339,"Sox2",1
"GO:0035194","GO:0035194","posttranscriptional gene silencing by RNA","1/3","135/21077",0.0190933458228774,0.0305981392370042,0.00295362410469818,"Pou5f1",1
"GO:0050905","GO:0050905","neuromuscular process","1/3","135/21077",0.0190933458228774,0.0305981392370042,0.00295362410469818,"Sox2",1
"GO:0042471","GO:0042471","ear morphogenesis","1/3","136/21077",0.0192338634411819,0.0305981392370042,0.00295362410469818,"Sox2",1
"GO:0035270","GO:0035270","endocrine system development","1/3","137/21077",0.0193743676391511,0.0305981392370042,0.00295362410469818,"Sox2",1
"GO:0048593","GO:0048593","camera-type eye morphogenesis","1/3","137/21077",0.0193743676391511,0.0305981392370042,0.00295362410469818,"Sox2",1
"GO:0016441","GO:0016441","posttranscriptional gene silencing","1/3","138/21077",0.0195148584174265,0.0306089217643197,0.00295466493702925,"Pou5f1",1
"GO:0017158","GO:0017158","regulation of calcium ion-dependent exocytosis","1/3","141/21077",0.0199362502404959,0.0310571517351944,0.00299793236699187,"Pou5f1",1
"GO:0007050","GO:0007050","cell cycle arrest","1/3","143/21077",0.020217111035821,0.0312818812648852,0.00301962540364325,"Sox2",1
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","1/3","144/21077",0.0203575213093903,0.0312877340929555,0.00302019037440619,"Nanog",1
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","1/3","145/21077",0.0204979181677513,0.0312934884027669,0.00302074583524755,"Sox2",1
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","1/3","149/21077",0.0210593714619344,0.0319377222833309,0.00308293343116502,"Sox2",1
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","1/3","150/21077",0.0211997012538691,0.031939023599579,0.00308305904661531,"Sox2",1
"GO:0001824","GO:0001824","blastocyst development","1/3","152/21077",0.0214803206042922,0.0321499546193282,0.00310342011953984,"Pou5f1",1
"GO:0046661","GO:0046661","male sex differentiation","1/3","153/21077",0.0216206101640624,0.0321499546193282,0.00310342011953984,"Sox2",1
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","1/3","154/21077",0.0217608863143924,0.0321499546193282,0.00310342011953984,"Sox2",1
"GO:0021543","GO:0021543","pallium development","1/3","156/21077",0.0220413983892966,0.0323541035552225,0.00312312652107411,"Sox2",1
"GO:0051896","GO:0051896","regulation of protein kinase B signaling","1/3","157/21077",0.0221816343151525,0.0323541035552225,0.00312312652107411,"Pou5f1",1
"GO:0031047","GO:0031047","gene silencing by RNA","1/3","163/21077",0.0230227683483175,0.033368442732688,0.00322104020862537,"Pou5f1",1
"GO:0060041","GO:0060041","retina development in camera-type eye","1/3","166/21077",0.023443154415331,0.0337640400069861,0.00325922702894373,"Sox2",1
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","1/3","169/21077",0.0238634198723702,0.0341545196923298,0.00329691985078799,"Nanog",1
"GO:0048592","GO:0048592","eye morphogenesis","1/3","176/21077",0.0248435703305427,0.0352763802339144,0.00340521252545255,"Sox2",1
"GO:0007219","GO:0007219","Notch signaling pathway","1/3","177/21077",0.0249835382406433,0.0352763802339144,0.00340521252545255,"Sox2",1
"GO:0009612","GO:0009612","response to mechanical stimulus","1/3","178/21077",0.0251234927566849,0.0352763802339144,0.00340521252545255,"Sox2",1
"GO:0017156","GO:0017156","calcium ion regulated exocytosis","1/3","179/21077",0.0252634338793098,0.0352763802339144,0.00340521252545255,"Pou5f1",1
"GO:0035051","GO:0035051","cardiocyte differentiation","1/3","182/21077",0.0256831768930872,0.0356451364152543,0.00344080838759063,"Pou5f1",1
"GO:0061351","GO:0061351","neural precursor cell proliferation","1/3","185/21077",0.0261027993891796,0.0359854258183494,0.00347365636490617,"Sox2",1
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","1/3","186/21077",0.0262426467758269,0.0359854258183494,0.00347365636490617,"Sox2",1
"GO:0043491","GO:0043491","protein kinase B signaling","1/3","190/21077",0.0268019024459211,0.0365067774173575,0.00352398219151693,"Pou5f1",1
"GO:1903305","GO:1903305","regulation of regulated secretory pathway","1/3","191/21077",0.0269416828975259,0.0365067774173575,0.00352398219151693,"Pou5f1",1
"GO:1902275","GO:1902275","regulation of chromatin organization","1/3","199/21077",0.0280594447011053,0.0377977225679595,0.00364859652460193,"Pou5f1",1
"GO:0001649","GO:0001649","osteoblast differentiation","1/3","204/21077",0.0287576109588561,0.0385116544419769,0.00371751203530919,"Sox2",1
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","1/3","206/21077",0.0290367838201905,0.0386594389233931,0.00373177760235006,"Sox2",1
"GO:0048839","GO:0048839","inner ear development","1/3","208/21077",0.0293159031796351,0.0388054440932742,0.00374587141327859,"Sox2",1
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","1/3","211/21077",0.0297344819139747,0.0391333124040241,0.00377752038834524,"Pou5f1",1
"GO:0008406","GO:0008406","gonad development","1/3","215/21077",0.0302923996843333,0.0396397687297847,0.00382640838117894,"Nanog",1
"GO:0045137","GO:0045137","development of primary sexual characteristics","1/3","219/21077",0.0308501035394215,0.0401401915370882,0.00387471396129098,"Nanog",1
"GO:0021953","GO:0021953","central nervous system neuron differentiation","1/3","221/21077",0.0311288752615575,0.0402740815530885,0.00388763830206784,"Sox2",1
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","1/3","223/21077",0.031407593520257,0.0403589249494656,0.00389582819553564,"Sox2",1
"GO:0030324","GO:0030324","lung development","1/3","224/21077",0.0315469326024207,0.0403589249494656,0.00389582819553564,"Sox2",1
"GO:0030323","GO:0030323","respiratory tube development","1/3","227/21077",0.0319648696678569,0.0406664175218847,0.0039255103100877,"Sox2",1
"GO:0051606","GO:0051606","detection of stimulus","1/3","230/21077",0.0323826864751705,0.0409204529303385,0.00395003222954314,"Sox2",1
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","1/3","231/21077",0.0325219320232385,0.0409204529303385,0.00395003222954314,"Sox2",1
"GO:1903531","GO:1903531","negative regulation of secretion by cell","1/3","237/21077",0.0333571247856267,0.0416883010559765,0.0040241522508642,"Pou5f1",1
"GO:0043583","GO:0043583","ear development","1/3","238/21077",0.033496276831003,0.0416883010559765,0.0040241522508642,"Sox2",1
"GO:0001763","GO:0001763","morphogenesis of a branching structure","1/3","242/21077",0.0340527514692793,0.041925161755188,0.0040470163036495,"Sox2",1
"GO:0030278","GO:0030278","regulation of ossification","1/3","242/21077",0.0340527514692793,0.041925161755188,0.0040470163036495,"Sox2",1
