"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031062","GO:0031062","positive regulation of histone methylation","2/9","41/21077",0.000131764341813831,0.00420607855071219,0.00187566894146356,"Dnmt3b/Jarid2",2
"GO:0031057","GO:0031057","negative regulation of histone modification","2/9","43/21077",0.000145037191403869,0.00420607855071219,0.00187566894146356,"Dnmt3b/Jarid2",2
"GO:0031128","GO:0031128","developmental induction","2/9","43/21077",0.000145037191403869,0.00420607855071219,0.00187566894146356,"Pou5f1/Sox2",2
"GO:0061647","GO:0061647","histone H3-K9 modification","2/9","45/21077",0.000158940439204918,0.00439976033980887,0.00196203987152483,"Dnmt3b/Jarid2",2
"GO:0040029","GO:0040029","regulation of gene expression, epigenetic","3/9","284/21077",0.000191478707791691,0.00507002317587564,0.00226093851763187,"Dnmt3b/Pou5f1/Klf2",3
"GO:0035019","GO:0035019","somatic stem cell population maintenance","2/9","55/21077",0.000237883072688796,0.00602888896926878,0.00268853747138768,"Pou5f1/Sox2",2
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","3/9","314/21077",0.000257390990477813,0.00602888896926878,0.00268853747138768,"Jarid2/Pou5f1/Fgf4",3
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","3/9","314/21077",0.000257390990477813,0.00602888896926878,0.00268853747138768,"Jarid2/Pou5f1/Fgf4",3
"GO:0001825","GO:0001825","blastocyst formation","2/9","59/21077",0.000273843365319971,0.0061766892399949,0.00275444788508977,"Esrrb/Pou5f1",2
"GO:1905268","GO:1905268","negative regulation of chromatin organization","2/9","62/21077",0.000302451038955984,0.00657831009729265,0.00293354767107684,"Dnmt3b/Jarid2",2
"GO:0033044","GO:0033044","regulation of chromosome organization","3/9","357/21077",0.000375225133516159,0.00787972780383934,0.00351390506160323,"Dnmt3b/Jarid2/Pou5f1",3
"GO:0007492","GO:0007492","endoderm development","2/9","71/21077",0.000396665034080103,0.00805230019182609,0.00359086241377777,"Pou5f1/Sox2",2
"GO:0031060","GO:0031060","regulation of histone methylation","2/9","74/21077",0.000430857266481454,0.00846426049313566,0.00377457299667963,"Dnmt3b/Jarid2",2
"GO:0010639","GO:0010639","negative regulation of organelle organization","3/9","402/21077",0.000531086284718839,0.0100760738774517,0.00449334899383381,"Dnmt3b/Jarid2/Pecam1",3
"GO:0006342","GO:0006342","chromatin silencing","2/9","84/21077",0.000554847811481504,0.0100760738774517,0.00449334899383381,"Dnmt3b/Pou5f1",2
"GO:0001667","GO:0001667","ameboidal-type cell migration","3/9","410/21077",0.000562539428297799,0.0100760738774517,0.00449334899383381,"Fgf4/Lefty1/Pecam1",3
"GO:0001708","GO:0001708","cell fate specification","2/9","89/21077",0.000622598369017053,0.0107692724885013,0.00480247567545299,"Pou5f1/Sox2",2
"GO:0045814","GO:0045814","negative regulation of gene expression, epigenetic","2/9","90/21077",0.000636607240699582,0.0107692724885013,0.00480247567545299,"Dnmt3b/Pou5f1",2
"GO:0060395","GO:0060395","SMAD protein signal transduction","2/9","92/21077",0.000665082914538259,0.0109469052690216,0.00488168967143303,"Pou5f1/Lefty1",2
"GO:0001704","GO:0001704","formation of primary germ layer","2/9","94/21077",0.000694168471668901,0.0110080828135035,0.00490897133503396,"Pou5f1/Sox2",2
"GO:0016569","GO:0016569","covalent chromatin modification","3/9","443/21077",0.000704951116135691,0.0110080828135035,0.00490897133503396,"Dnmt3b/Jarid2/Pou5f1",3
"GO:0031058","GO:0031058","positive regulation of histone modification","2/9","98/21077",0.000754165923793163,0.0114821761897509,0.005120389693122,"Dnmt3b/Jarid2",2
"GO:0034968","GO:0034968","histone lysine methylation","2/9","109/21077",0.000931666702591927,0.0138386590702069,0.00617124542410057,"Dnmt3b/Jarid2",2
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/9","111/21077",0.000965902901910403,0.0140055920777008,0.00624568793716501,"Pou5f1/Lefty1",2
"GO:1905269","GO:1905269","positive regulation of chromatin organization","2/9","113/21077",0.0010007411455966,0.0141732873876355,0.00632047039324167,"Dnmt3b/Jarid2",2
"GO:0018022","GO:0018022","peptidyl-lysine methylation","2/9","121/21077",0.00114609814642635,0.0158630402539465,0.00707400291334922,"Dnmt3b/Jarid2",2
"GO:0016571","GO:0016571","histone methylation","2/9","138/21077",0.00148668253464946,0.0201197703022561,0.00897225950735817,"Dnmt3b/Jarid2",2
"GO:0031333","GO:0031333","negative regulation of protein complex assembly","2/9","143/21077",0.00159500325227672,0.0209536108646185,0.00934410440423746,"Lefty1/Pecam1",2
"GO:2001251","GO:2001251","negative regulation of chromosome organization","2/9","144/21077",0.00161710954127598,0.0209536108646185,0.00934410440423746,"Dnmt3b/Jarid2",2
"GO:0001824","GO:0001824","blastocyst development","2/9","152/21077",0.00179924858863533,0.0228279664683107,0.0101799591199104,"Esrrb/Pou5f1",2
"GO:0031056","GO:0031056","regulation of histone modification","2/9","154/21077",0.00184624873750385,0.0229462343089764,0.0102326997696239,"Dnmt3b/Jarid2",2
"GO:0006479","GO:0006479","protein methylation","2/9","177/21077",0.00242856185068049,0.0289998856287141,0.0129322798240571,"Dnmt3b/Jarid2",2
"GO:0008213","GO:0008213","protein alkylation","2/9","177/21077",0.00242856185068049,0.0289998856287141,0.0129322798240571,"Dnmt3b/Jarid2",2
"GO:2001252","GO:2001252","positive regulation of chromosome organization","2/9","185/21077",0.00264900223217687,0.0310238915268406,0.0138348699575229,"Dnmt3b/Jarid2",2
"GO:0043542","GO:0043542","endothelial cell migration","2/9","202/21077",0.00314776875333084,0.0361696447316694,0.0161295797092226,"Fgf4/Pecam1",2
"GO:0048839","GO:0048839","inner ear development","2/9","208/21077",0.00333358187914833,0.0375953956370617,0.0167653825501027,"Esrrb/Sox2",2
"GO:0030324","GO:0030324","lung development","2/9","224/21077",0.00385379859509285,0.0422594509283198,0.0188452827577677,"Sox2/Klf2",2
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","2/9","225/21077",0.00388749936565802,0.0422594509283198,0.0188452827577677,"Pou5f1/Sox2",2
"GO:0030323","GO:0030323","respiratory tube development","2/9","227/21077",0.00395531806718264,0.0422594509283198,0.0188452827577677,"Sox2/Klf2",2
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/9","232/21077",0.00412729369901786,0.0432014936673543,0.0192653795975757,"Pou5f1/Lefty1",2
"GO:0003129","GO:0003129","heart induction","1/9","10/21077",0.00426277016339094,0.0432014936673543,0.0192653795975757,"Pou5f1",1
"GO:0043583","GO:0043583","ear development","2/9","238/21077",0.00433823068279309,0.0432014936673543,0.0192653795975757,"Esrrb/Sox2",2
"GO:0003306","GO:0003306","Wnt signaling pathway involved in heart development","1/9","11/21077",0.00468815750228735,0.0432014936673543,0.0192653795975757,"Pou5f1",1
"GO:0051574","GO:0051574","positive regulation of histone H3-K9 methylation","1/9","11/21077",0.00468815750228735,0.0432014936673543,0.0192653795975757,"Jarid2",1
"GO:0060541","GO:0060541","respiratory system development","2/9","255/21077",0.00496275955205465,0.0432014936673543,0.0192653795975757,"Sox2/Klf2",2
"GO:0000083","GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle","1/9","12/21077",0.00511338329657585,0.0432014936673543,0.0192653795975757,"Esrrb",1
"GO:1902459","GO:1902459","positive regulation of stem cell population maintenance","1/9","12/21077",0.00511338329657585,0.0432014936673543,0.0192653795975757,"Esrrb",1
"GO:0016458","GO:0016458","gene silencing","2/9","261/21077",0.00519260188947842,0.0432014936673543,0.0192653795975757,"Dnmt3b/Pou5f1",2
"GO:0032926","GO:0032926","negative regulation of activin receptor signaling pathway","1/9","13/21077",0.00553844759993827,0.0432014936673543,0.0192653795975757,"Lefty1",1
"GO:0045955","GO:0045955","negative regulation of calcium ion-dependent exocytosis","1/9","13/21077",0.00553844759993827,0.0432014936673543,0.0192653795975757,"Pou5f1",1
"GO:0051573","GO:0051573","negative regulation of histone H3-K9 methylation","1/9","13/21077",0.00553844759993827,0.0432014936673543,0.0192653795975757,"Dnmt3b",1
"GO:0060391","GO:0060391","positive regulation of SMAD protein signal transduction","1/9","13/21077",0.00553844759993827,0.0432014936673543,0.0192653795975757,"Pou5f1",1
"GO:0060911","GO:0060911","cardiac cell fate commitment","1/9","13/21077",0.00553844759993827,0.0432014936673543,0.0192653795975757,"Pou5f1",1
"GO:0090308","GO:0090308","regulation of methylation-dependent chromatin silencing","1/9","13/21077",0.00553844759993827,0.0432014936673543,0.0192653795975757,"Pou5f1",1
"GO:2000035","GO:2000035","regulation of stem cell division","1/9","13/21077",0.00553844759993827,0.0432014936673543,0.0192653795975757,"Esrrb",1
"GO:0071229","GO:0071229","cellular response to acid chemical","2/9","275/21077",0.00574784809097606,0.0432014936673543,0.0192653795975757,"Dnmt3b/Klf2",2
"GO:0003007","GO:0003007","heart morphogenesis","2/9","276/21077",0.00578851853540744,0.0432014936673543,0.0192653795975757,"Pou5f1/Lefty1",2
"GO:0045165","GO:0045165","cell fate commitment","2/9","278/21077",0.00587026179744453,0.0432014936673543,0.0192653795975757,"Pou5f1/Sox2",2
"GO:0021984","GO:0021984","adenohypophysis development","1/9","14/21077",0.00596335046604179,0.0432014936673543,0.0192653795975757,"Sox2",1
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","2/9","281/21077",0.00599388119064484,0.0432014936673543,0.0192653795975757,"Pou5f1/Sox2",2
"GO:0010631","GO:0010631","epithelial cell migration","2/9","284/21077",0.00611870369382548,0.0432014936673543,0.0192653795975757,"Fgf4/Pecam1",2
"GO:0043414","GO:0043414","macromolecule methylation","2/9","285/21077",0.00616057810778535,0.0432014936673543,0.0192653795975757,"Dnmt3b/Jarid2",2
"GO:0090132","GO:0090132","epithelium migration","2/9","286/21077",0.00620258581945169,0.0432014936673543,0.0192653795975757,"Fgf4/Pecam1",2
"GO:0090130","GO:0090130","tissue migration","2/9","288/21077",0.00628700075521369,0.0432014936673543,0.0192653795975757,"Fgf4/Pecam1",2
"GO:0003128","GO:0003128","heart field specification","1/9","15/21077",0.00638809194853729,0.0432014936673543,0.0192653795975757,"Pou5f1",1
"GO:0043249","GO:0043249","erythrocyte maturation","1/9","15/21077",0.00638809194853729,0.0432014936673543,0.0192653795975757,"Klf2",1
"GO:0043584","GO:0043584","nose development","1/9","15/21077",0.00638809194853729,0.0432014936673543,0.0192653795975757,"Sox2",1
"GO:0051571","GO:0051571","positive regulation of histone H3-K4 methylation","1/9","15/21077",0.00638809194853729,0.0432014936673543,0.0192653795975757,"Dnmt3b",1
"GO:0060965","GO:0060965","negative regulation of gene silencing by miRNA","1/9","15/21077",0.00638809194853729,0.0432014936673543,0.0192653795975757,"Pou5f1",1
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","2/9","293/21077",0.00650036414681234,0.0432014936673543,0.0192653795975757,"Pou5f1/Sox2",2
"GO:0001886","GO:0001886","endothelial cell morphogenesis","1/9","16/21077",0.00681267210106107,0.0432014936673543,0.0192653795975757,"Pecam1",1
"GO:0060788","GO:0060788","ectodermal placode formation","1/9","16/21077",0.00681267210106107,0.0432014936673543,0.0192653795975757,"Sox2",1
"GO:0071498","GO:0071498","cellular response to fluid shear stress","1/9","16/21077",0.00681267210106107,0.0432014936673543,0.0192653795975757,"Klf2",1
"GO:0071697","GO:0071697","ectodermal placode morphogenesis","1/9","16/21077",0.00681267210106107,0.0432014936673543,0.0192653795975757,"Sox2",1
"GO:0097094","GO:0097094","craniofacial suture morphogenesis","1/9","16/21077",0.00681267210106107,0.0432014936673543,0.0192653795975757,"Fgf4",1
"GO:0038092","GO:0038092","nodal signaling pathway","1/9","17/21077",0.00723709097723468,0.0432014936673543,0.0192653795975757,"Lefty1",1
"GO:0042074","GO:0042074","cell migration involved in gastrulation","1/9","17/21077",0.00723709097723468,0.0432014936673543,0.0192653795975757,"Lefty1",1
"GO:0042659","GO:0042659","regulation of cell fate specification","1/9","17/21077",0.00723709097723468,0.0432014936673543,0.0192653795975757,"Pou5f1",1
"GO:0045725","GO:0045725","positive regulation of glycogen biosynthetic process","1/9","17/21077",0.00723709097723468,0.0432014936673543,0.0192653795975757,"Esrrb",1
"GO:0045821","GO:0045821","positive regulation of glycolytic process","1/9","17/21077",0.00723709097723468,0.0432014936673543,0.0192653795975757,"Esrrb",1
"GO:0060149","GO:0060149","negative regulation of posttranscriptional gene silencing","1/9","17/21077",0.00723709097723468,0.0432014936673543,0.0192653795975757,"Pou5f1",1
"GO:0060967","GO:0060967","negative regulation of gene silencing by RNA","1/9","17/21077",0.00723709097723468,0.0432014936673543,0.0192653795975757,"Pou5f1",1
"GO:0071696","GO:0071696","ectodermal placode development","1/9","17/21077",0.00723709097723468,0.0432014936673543,0.0192653795975757,"Sox2",1
"GO:0072672","GO:0072672","neutrophil extravasation","1/9","17/21077",0.00723709097723468,0.0432014936673543,0.0192653795975757,"Pecam1",1
"GO:0001710","GO:0001710","mesodermal cell fate commitment","1/9","18/21077",0.00766134863066381,0.0432014936673543,0.0192653795975757,"Pou5f1",1
"GO:0007398","GO:0007398","ectoderm development","1/9","18/21077",0.00766134863066381,0.0432014936673543,0.0192653795975757,"Pou5f1",1
"GO:0030813","GO:0030813","positive regulation of nucleotide catabolic process","1/9","18/21077",0.00766134863066381,0.0432014936673543,0.0192653795975757,"Esrrb",1
"GO:0048853","GO:0048853","forebrain morphogenesis","1/9","18/21077",0.00766134863066381,0.0432014936673543,0.0192653795975757,"Sox2",1
"GO:0051197","GO:0051197","positive regulation of coenzyme metabolic process","1/9","18/21077",0.00766134863066381,0.0432014936673543,0.0192653795975757,"Esrrb",1
"GO:0060044","GO:0060044","negative regulation of cardiac muscle cell proliferation","1/9","18/21077",0.00766134863066381,0.0432014936673543,0.0192653795975757,"Jarid2",1
"GO:0001502","GO:0001502","cartilage condensation","1/9","19/21077",0.00808544511493747,0.0443606853603326,0.019782312372251,"Fgf4",1
"GO:0042789","GO:0042789","mRNA transcription by RNA polymerase II","1/9","19/21077",0.00808544511493747,0.0443606853603326,0.019782312372251,"Pou5f1",1
"GO:0070875","GO:0070875","positive regulation of glycogen metabolic process","1/9","19/21077",0.00808544511493747,0.0443606853603326,0.019782312372251,"Esrrb",1
"GO:0032259","GO:0032259","methylation","2/9","336/21077",0.00847083376568314,0.045458006267822,0.0202716543377376,"Dnmt3b/Jarid2",2
"GO:0050910","GO:0050910","detection of mechanical stimulus involved in sensory perception of sound","1/9","20/21077",0.0085093804836317,0.045458006267822,0.0202716543377376,"Sox2",1
"GO:0098743","GO:0098743","cell aggregation","1/9","20/21077",0.0085093804836317,0.045458006267822,0.0202716543377376,"Fgf4",1
"GO:0018205","GO:0018205","peptidyl-lysine modification","2/9","343/21077",0.00881429123028779,0.0461041632821764,0.0205598031748363,"Dnmt3b/Jarid2",2
"GO:0006349","GO:0006349","regulation of gene expression by genetic imprinting","1/9","21/21077",0.00893315479030676,0.0461041632821764,0.0205598031748363,"Dnmt3b",1
"GO:0008356","GO:0008356","asymmetric cell division","1/9","21/21077",0.00893315479030676,0.0461041632821764,0.0205598031748363,"Pou5f1",1
"GO:0043586","GO:0043586","tongue development","1/9","21/21077",0.00893315479030676,0.0461041632821764,0.0205598031748363,"Sox2",1
"GO:0034405","GO:0034405","response to fluid shear stress","1/9","22/21077",0.00935676808850594,0.0472710654201694,0.0210801743641927,"Klf2",1
"GO:2001026","GO:2001026","regulation of endothelial cell chemotaxis","1/9","22/21077",0.00935676808850594,0.0472710654201694,0.0210801743641927,"Fgf4",1
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","2/9","358/21077",0.00957132538184165,0.0472710654201694,0.0210801743641927,"Pou5f1/Lefty1",2
"GO:0002693","GO:0002693","positive regulation of cellular extravasation","1/9","23/21077",0.00978022043175919,0.0472710654201694,0.0210801743641927,"Pecam1",1
"GO:0030539","GO:0030539","male genitalia development","1/9","23/21077",0.00978022043175919,0.0472710654201694,0.0210801743641927,"Sox2",1
"GO:0048333","GO:0048333","mesodermal cell differentiation","1/9","23/21077",0.00978022043175919,0.0472710654201694,0.0210801743641927,"Pou5f1",1
"GO:0060390","GO:0060390","regulation of SMAD protein signal transduction","1/9","23/21077",0.00978022043175919,0.0472710654201694,0.0210801743641927,"Pou5f1",1
"GO:1903306","GO:1903306","negative regulation of regulated secretory pathway","1/9","23/21077",0.00978022043175919,0.0472710654201694,0.0210801743641927,"Pou5f1",1
"GO:0097150","GO:0097150","neuronal stem cell population maintenance","1/9","24/21077",0.010203511873581,0.0489286514252823,0.0218193623156561,"Sox2",1
"GO:0003002","GO:0003002","regionalization","2/9","375/21077",0.0104636777524932,0.0497817327899162,0.0221997875028924,"Pou5f1/Lefty1",2
"GO:0009048","GO:0009048","dosage compensation by inactivation of X chromosome","1/9","25/21077",0.0106266424674698,0.0497817327899162,0.0221997875028924,"Dnmt3b",1
"GO:0051194","GO:0051194","positive regulation of cofactor metabolic process","1/9","25/21077",0.0106266424674698,0.0497817327899162,0.0221997875028924,"Esrrb",1
"GO:0009299","GO:0009299","mRNA transcription","1/9","26/21077",0.0110496122669085,0.0505955930116336,0.0225627223178662,"Pou5f1",1
"GO:1903671","GO:1903671","negative regulation of sprouting angiogenesis","1/9","26/21077",0.0110496122669085,0.0505955930116336,0.0225627223178662,"Klf2",1
"GO:2000737","GO:2000737","negative regulation of stem cell differentiation","1/9","26/21077",0.0110496122669085,0.0505955930116336,0.0225627223178662,"Esrrb",1
"GO:0002052","GO:0002052","positive regulation of neuroblast proliferation","1/9","27/21077",0.0114724213253666,0.0509978437018123,0.0227421029730664,"Sox2",1
"GO:0007549","GO:0007549","dosage compensation","1/9","27/21077",0.0114724213253666,0.0509978437018123,0.0227421029730664,"Dnmt3b",1
"GO:0036003","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress","1/9","27/21077",0.0114724213253666,0.0509978437018123,0.0227421029730664,"Klf2",1
"GO:0061311","GO:0061311","cell surface receptor signaling pathway involved in heart development","1/9","27/21077",0.0114724213253666,0.0509978437018123,0.0227421029730664,"Pou5f1",1
"GO:0001759","GO:0001759","organ induction","1/9","28/21077",0.0118950696962962,0.0517435531788883,0.0230746464785294,"Pou5f1",1
"GO:0002089","GO:0002089","lens morphogenesis in camera-type eye","1/9","28/21077",0.0118950696962962,0.0517435531788883,0.0230746464785294,"Sox2",1
"GO:0032925","GO:0032925","regulation of activin receptor signaling pathway","1/9","28/21077",0.0118950696962962,0.0517435531788883,0.0230746464785294,"Lefty1",1
"GO:0005979","GO:0005979","regulation of glycogen biosynthetic process","1/9","29/21077",0.012317557433136,0.052093003310971,0.0232304811238969,"Esrrb",1
"GO:0010962","GO:0010962","regulation of glucan biosynthetic process","1/9","29/21077",0.012317557433136,0.052093003310971,0.0232304811238969,"Esrrb",1
"GO:0060914","GO:0060914","heart formation","1/9","29/21077",0.012317557433136,0.052093003310971,0.0232304811238969,"Pou5f1",1
"GO:2001171","GO:2001171","positive regulation of ATP biosynthetic process","1/9","29/21077",0.012317557433136,0.052093003310971,0.0232304811238969,"Esrrb",1
"GO:0034260","GO:0034260","negative regulation of GTPase activity","1/9","30/21077",0.012739884589308,0.0524229034789767,0.0233775976105367,"Pecam1",1
"GO:0051569","GO:0051569","regulation of histone H3-K4 methylation","1/9","30/21077",0.012739884589308,0.0524229034789767,0.0233775976105367,"Dnmt3b",1
"GO:0055022","GO:0055022","negative regulation of cardiac muscle tissue growth","1/9","30/21077",0.012739884589308,0.0524229034789767,0.0233775976105367,"Jarid2",1
"GO:0061117","GO:0061117","negative regulation of heart growth","1/9","30/21077",0.012739884589308,0.0524229034789767,0.0233775976105367,"Jarid2",1
"GO:0035767","GO:0035767","endothelial cell chemotaxis","1/9","31/21077",0.0131620512182191,0.0530755970961074,0.0236686613962418,"Fgf4",1
"GO:0045920","GO:0045920","negative regulation of exocytosis","1/9","31/21077",0.0131620512182191,0.0530755970961074,0.0236686613962418,"Pou5f1",1
"GO:0016570","GO:0016570","histone modification","2/9","426/21077",0.013355521805284,0.0530755970961074,0.0236686613962418,"Dnmt3b/Jarid2",2
"GO:0002691","GO:0002691","regulation of cellular extravasation","1/9","32/21077",0.0135840573732618,0.0530755970961074,0.0236686613962418,"Pecam1",1
"GO:0010453","GO:0010453","regulation of cell fate commitment","1/9","32/21077",0.0135840573732618,0.0530755970961074,0.0236686613962418,"Pou5f1",1
"GO:0010614","GO:0010614","negative regulation of cardiac muscle hypertrophy","1/9","32/21077",0.0135840573732618,0.0530755970961074,0.0236686613962418,"Jarid2",1
"GO:0060561","GO:0060561","apoptotic process involved in morphogenesis","1/9","32/21077",0.0135840573732618,0.0530755970961074,0.0236686613962418,"Fgf4",1
"GO:0016055","GO:0016055","Wnt signaling pathway","2/9","430/21077",0.0135957194531901,0.0530755970961074,0.0236686613962418,"Pou5f1/Sox2",2
"GO:0198738","GO:0198738","cell-cell signaling by wnt","2/9","432/21077",0.013716538201267,0.0532061895832584,0.0237268981289097,"Pou5f1/Sox2",2
"GO:0014741","GO:0014741","negative regulation of muscle hypertrophy","1/9","34/21077",0.0144275884752356,0.0545739216237173,0.0243368278954612,"Jarid2",1
"GO:0035116","GO:0035116","embryonic hindlimb morphogenesis","1/9","34/21077",0.0144275884752356,0.0545739216237173,0.0243368278954612,"Fgf4",1
"GO:0060487","GO:0060487","lung epithelial cell differentiation","1/9","34/21077",0.0144275884752356,0.0545739216237173,0.0243368278954612,"Klf2",1
"GO:2000036","GO:2000036","regulation of stem cell population maintenance","1/9","34/21077",0.0144275884752356,0.0545739216237173,0.0243368278954612,"Esrrb",1
"GO:0030810","GO:0030810","positive regulation of nucleotide biosynthetic process","1/9","35/21077",0.0148491135288745,0.0547042429302078,0.0243949436971629,"Esrrb",1
"GO:0060479","GO:0060479","lung cell differentiation","1/9","35/21077",0.0148491135288745,0.0547042429302078,0.0243949436971629,"Klf2",1
"GO:1900373","GO:1900373","positive regulation of purine nucleotide biosynthetic process","1/9","35/21077",0.0148491135288745,0.0547042429302078,0.0243949436971629,"Esrrb",1
"GO:0043254","GO:0043254","regulation of protein complex assembly","2/9","452/21077",0.014950953101553,0.0547042429302078,0.0243949436971629,"Lefty1/Pecam1",2
"GO:0048608","GO:0048608","reproductive structure development","2/9","453/21077",0.0150139184625459,0.0547042429302078,0.0243949436971629,"Esrrb/Sox2",2
"GO:0061458","GO:0061458","reproductive system development","2/9","457/21077",0.0152669578787112,0.0547042429302078,0.0243949436971629,"Esrrb/Sox2",2
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","1/9","36/21077",0.0152704783220613,0.0547042429302078,0.0243949436971629,"Sox2",1
"GO:0060969","GO:0060969","negative regulation of gene silencing","1/9","36/21077",0.0152704783220613,0.0547042429302078,0.0243949436971629,"Pou5f1",1
"GO:0070873","GO:0070873","regulation of glycogen metabolic process","1/9","36/21077",0.0152704783220613,0.0547042429302078,0.0243949436971629,"Esrrb",1
"GO:0045666","GO:0045666","positive regulation of neuron differentiation","2/9","465/21077",0.0157786726344448,0.0557536985810255,0.0248629405131874,"Dnmt3b/Sox2",2
"GO:0048732","GO:0048732","gland development","2/9","467/21077",0.0159077713655873,0.0557536985810255,0.0248629405131874,"Jarid2/Sox2",2
"GO:0007389","GO:0007389","pattern specification process","2/9","469/21077",0.0160373367075219,0.0557536985810255,0.0248629405131874,"Pou5f1/Lefty1",2
"GO:0031935","GO:0031935","regulation of chromatin silencing","1/9","38/21077",0.0161127273403292,0.0557536985810255,0.0248629405131874,"Pou5f1",1
"GO:0032885","GO:0032885","regulation of polysaccharide biosynthetic process","1/9","38/21077",0.0161127273403292,0.0557536985810255,0.0248629405131874,"Esrrb",1
"GO:0071514","GO:0071514","genetic imprinting","1/9","38/21077",0.0161127273403292,0.0557536985810255,0.0248629405131874,"Dnmt3b",1
"GO:0010092","GO:0010092","specification of animal organ identity","1/9","39/21077",0.0165336116719957,0.0559387194902523,0.0249454491893269,"Pou5f1",1
"GO:0021983","GO:0021983","pituitary gland development","1/9","39/21077",0.0165336116719957,0.0559387194902523,0.0249454491893269,"Sox2",1
"GO:0048821","GO:0048821","erythrocyte development","1/9","39/21077",0.0165336116719957,0.0559387194902523,0.0249454491893269,"Klf2",1
"GO:1902692","GO:1902692","regulation of neuroblast proliferation","1/9","39/21077",0.0165336116719957,0.0559387194902523,0.0249454491893269,"Sox2",1
"GO:0045747","GO:0045747","positive regulation of Notch signaling pathway","1/9","40/21077",0.0169543359563837,0.0570452519195453,0.025438898963344,"Sox2",1
