"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048839","GO:0048839","inner ear development","3/7","208/21077",3.22027249773635e-05,0.00122934404360363,0.000293272991061179,"Bmp4/Gbx2/Sox2",3
"GO:0035987","GO:0035987","endodermal cell differentiation","2/7","27/21077",3.30553456026583e-05,0.00122934404360363,0.000293272991061179,"Nanog/Sox2",2
"GO:0002089","GO:0002089","lens morphogenesis in camera-type eye","2/7","28/21077",3.5592431893713e-05,0.00126353133222681,0.000301428729434794,"Bmp4/Sox2",2
"GO:0045992","GO:0045992","negative regulation of embryonic development","2/7","29/21077",3.82228593609291e-05,0.0012898778345754,0.000307713965523075,"Bmp4/Nanog",2
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","3/7","223/21077",3.96377311521249e-05,0.0012898778345754,0.000307713965523075,"Bmp4/Gbx2/Sox2",3
"GO:0009952","GO:0009952","anterior/posterior pattern specification","3/7","231/21077",4.40287329202008e-05,0.00131658734235899,0.000314085800387549,"Bmp4/Gbx2/Lefty1",3
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/7","232/21077",4.45991373409286e-05,0.00131658734235899,0.000314085800387549,"Bmp4/Nanog/Lefty1",3
"GO:0010453","GO:0010453","regulation of cell fate commitment","2/7","32/21077",4.66737436969676e-05,0.00131658734235899,0.000314085800387549,"Bmp4/Nanog",2
"GO:0043583","GO:0043583","ear development","3/7","238/21077",4.81240908512878e-05,0.00131658734235899,0.000314085800387549,"Bmp4/Gbx2/Sox2",3
"GO:0001706","GO:0001706","endoderm formation","2/7","33/21077",4.96770908097788e-05,0.00131658734235899,0.000314085800387549,"Nanog/Sox2",2
"GO:0001763","GO:0001763","morphogenesis of a branching structure","3/7","242/21077",5.05731373505375e-05,0.00131658734235899,0.000314085800387549,"Bmp4/Gbx2/Sox2",3
"GO:0035116","GO:0035116","embryonic hindlimb morphogenesis","2/7","34/21077",5.27735566327454e-05,0.00132955315258626,0.000317178931205295,"Bmp4/Fgf4",2
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","2/7","36/21077",5.92456666014487e-05,0.00144596455049161,0.000344950098304488,"Bmp4/Sox2",2
"GO:0021983","GO:0021983","pituitary gland development","2/7","39/21077",6.96511109157717e-05,0.00162677579257055,0.000388084527643356,"Bmp4/Sox2",2
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","3/7","271/21077",7.08199448750305e-05,0.00162677579257055,0.000388084527643356,"Bmp4/Nanog/Fgf4",3
"GO:0045165","GO:0045165","cell fate commitment","3/7","278/21077",7.63954938240478e-05,0.00170471087647375,0.000406676764115984,"Bmp4/Nanog/Sox2",3
"GO:0031128","GO:0031128","developmental induction","2/7","43/21077",8.48247600936574e-05,0.00180954785203535,0.00043168673065605,"Bmp4/Sox2",2
"GO:0007548","GO:0007548","sex differentiation","3/7","289/21077",8.57276191105094e-05,0.00180954785203535,0.00043168673065605,"Bmp4/Nanog/Sox2",3
"GO:0090596","GO:0090596","sensory organ morphogenesis","3/7","301/21077",9.67295894699934e-05,0.00198142053168449,0.000472688771626329,"Bmp4/Gbx2/Sox2",3
"GO:0021532","GO:0021532","neural tube patterning","2/7","47/21077",0.000101481205207912,0.00198142053168449,0.000472688771626329,"Bmp4/Gbx2",2
"GO:0035137","GO:0035137","hindlimb morphogenesis","2/7","47/21077",0.000101481205207912,0.00198142053168449,0.000472688771626329,"Bmp4/Fgf4",2
"GO:0010862","GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation","2/7","49/21077",0.000110364589929496,0.00207775297434516,0.000495669892120888,"Bmp4/Lefty1",2
"GO:0048562","GO:0048562","embryonic organ morphogenesis","3/7","316/21077",0.000111735755342505,0.00207775297434516,0.000495669892120888,"Bmp4/Gbx2/Sox2",3
"GO:0009948","GO:0009948","anterior/posterior axis specification","2/7","54/21077",0.000134189434177439,0.00243725460680419,0.000581432799251083,"Bmp4/Lefty1",2
"GO:0035019","GO:0035019","somatic stem cell population maintenance","2/7","55/21077",0.000139231143319362,0.00247135279391867,0.000589567281519786,"Nanog/Sox2",2
"GO:0010463","GO:0010463","mesenchymal cell proliferation","2/7","57/21077",0.000149590948307641,0.00259623401396151,0.000619359014045673,"Bmp4/Fgf4",2
"GO:0001101","GO:0001101","response to acid chemical","3/7","354/21077",0.000156391713562584,0.00263059708363289,0.000627556686842808,"Nanog/Sox2/Lefty1",3
"GO:0001755","GO:0001755","neural crest cell migration","2/7","59/21077",0.000160318974456006,0.00263059708363289,0.000627556686842808,"Bmp4/Gbx2",2
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","3/7","358/21077",0.00016167562101713,0.00263059708363289,0.000627556686842808,"Bmp4/Nanog/Lefty1",3
"GO:0048286","GO:0048286","lung alveolus development","2/7","62/21077",0.000177100655875774,0.00270336027705114,0.000644915114277313,"Bmp4/Sox2",2
"GO:0030858","GO:0030858","positive regulation of epithelial cell differentiation","2/7","63/21077",0.000182878277802981,0.00270336027705114,0.000644915114277313,"Bmp4/Sox2",2
"GO:0060393","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation","2/7","63/21077",0.000182878277802981,0.00270336027705114,0.000644915114277313,"Bmp4/Lefty1",2
"GO:0003002","GO:0003002","regionalization","3/7","375/21077",0.000185435546137239,0.00270336027705114,0.000644915114277313,"Bmp4/Gbx2/Lefty1",3
"GO:0001707","GO:0001707","mesoderm formation","2/7","64/21077",0.000188747690300125,0.00270336027705114,0.000644915114277313,"Bmp4/Nanog",2
"GO:0060562","GO:0060562","epithelial tube morphogenesis","3/7","379/21077",0.000191339082101614,0.00270336027705114,0.000644915114277313,"Bmp4/Gbx2/Sox2",3
"GO:0030900","GO:0030900","forebrain development","3/7","382/21077",0.000195846481189512,0.00270336027705114,0.000644915114277313,"Bmp4/Gbx2/Sox2",3
"GO:0060389","GO:0060389","pathway-restricted SMAD protein phosphorylation","2/7","66/21077",0.000200761710715706,0.00270336027705114,0.000644915114277313,"Bmp4/Lefty1",2
"GO:0060425","GO:0060425","lung morphogenesis","2/7","66/21077",0.000200761710715706,0.00270336027705114,0.000644915114277313,"Bmp4/Sox2",2
"GO:1904888","GO:1904888","cranial skeletal system development","2/7","66/21077",0.000200761710715706,0.00270336027705114,0.000644915114277313,"Bmp4/Fgf4",2
"GO:0048332","GO:0048332","mesoderm morphogenesis","2/7","68/21077",0.000213142364671706,0.00282142689506106,0.000673081151594862,"Bmp4/Nanog",2
"GO:0021879","GO:0021879","forebrain neuron differentiation","2/7","75/21077",0.000259356808875628,0.00332061750380107,0.000792168337721935,"Gbx2/Sox2",2
"GO:0045843","GO:0045843","negative regulation of striated muscle tissue development","2/7","75/21077",0.000259356808875628,0.00332061750380107,0.000792168337721935,"Bmp4/Jarid2",2
"GO:0048635","GO:0048635","negative regulation of muscle organ development","2/7","77/21077",0.000273382957596181,0.00344374338520351,0.000821541315696504,"Bmp4/Jarid2",2
"GO:1901862","GO:1901862","negative regulation of muscle tissue development","2/7","78/21077",0.00028053281590782,0.00347771633688901,0.000829645921732401,"Bmp4/Jarid2",2
"GO:0002088","GO:0002088","lens development in camera-type eye","2/7","81/21077",0.000302528999900596,0.00363500229111332,0.000867168145464058,"Bmp4/Sox2",2
"GO:0048663","GO:0048663","neuron fate commitment","2/7","81/21077",0.000302528999900596,0.00363500229111332,0.000867168145464058,"Bmp4/Sox2",2
"GO:0048608","GO:0048608","reproductive structure development","3/7","453/21077",0.000323679434335219,0.00382610784506607,0.000912758391504406,"Bmp4/Nanog/Sox2",3
"GO:0061458","GO:0061458","reproductive system development","3/7","457/21077",0.000332157337892305,0.00382610784506607,0.000912758391504406,"Bmp4/Nanog/Sox2",3
"GO:0014032","GO:0014032","neural crest cell development","2/7","85/21077",0.000333131028763755,0.00382610784506607,0.000912758391504406,"Bmp4/Gbx2",2
"GO:0042475","GO:0042475","odontogenesis of dentin-containing tooth","2/7","86/21077",0.000341008705086819,0.0038598231691711,0.000920801537763037,"Bmp4/Fgf4",2
"GO:0048732","GO:0048732","gland development","3/7","467/21077",0.000353981648115388,0.00392739989433823,0.000936922678479502,"Bmp4/Jarid2/Sox2",3
"GO:0021872","GO:0021872","forebrain generation of neurons","2/7","88/21077",0.000357036354030748,0.00392739989433823,0.000936922678479502,"Gbx2/Sox2",2
"GO:0001708","GO:0001708","cell fate specification","2/7","89/21077",0.000365186239093059,0.00395753606004691,0.00094411197874291,"Nanog/Sox2",2
"GO:0014031","GO:0014031","mesenchymal cell development","2/7","90/21077",0.000373426772864174,0.00395753606004691,0.00094411197874291,"Bmp4/Gbx2",2
"GO:0048864","GO:0048864","stem cell development","2/7","91/21077",0.000381757911596229,0.00395753606004691,0.00094411197874291,"Bmp4/Gbx2",2
"GO:0009798","GO:0009798","axis specification","2/7","92/21077",0.00039017961155392,0.00395753606004691,0.00094411197874291,"Bmp4/Lefty1",2
"GO:0014033","GO:0014033","neural crest cell differentiation","2/7","92/21077",0.00039017961155392,0.00395753606004691,0.00094411197874291,"Bmp4/Gbx2",2
"GO:0060395","GO:0060395","SMAD protein signal transduction","2/7","92/21077",0.00039017961155392,0.00395753606004691,0.00094411197874291,"Bmp4/Lefty1",2
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","2/7","93/21077",0.000398691829014502,0.00399202972385033,0.000952340806148,"Bmp4/Nanog",2
"GO:0048568","GO:0048568","embryonic organ development","3/7","492/21077",0.000412573047570781,0.00407872848294658,0.000973023709793847,"Bmp4/Gbx2/Sox2",3
"GO:0055024","GO:0055024","regulation of cardiac muscle tissue development","2/7","101/21077",0.000470042956216006,0.00458879436005876,0.00109470530592412,"Bmp4/Jarid2",2
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/7","111/21077",0.000567340467466696,0.00547028277890728,0.00130499366785712,"Bmp4/Lefty1",2
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/7","112/21077",0.000577564226845371,0.0055009470873931,0.00131230896215187,"Nanog/Lefty1",2
"GO:0042472","GO:0042472","inner ear morphogenesis","2/7","114/21077",0.000598280639187666,0.00562960456874177,0.00134300156165145,"Gbx2/Sox2",2
"GO:0042476","GO:0042476","odontogenesis","2/7","116/21077",0.000619355286641906,0.00575852951032534,0.00137375796661175,"Bmp4/Fgf4",2
"GO:0060349","GO:0060349","bone morphogenesis","2/7","117/21077",0.000630026839957394,0.00578883484713794,0.00138098762442673,"Bmp4/Fgf4",2
"GO:0007498","GO:0007498","mesoderm development","2/7","118/21077",0.000640787821781539,0.00581924754431839,0.00138824289419012,"Bmp4/Nanog",2
"GO:0001889","GO:0001889","liver development","2/7","122/21077",0.000684725166410588,0.00614678568927206,0.00146638057416424,"Bmp4/Jarid2",2
"GO:0061008","GO:0061008","hepaticobiliary system development","2/7","125/21077",0.000718615049012622,0.00637770855998702,0.00152146966118701,"Bmp4/Jarid2",2
"GO:0048640","GO:0048640","negative regulation of developmental growth","2/7","129/21077",0.000765048500785233,0.00671351549565469,0.00160157994842089,"Bmp4/Jarid2",2
"GO:0009799","GO:0009799","specification of symmetry","2/7","132/21077",0.000800807281095173,0.00687286248939923,0.00163959385487387,"Bmp4/Lefty1",2
"GO:0045995","GO:0045995","regulation of embryonic development","2/7","132/21077",0.000800807281095173,0.00687286248939923,0.00163959385487387,"Bmp4/Nanog",2
"GO:0042471","GO:0042471","ear morphogenesis","2/7","136/21077",0.000849728357426925,0.00716343377678508,0.00170891270097845,"Gbx2/Sox2",2
"GO:0035270","GO:0035270","endocrine system development","2/7","137/21077",0.000862180249702686,0.00716343377678508,0.00170891270097845,"Bmp4/Sox2",2
"GO:0048593","GO:0048593","camera-type eye morphogenesis","2/7","137/21077",0.000862180249702686,0.00716343377678508,0.00170891270097845,"Bmp4/Sox2",2
"GO:0030326","GO:0030326","embryonic limb morphogenesis","2/7","145/21077",0.000964980030850265,0.00776958148550574,0.00185351563169286,"Bmp4/Fgf4",2
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","2/7","145/21077",0.000964980030850265,0.00776958148550574,0.00185351563169286,"Bmp4/Fgf4",2
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","2/7","145/21077",0.000964980030850265,0.00776958148550574,0.00185351563169286,"Bmp4/Sox2",2
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","2/7","149/21077",0.00101849853486079,0.00811680975230891,0.00193635059796304,"Bmp4/Sox2",2
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","2/7","150/21077",0.00103209838337432,0.00814210946884186,0.00194238611225151,"Bmp4/Sox2",2
"GO:0010594","GO:0010594","regulation of endothelial cell migration","2/7","159/21077",0.0011584519987732,0.00895793080239473,0.0021370088982059,"Bmp4/Fgf4",2
"GO:0051302","GO:0051302","regulation of cell division","2/7","159/21077",0.0011584519987732,0.00895793080239473,0.0021370088982059,"Nanog/Fgf4",2
"GO:0030509","GO:0030509","BMP signaling pathway","2/7","166/21077",0.00126163516508885,0.00966016729347447,0.00230453482167933,"Bmp4/Nanog",2
"GO:0035107","GO:0035107","appendage morphogenesis","2/7","174/21077",0.00138479693335333,0.0103585104213235,0.00247113194227948,"Bmp4/Fgf4",2
"GO:0035108","GO:0035108","limb morphogenesis","2/7","174/21077",0.00138479693335333,0.0103585104213235,0.00247113194227948,"Bmp4/Fgf4",2
"GO:0016202","GO:0016202","regulation of striated muscle tissue development","2/7","176/21077",0.00141645797729694,0.0103585104213235,0.00247113194227948,"Bmp4/Jarid2",2
"GO:0048592","GO:0048592","eye morphogenesis","2/7","176/21077",0.00141645797729694,0.0103585104213235,0.00247113194227948,"Bmp4/Sox2",2
"GO:0071772","GO:0071772","response to BMP","2/7","177/21077",0.00143241885467726,0.0103585104213235,0.00247113194227948,"Bmp4/Nanog",2
"GO:0071773","GO:0071773","cellular response to BMP stimulus","2/7","177/21077",0.00143241885467726,0.0103585104213235,0.00247113194227948,"Bmp4/Nanog",2
"GO:1901861","GO:1901861","regulation of muscle tissue development","2/7","179/21077",0.00146460110693472,0.0104940684817983,0.00250347074773003,"Bmp4/Jarid2",2
"GO:0048634","GO:0048634","regulation of muscle organ development","2/7","180/21077",0.00148082239652085,0.010513839015298,0.00250818721707359,"Bmp4/Jarid2",2
"GO:0061351","GO:0061351","neural precursor cell proliferation","2/7","185/21077",0.00156322877431649,0.0109989339886593,0.00262391174067349,"Gbx2/Sox2",2
"GO:0021915","GO:0021915","neural tube development","2/7","192/21077",0.00168222975884809,0.0117305485862532,0.00279844612139203,"Bmp4/Gbx2",2
"GO:0048736","GO:0048736","appendage development","2/7","199/21077",0.00180545494939056,0.0123689501357371,0.00295074354609538,"Bmp4/Fgf4",2
"GO:0060173","GO:0060173","limb development","2/7","199/21077",0.00180545494939056,0.0123689501357371,0.00295074354609538,"Bmp4/Fgf4",2
"GO:0043542","GO:0043542","endothelial cell migration","2/7","202/21077",0.00185955526205169,0.0126288057361945,0.00301273484103569,"Bmp4/Fgf4",2
"GO:0001649","GO:0001649","osteoblast differentiation","2/7","204/21077",0.00189605112839196,0.0127656545799493,0.00304538157645532,"Bmp4/Sox2",2
"GO:0051216","GO:0051216","cartilage development","2/7","208/21077",0.00197007091599245,0.0131506443195735,0.00313722494044681,"Bmp4/Fgf4",2
"GO:0008406","GO:0008406","gonad development","2/7","215/21077",0.00210289683256859,0.0139183256460684,0.00332036341984514,"Bmp4/Nanog",2
"GO:0048762","GO:0048762","mesenchymal cell differentiation","2/7","218/21077",0.00216110158896247,0.0140752558841661,0.00335780078374204,"Bmp4/Gbx2",2
"GO:0045137","GO:0045137","development of primary sexual characteristics","2/7","219/21077",0.00218067344684264,0.0140752558841661,0.00335780078374204,"Bmp4/Nanog",2
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","2/7","219/21077",0.00218067344684264,0.0140752558841661,0.00335780078374204,"Bmp4/Fgf4",2
"GO:0021953","GO:0021953","central nervous system neuron differentiation","2/7","221/21077",0.00222007231832441,0.0142121023000932,0.00339044693997775,"Gbx2/Sox2",2
"GO:0030324","GO:0030324","lung development","2/7","224/21077",0.0022798078830094,0.0144758533059378,0.00345336752496931,"Bmp4/Sox2",2
"GO:0010632","GO:0010632","regulation of epithelial cell migration","2/7","227/21077",0.00234030714636456,0.0146222390504858,0.00348828938868654,"Bmp4/Fgf4",2
"GO:0030323","GO:0030323","respiratory tube development","2/7","227/21077",0.00234030714636456,0.0146222390504858,0.00348828938868654,"Bmp4/Sox2",2
"GO:0060348","GO:0060348","bone development","2/7","229/21077",0.00238106370477913,0.0147588155034325,0.00352087114240523,"Bmp4/Fgf4",2
"GO:0033002","GO:0033002","muscle cell proliferation","2/7","237/21077",0.00254747238514603,0.0156659522267642,0.00373727817795978,"Bmp4/Jarid2",2
"GO:0030278","GO:0030278","regulation of ossification","2/7","242/21077",0.00265421922972025,0.01619488451884,0.00386346055641846,"Bmp4/Sox2",2
"GO:0021537","GO:0021537","telencephalon development","2/7","248/21077",0.00278509028185985,0.0168616706211825,0.00402252941566049,"Bmp4/Sox2",2
"GO:0060541","GO:0060541","respiratory system development","2/7","255/21077",0.00294158767381126,0.0176721536403584,0.00421587869040156,"Bmp4/Sox2",2
"GO:0048705","GO:0048705","skeletal system morphogenesis","2/7","259/21077",0.00303285392262125,0.0180806177965062,0.00431332212410755,"Bmp4/Fgf4",2
"GO:0048738","GO:0048738","cardiac muscle tissue development","2/7","260/21077",0.00305587906419823,0.0180806177965062,0.00431332212410755,"Bmp4/Jarid2",2
"GO:0003129","GO:0003129","heart induction","1/7","10/21077",0.00331690379347616,0.0183723536362048,0.00438291878645226,"Bmp4",1
"GO:0003149","GO:0003149","membranous septum morphogenesis","1/7","10/21077",0.00331690379347616,0.0183723536362048,0.00438291878645226,"Bmp4",1
"GO:0021546","GO:0021546","rhombomere development","1/7","10/21077",0.00331690379347616,0.0183723536362048,0.00438291878645226,"Gbx2",1
"GO:0033084","GO:0033084","regulation of immature T cell proliferation in thymus","1/7","10/21077",0.00331690379347616,0.0183723536362048,0.00438291878645226,"Bmp4",1
"GO:0033085","GO:0033085","negative regulation of T cell differentiation in thymus","1/7","10/21077",0.00331690379347616,0.0183723536362048,0.00438291878645226,"Bmp4",1
"GO:0060513","GO:0060513","prostatic bud formation","1/7","10/21077",0.00331690379347616,0.0183723536362048,0.00438291878645226,"Bmp4",1
"GO:0061626","GO:0061626","pharyngeal arch artery morphogenesis","1/7","10/21077",0.00331690379347616,0.0183723536362048,0.00438291878645226,"Bmp4",1
"GO:0070244","GO:0070244","negative regulation of thymocyte apoptotic process","1/7","10/21077",0.00331690379347616,0.0183723536362048,0.00438291878645226,"Bmp4",1
"GO:1903800","GO:1903800","positive regulation of production of miRNAs involved in gene silencing by miRNA","1/7","10/21077",0.00331690379347616,0.0183723536362048,0.00438291878645226,"Bmp4",1
"GO:0060485","GO:0060485","mesenchyme development","2/7","274/21077",0.00338696370508588,0.0186283003779724,0.00444397758191402,"Bmp4/Gbx2",2
"GO:0003007","GO:0003007","heart morphogenesis","2/7","276/21077",0.00343558843435269,0.0187635983722339,0.00447625434582574,"Bmp4/Lefty1",2
"GO:0061448","GO:0061448","connective tissue development","2/7","281/21077",0.00355859649799142,0.018922377180106,0.00451413270554453,"Bmp4/Fgf4",2
"GO:0010631","GO:0010631","epithelial cell migration","2/7","284/21077",0.00363339138739905,0.018922377180106,0.00451413270554453,"Bmp4/Fgf4",2
"GO:0033080","GO:0033080","immature T cell proliferation in thymus","1/7","11/21077",0.00364807489868568,0.018922377180106,0.00451413270554453,"Bmp4",1
"GO:0051574","GO:0051574","positive regulation of histone H3-K9 methylation","1/7","11/21077",0.00364807489868568,0.018922377180106,0.00451413270554453,"Jarid2",1
"GO:0061309","GO:0061309","cardiac neural crest cell development involved in outflow tract morphogenesis","1/7","11/21077",0.00364807489868568,0.018922377180106,0.00451413270554453,"Bmp4",1
"GO:0072178","GO:0072178","nephric duct morphogenesis","1/7","11/21077",0.00364807489868568,0.018922377180106,0.00451413270554453,"Bmp4",1
"GO:1901339","GO:1901339","regulation of store-operated calcium channel activity","1/7","11/21077",0.00364807489868568,0.018922377180106,0.00451413270554453,"Bmp4",1
"GO:0045926","GO:0045926","negative regulation of growth","2/7","285/21077",0.00365848777745967,0.018922377180106,0.00451413270554453,"Bmp4/Jarid2",2
"GO:0090132","GO:0090132","epithelium migration","2/7","286/21077",0.00368366647873328,0.0189272599992809,0.00451529755357196,"Bmp4/Fgf4",2
"GO:0090130","GO:0090130","tissue migration","2/7","288/21077",0.00373427064960566,0.0190618652113857,0.00454740904699141,"Bmp4/Fgf4",2
"GO:0003337","GO:0003337","mesenchymal to epithelial transition involved in metanephros morphogenesis","1/7","12/21077",0.00397915168002572,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0033083","GO:0033083","regulation of immature T cell proliferation","1/7","12/21077",0.00397915168002572,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0060439","GO:0060439","trachea morphogenesis","1/7","12/21077",0.00397915168002572,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0060502","GO:0060502","epithelial cell proliferation involved in lung morphogenesis","1/7","12/21077",0.00397915168002572,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0072044","GO:0072044","collecting duct development","1/7","12/21077",0.00397915168002572,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0072102","GO:0072102","glomerulus morphogenesis","1/7","12/21077",0.00397915168002572,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0072124","GO:0072124","regulation of glomerular mesangial cell proliferation","1/7","12/21077",0.00397915168002572,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0072176","GO:0072176","nephric duct development","1/7","12/21077",0.00397915168002572,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0021794","GO:0021794","thalamus development","1/7","13/21077",0.00431013415988502,0.0192355130221154,0.00458883456420841,"Gbx2",1
"GO:0021924","GO:0021924","cell proliferation in external granule layer","1/7","13/21077",0.00431013415988502,0.0192355130221154,0.00458883456420841,"Gbx2",1
"GO:0021930","GO:0021930","cerebellar granule cell precursor proliferation","1/7","13/21077",0.00431013415988502,0.0192355130221154,0.00458883456420841,"Gbx2",1
"GO:0032926","GO:0032926","negative regulation of activin receptor signaling pathway","1/7","13/21077",0.00431013415988502,0.0192355130221154,0.00458883456420841,"Lefty1",1
"GO:0033079","GO:0033079","immature T cell proliferation","1/7","13/21077",0.00431013415988502,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0060272","GO:0060272","embryonic skeletal joint morphogenesis","1/7","13/21077",0.00431013415988502,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0060391","GO:0060391","positive regulation of SMAD protein signal transduction","1/7","13/21077",0.00431013415988502,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0060433","GO:0060433","bronchus development","1/7","13/21077",0.00431013415988502,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0060601","GO:0060601","lateral sprouting from an epithelium","1/7","13/21077",0.00431013415988502,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0061318","GO:0061318","renal filtration cell differentiation","1/7","13/21077",0.00431013415988502,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0072110","GO:0072110","glomerular mesangial cell proliferation","1/7","13/21077",0.00431013415988502,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0072112","GO:0072112","glomerular visceral epithelial cell differentiation","1/7","13/21077",0.00431013415988502,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:0072311","GO:0072311","glomerular epithelial cell differentiation","1/7","13/21077",0.00431013415988502,0.0192355130221154,0.00458883456420841,"Bmp4",1
"GO:2000035","GO:2000035","regulation of stem cell division","1/7","13/21077",0.00431013415988502,0.0192355130221154,0.00458883456420841,"Nanog",1
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","2/7","312/21077",0.00436706879311453,0.0193788677694457,0.00462303335156263,"Bmp4/Fgf4",2
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","2/7","314/21077",0.00442192099221744,0.0194017994096731,0.00462850393626544,"Jarid2/Fgf4",2
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","2/7","314/21077",0.00442192099221744,0.0194017994096731,0.00462850393626544,"Jarid2/Fgf4",2
