"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048568","GO:0048568","embryonic organ development","5/13","492/21077",7.48636094413694e-06,0.000213635178161957,8.51465442426871e-05,"Bmp4/Esrrb/Gbx2/Sox2/Cdx2",5
"GO:0060389","GO:0060389","pathway-restricted SMAD protein phosphorylation","3/13","66/21077",8.20154004370504e-06,0.000228471472646069,9.10597052471512e-05,"Bmp4/Smad6/Lefty1",3
"GO:0048332","GO:0048332","mesoderm morphogenesis","3/13","68/21077",8.97586560166804e-06,0.000243893437276025,9.72062912400173e-05,"Bmp4/Nanog/Pou5f1",3
"GO:0009952","GO:0009952","anterior/posterior pattern specification","4/13","231/21077",9.30077920017629e-06,0.000243893437276025,9.72062912400173e-05,"Bmp4/Gbx2/Cdx2/Lefty1",4
"GO:0021536","GO:0021536","diencephalon development","3/13","69/21077",9.38051681830867e-06,0.000243893437276025,9.72062912400173e-05,"Bmp4/Gbx2/Sox2",3
"GO:0043583","GO:0043583","ear development","4/13","238/21077",1.04633188094645e-05,0.000266132239284206,0.000106069799372832,"Bmp4/Esrrb/Gbx2/Sox2",4
"GO:0003129","GO:0003129","heart induction","2/13","10/21077",1.5759085090866e-05,0.000392300628857729,0.000156355536287876,"Bmp4/Pou5f1",2
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","4/13","271/21077",1.74443987431142e-05,0.000425207219363409,0.000169470803578939,"Bmp4/Nanog/Smad6/Fgf4",4
"GO:0003007","GO:0003007","heart morphogenesis","4/13","276/21077",1.87432016952119e-05,0.000447541754763224,0.000178372467260556,"Bmp4/Pou5f1/Smad6/Lefty1",4
"GO:0001708","GO:0001708","cell fate specification","3/13","89/21077",2.01878858203845e-05,0.00047177615658419,0.000188031342660186,"Nanog/Pou5f1/Sox2",3
"GO:0072091","GO:0072091","regulation of stem cell proliferation","3/13","90/21077",2.08765784266875e-05,0.00047177615658419,0.000188031342660186,"Bmp4/Nanog/Sox2",3
"GO:0010631","GO:0010631","epithelial cell migration","4/13","284/21077",2.09678291815196e-05,0.00047177615658419,0.000188031342660186,"Bmp4/Klf4/Fgf4/Pecam1",4
"GO:0090132","GO:0090132","epithelium migration","4/13","286/21077",2.15531134967277e-05,0.000474383393496758,0.000189070484317646,"Bmp4/Klf4/Fgf4/Pecam1",4
"GO:0090130","GO:0090130","tissue migration","4/13","288/21077",2.21503550005085e-05,0.000474383393496758,0.000189070484317646,"Bmp4/Klf4/Fgf4/Pecam1",4
"GO:0060395","GO:0060395","SMAD protein signal transduction","3/13","92/21077",2.23000740532664e-05,0.000474383393496758,0.000189070484317646,"Bmp4/Pou5f1/Lefty1",3
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","3/13","93/21077",2.30351986917274e-05,0.00048127111552359,0.000191815658278858,"Bmp4/Nanog/Smad6",3
"GO:0060391","GO:0060391","positive regulation of SMAD protein signal transduction","2/13","13/21077",2.72872447936225e-05,0.00055044959325066,0.000219387467215513,"Bmp4/Pou5f1",2
"GO:2000035","GO:2000035","regulation of stem cell division","2/13","13/21077",2.72872447936225e-05,0.00055044959325066,0.000219387467215513,"Esrrb/Nanog",2
"GO:0003128","GO:0003128","heart field specification","2/13","15/21077",3.67072729424526e-05,0.00072792388716389,0.000290121711213318,"Bmp4/Pou5f1",2
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/13","111/21077",3.91233034380833e-05,0.000762904417042624,0.000304063568825805,"Bmp4/Pou5f1/Lefty1",3
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/13","112/21077",4.01857631490761e-05,0.000770776112859329,0.000307200915876458,"Nanog/Smad6/Lefty1",3
"GO:0097094","GO:0097094","craniofacial suture morphogenesis","2/13","16/21077",4.19365731096496e-05,0.000791383718359517,0.000315414293507212,"Bmp4/Fgf4",2
"GO:0007498","GO:0007498","mesoderm development","3/13","118/21077",4.69607919066655e-05,0.000855208439689296,0.000340852306596814,"Bmp4/Nanog/Pou5f1",3
"GO:0003184","GO:0003184","pulmonary valve morphogenesis","2/13","17/21077",4.75115799827387e-05,0.000855208439689296,0.000340852306596814,"Bmp4/Smad6",2
"GO:0042659","GO:0042659","regulation of cell fate specification","2/13","17/21077",4.75115799827387e-05,0.000855208439689296,0.000340852306596814,"Nanog/Pou5f1",2
"GO:0003180","GO:0003180","aortic valve morphogenesis","2/13","19/21077",5.96972633318537e-05,0.00105826966815559,0.00042178449212139,"Bmp4/Smad6",2
"GO:0003177","GO:0003177","pulmonary valve development","2/13","21/21077",7.32614245465369e-05,0.00127934129432012,0.000509894910826643,"Bmp4/Smad6",2
"GO:0072089","GO:0072089","stem cell proliferation","3/13","142/21077",8.14945108803374e-05,0.00140218496661757,0.000558855546749063,"Bmp4/Nanog/Sox2",3
"GO:0031333","GO:0031333","negative regulation of protein complex assembly","3/13","143/21077",8.32111397558646e-05,0.00141097150020814,0.000562357512003784,"Smad6/Lefty1/Pecam1",3
"GO:0003176","GO:0003176","aortic valve development","2/13","23/21077",8.82011693181749e-05,0.00145345588876429,0.000579290111311364,"Bmp4/Smad6",2
"GO:0060390","GO:0060390","regulation of SMAD protein signal transduction","2/13","23/21077",8.82011693181749e-05,0.00145345588876429,0.000579290111311364,"Bmp4/Pou5f1",2
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","4/13","419/21077",9.54778363830574e-05,0.00153693655664368,0.000612562208360908,"Bmp4/Klf4/Smad6/Pecam1",4
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","3/13","150/21077",9.58943321666568e-05,0.00153693655664368,0.000612562208360908,"Bmp4/Smad6/Sox2",3
"GO:0001824","GO:0001824","blastocyst development","3/13","152/21077",9.97368567203657e-05,0.00157692057247065,0.000628498257853798,"Esrrb/Pou5f1/Cdx2",3
"GO:0010594","GO:0010594","regulation of endothelial cell migration","3/13","159/21077",0.000113975979382899,0.00177802527837323,0.00070865065075964,"Bmp4/Klf4/Fgf4",3
"GO:0061311","GO:0061311","cell surface receptor signaling pathway involved in heart development","2/13","27/21077",0.000122195852942804,0.00188117299925106,0.00074976125836097,"Bmp4/Pou5f1",2
"GO:0001759","GO:0001759","organ induction","2/13","28/21077",0.000131549752662091,0.00197324628993137,0.000786458035483217,"Bmp4/Pou5f1",2
"GO:0002089","GO:0002089","lens morphogenesis in camera-type eye","2/13","28/21077",0.000131549752662091,0.00197324628993137,0.000786458035483217,"Bmp4/Sox2",2
"GO:0003148","GO:0003148","outflow tract septum morphogenesis","2/13","29/21077",0.000141245023809383,0.00204020589946886,0.000813145491196316,"Bmp4/Smad6",2
"GO:0045992","GO:0045992","negative regulation of embryonic development","2/13","29/21077",0.000141245023809383,0.00204020589946886,0.000813145491196316,"Bmp4/Nanog",2
"GO:0060914","GO:0060914","heart formation","2/13","29/21077",0.000141245023809383,0.00204020589946886,0.000813145491196316,"Bmp4/Pou5f1",2
"GO:0042326","GO:0042326","negative regulation of phosphorylation","4/13","467/21077",0.000145129069475823,0.00207074404008187,0.000825316787904874,"Bmp4/Klf4/Smad6/Pecam1",4
"GO:0001832","GO:0001832","blastocyst growth","2/13","31/21077",0.000161658242250685,0.0022272748303957,0.00088770377855627,"Esrrb/Pou5f1",2
"GO:1905314","GO:1905314","semi-lunar valve development","2/13","31/21077",0.000161658242250685,0.0022272748303957,0.00088770377855627,"Bmp4/Smad6",2
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","3/13","179/21077",0.000161810564601397,0.0022272748303957,0.00088770377855627,"Esrrb/Klf4/Tcf3",3
"GO:0035051","GO:0035051","cardiocyte differentiation","3/13","182/21077",0.000169948812568036,0.00231209431051863,0.000921509473288129,"Bmp4/Pou5f1/Smad6",3
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","3/13","186/21077",0.000181208371184936,0.00243694016421121,0.000971268099636138,"Bmp4/Gbx2/Sox2",3
"GO:0035116","GO:0035116","embryonic hindlimb morphogenesis","2/13","34/21077",0.000194829374006297,0.00259034508622009,0.00103240924264102,"Bmp4/Fgf4",2
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","3/13","194/21077",0.000205161618645095,0.00268534930481725,0.00107027417187048,"Esrrb/Klf4/Tcf3",3
"GO:1902895","GO:1902895","positive regulation of pri-miRNA transcription by RNA polymerase II","2/13","35/21077",0.000206565331139789,0.00268534930481725,0.00107027417187048,"Bmp4/Smad6",2
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","2/13","36/21077",0.00021864014790207,0.00281108761588376,0.00112038849647909,"Bmp4/Sox2",2
"GO:0001649","GO:0001649","osteoblast differentiation","3/13","204/21077",0.000237882966368675,0.00302525076794945,0.00120574547026685,"Bmp4/Smad6/Sox2",3
"GO:0010092","GO:0010092","specification of animal organ identity","2/13","39/21077",0.000256894179210853,0.00319751265613509,0.00127440225521174,"Bmp4/Pou5f1",2
"GO:0021983","GO:0021983","pituitary gland development","2/13","39/21077",0.000256894179210853,0.00319751265613509,0.00127440225521174,"Bmp4/Sox2",2
"GO:0010470","GO:0010470","regulation of gastrulation","2/13","42/21077",0.000298185081617089,0.00363413068220827,0.00144842095566196,"Klf4/Nanog",2
"GO:2000826","GO:2000826","regulation of heart morphogenesis","2/13","42/21077",0.000298185081617089,0.00363413068220827,0.00144842095566196,"Bmp4/Pou5f1",2
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","3/13","223/21077",0.000309022539373727,0.00372738526873465,0.00148558855065178,"Bmp4/Gbx2/Sox2",3
"GO:0001709","GO:0001709","cell fate determination","2/13","43/21077",0.000312621911617433,0.00373232282237139,0.00148755646451689,"Bmp4/Pou5f1",2
"GO:0010632","GO:0010632","regulation of epithelial cell migration","3/13","227/21077",0.000325564176970702,0.00375541032153433,0.0014967582298153,"Bmp4/Klf4/Fgf4",3
"GO:0003156","GO:0003156","regulation of animal organ formation","2/13","44/21077",0.000327394745979916,0.00375541032153433,0.0014967582298153,"Bmp4/Pou5f1",2
"GO:0051898","GO:0051898","negative regulation of protein kinase B signaling","2/13","44/21077",0.000327394745979916,0.00375541032153433,0.0014967582298153,"Klf4/Pou5f1",2
"GO:0060964","GO:0060964","regulation of gene silencing by miRNA","2/13","44/21077",0.000327394745979916,0.00375541032153433,0.0014967582298153,"Bmp4/Pou5f1",2
"GO:1902893","GO:1902893","regulation of pri-miRNA transcription by RNA polymerase II","2/13","45/21077",0.000342503228944778,0.00389057065888729,0.00155062780196767,"Bmp4/Smad6",2
"GO:0003179","GO:0003179","heart valve morphogenesis","2/13","47/21077",0.000373725718916204,0.00404869528825888,0.00161365003391694,"Bmp4/Smad6",2
"GO:0021532","GO:0021532","neural tube patterning","2/13","47/21077",0.000373725718916204,0.00404869528825888,0.00161365003391694,"Bmp4/Gbx2",2
"GO:0035137","GO:0035137","hindlimb morphogenesis","2/13","47/21077",0.000373725718916204,0.00404869528825888,0.00161365003391694,"Bmp4/Fgf4",2
"GO:0060147","GO:0060147","regulation of posttranscriptional gene silencing","2/13","47/21077",0.000373725718916204,0.00404869528825888,0.00161365003391694,"Bmp4/Pou5f1",2
"GO:0060966","GO:0060966","regulation of gene silencing by RNA","2/13","47/21077",0.000373725718916204,0.00404869528825888,0.00161365003391694,"Bmp4/Pou5f1",2
"GO:0001763","GO:0001763","morphogenesis of a branching structure","3/13","242/21077",0.00039267858747072,0.0041766722485522,0.00166465659568927,"Bmp4/Gbx2/Sox2",3
"GO:0030278","GO:0030278","regulation of ossification","3/13","242/21077",0.00039267858747072,0.0041766722485522,0.00166465659568927,"Bmp4/Smad6/Sox2",3
"GO:0010862","GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation","2/13","49/21077",0.000406286540546023,0.00428247975170132,0.00170682728745271,"Bmp4/Lefty1",2
"GO:0017145","GO:0017145","stem cell division","2/13","52/21077",0.000457630940206549,0.00473830265523595,0.00188850029353983,"Esrrb/Nanog",2
"GO:0030514","GO:0030514","negative regulation of BMP signaling pathway","2/13","52/21077",0.000457630940206549,0.00473830265523595,0.00188850029353983,"Nanog/Smad6",2
"GO:0010463","GO:0010463","mesenchymal cell proliferation","2/13","57/21077",0.000549856466254117,0.00564326373260804,0.00224918203647806,"Bmp4/Fgf4",2
"GO:0003170","GO:0003170","heart valve development","2/13","58/21077",0.000569296122624905,0.00579196924757512,0.00230845018144469,"Bmp4/Smad6",2
"GO:0001755","GO:0001755","neural crest cell migration","2/13","59/21077",0.000589066473644139,0.00594144632899692,0.00236802584232626,"Bmp4/Gbx2",2
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","3/13","281/21077",0.000607311853616073,0.00607311853616073,0.00242050518355304,"Klf4/Pou5f1/Sox2",3
"GO:0048286","GO:0048286","lung alveolus development","2/13","62/21077",0.000650358176317727,0.00644846666348932,0.00257010412229039,"Bmp4/Sox2",2
"GO:0007548","GO:0007548","sex differentiation","3/13","289/21077",0.000658982594172661,0.00647907256455474,0.002582302425639,"Bmp4/Nanog/Sox2",3
"GO:0030858","GO:0030858","positive regulation of epithelial cell differentiation","2/13","63/21077",0.000671447788918249,0.00654661594195293,0.00260922254816477,"Bmp4/Sox2",2
"GO:0009880","GO:0009880","embryonic pattern specification","2/13","64/21077",0.000692866338922757,0.00664470177491496,0.00264831568716809,"Nanog/Smad6",2
"GO:2000736","GO:2000736","regulation of stem cell differentiation","2/13","64/21077",0.000692866338922757,0.00664470177491496,0.00264831568716809,"Bmp4/Esrrb",2
"GO:0045668","GO:0045668","negative regulation of osteoblast differentiation","2/13","65/21077",0.000714613475638922,0.00679754281705316,0.00270923208992762,"Smad6/Sox2",2
"GO:0060425","GO:0060425","lung morphogenesis","2/13","66/21077",0.000736688848626272,0.0068867369730972,0.00274478135769866,"Bmp4/Sox2",2
"GO:1904888","GO:1904888","cranial skeletal system development","2/13","66/21077",0.000736688848626272,0.0068867369730972,0.00274478135769866,"Bmp4/Fgf4",2
"GO:0090596","GO:0090596","sensory organ morphogenesis","3/13","301/21077",0.000741648597102775,0.0068867369730972,0.00274478135769866,"Bmp4/Gbx2/Sox2",3
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","3/13","312/21077",0.000823016213574853,0.00758211787309117,0.00302193271954961,"Bmp4/Klf4/Fgf4",3
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","3/13","314/21077",0.000838397178143692,0.00760406742967535,0.0030306809458805,"Klf4/Pou5f1/Fgf4",3
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","3/13","314/21077",0.000838397178143692,0.00760406742967535,0.0030306809458805,"Klf4/Pou5f1/Fgf4",3
"GO:0048562","GO:0048562","embryonic organ morphogenesis","3/13","316/21077",0.000853960963982136,0.00768564867583922,0.00306319600845414,"Bmp4/Gbx2/Sox2",3
"GO:0048645","GO:0048645","animal organ formation","2/13","73/21077",0.000900377690953256,0.00798062044254022,0.00318076010440425,"Bmp4/Pou5f1",2
"GO:0051145","GO:0051145","smooth muscle cell differentiation","2/13","73/21077",0.000900377690953256,0.00798062044254022,0.00318076010440425,"Bmp4/Smad6",2
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","3/13","326/21077",0.000934553383687868,0.00822125908958501,0.00327666916480986,"Bmp4/Klf4/Pecam1",3
"GO:0021879","GO:0021879","forebrain neuron differentiation","2/13","75/21077",0.000950080139518441,0.00829547584504908,0.00330624903225978,"Gbx2/Sox2",2
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","3/13","329/21077",0.000959643266772207,0.0083169083120258,0.0033147911670962,"Bmp4/Klf4/Fgf4",3
"GO:0060976","GO:0060976","coronary vasculature development","2/13","79/21077",0.00105337920520183,0.00906215933886867,0.0036118187918298,"Bmp4/Smad6",2
"GO:0043010","GO:0043010","camera-type eye development","3/13","341/21077",0.00106429463109604,0.0090892315210392,0.00362260869439529,"Bmp4/Klf4/Sox2",3
"GO:0002088","GO:0002088","lens development in camera-type eye","2/13","81/21077",0.00110697026544636,0.00931766338541177,0.003713652613349,"Bmp4/Sox2",2
"GO:0048663","GO:0048663","neuron fate commitment","2/13","81/21077",0.00110697026544636,0.00931766338541177,0.003713652613349,"Bmp4/Sox2",2
"GO:0003151","GO:0003151","outflow tract morphogenesis","2/13","84/21077",0.00118977596616828,0.00994312771726346,0.00396293799257554,"Bmp4/Smad6",2
"GO:0014032","GO:0014032","neural crest cell development","2/13","85/21077",0.00121802157852716,0.010106987566502,0.00402824605664451,"Bmp4/Gbx2",2
"GO:0042475","GO:0042475","odontogenesis of dentin-containing tooth","2/13","86/21077",0.00124658847101492,0.0101993602173948,0.00406506214692387,"Bmp4/Fgf4",2
"GO:0060411","GO:0060411","cardiac septum morphogenesis","2/13","86/21077",0.00124658847101492,0.0101993602173948,0.00406506214692387,"Bmp4/Smad6",2
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","3/13","363/21077",0.00127448344656938,0.0102917742702254,0.00410189473838042,"Esrrb/Klf4/Tcf3",3
"GO:0003281","GO:0003281","ventricular septum development","2/13","87/21077",0.00127547629844673,0.0102917742702254,0.00410189473838042,"Bmp4/Smad6",2
"GO:0021872","GO:0021872","forebrain generation of neurons","2/13","88/21077",0.00130468471588649,0.0104553501204603,0.00416708961166342,"Gbx2/Sox2",2
"GO:0033077","GO:0033077","T cell differentiation in thymus","2/13","89/21077",0.00133421337864663,0.0106192493402487,0.00423241336727862,"Bmp4/Tcf3",2
"GO:0014031","GO:0014031","mesenchymal cell development","2/13","90/21077",0.001364061942288,0.0107834626518713,0.00429786230749347,"Bmp4/Gbx2",2
"GO:0048864","GO:0048864","stem cell development","2/13","91/21077",0.00139423006261969,0.0109479810286244,0.00436343283462044,"Bmp4/Gbx2",2
"GO:0014033","GO:0014033","neural crest cell differentiation","2/13","92/21077",0.00142471739569894,0.0111127956864518,0.00442912144768163,"Bmp4/Gbx2",2
"GO:0060562","GO:0060562","epithelial tube morphogenesis","3/13","379/21077",0.00144277433210186,0.0111791123745641,0.0044555526603076,"Bmp4/Gbx2/Sox2",3
"GO:0030900","GO:0030900","forebrain development","3/13","382/21077",0.00147581475069687,0.0113598898573378,0.00452760342492184,"Bmp4/Gbx2/Sox2",3
"GO:0060968","GO:0060968","regulation of gene silencing","2/13","95/21077",0.00151809123571324,0.0116089329789836,0.00462686217695881,"Bmp4/Pou5f1",2
"GO:0001503","GO:0001503","ossification","3/13","387/21077",0.00153194078328656,0.0116387708860083,0.00463875438821564,"Bmp4/Smad6/Sox2",3
"GO:0001654","GO:0001654","eye development","3/13","389/21077",0.00155476402761492,0.0117359607245771,0.00467749041924216,"Bmp4/Klf4/Sox2",3
"GO:0150063","GO:0150063","visual system development","3/13","392/21077",0.00158940080266557,0.0119205060199918,0.00475104288516092,"Bmp4/Klf4/Sox2",3
"GO:0048880","GO:0048880","sensory system development","3/13","395/21077",0.00162452220219081,0.0121063119526321,0.00482509779128748,"Bmp4/Klf4/Sox2",3
"GO:0030279","GO:0030279","negative regulation of ossification","2/13","99/21077",0.00164703784503287,0.01219641948537,0.0048610110949338,"Smad6/Sox2",2
"GO:0044770","GO:0044770","cell cycle phase transition","3/13","402/21077",0.00170837143145277,0.0125293204174117,0.0049936922581317,"Esrrb/Klf4/Tcf3",3
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis","2/13","101/21077",0.00171341133913322,0.0125293204174117,0.0049936922581317,"Bmp4/Pou5f1",2
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","3/13","404/21077",0.00173282019650724,0.0125925442851768,0.00501889079472185,"Bmp4/Klf4/Sox2",3
"GO:0001657","GO:0001657","ureteric bud development","2/13","104/21077",0.0018153391298579,0.0128724047389924,0.00513043211819491,"Bmp4/Smad6",2
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","2/13","104/21077",0.0018153391298579,0.0128724047389924,0.00513043211819491,"Bmp4/Smad6",2
"GO:0072163","GO:0072163","mesonephric epithelium development","2/13","104/21077",0.0018153391298579,0.0128724047389924,0.00513043211819491,"Bmp4/Smad6",2
