"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042826","GO:0042826","histone deacetylase binding","1/8","122/20775",0.0460328011559672,0.057541001444959,0.0110126318554945,"Klf4",1
"GO:0019955","GO:0019955","cytokine binding","1/8","131/20775",0.0493539931075533,0.060321547131454,0.0115447937093692,"Pou5f1",1
"GO:0008201","GO:0008201","heparin binding","1/8","156/20775",0.0585265010516236,0.0699773382138978,0.0133927920026599,"Bmp4",1
"GO:0019903","GO:0019903","protein phosphatase binding","1/8","169/20775",0.0632655282562767,0.0740341288105366,0.0141692112556051,"Pecam1",1
"GO:0003714","GO:0003714","transcription corepressor activity","1/8","190/20775",0.0708767943341402,0.081212993507869,0.0155431566522237,"Pou5f1",1
"GO:0019207","GO:0019207","kinase regulator activity","1/8","196/20775",0.0730414779668556,0.0819853324117766,0.0156909727103879,"Klf4",1
"GO:0005539","GO:0005539","glycosaminoglycan binding","1/8","210/20775",0.0780752535213259,0.0858827788734585,0.0164368954781739,"Bmp4",1
"GO:0019902","GO:0019902","phosphatase binding","1/8","216/20775",0.0802252532110856,0.0865174299335237,0.0165583597958897,"Pecam1",1
"GO:1901681","GO:1901681","sulfur compound binding","1/8","253/20775",0.0933869028267614,0.0987746087590746,0.0189042313414497,"Bmp4",1
"GO:0003713","GO:0003713","transcription coactivator activity","1/8","260/20775",0.0958583190309955,0.0994756140887689,0.0190383950409127,"Pou5f1",1
"GO:0003729","GO:0003729","mRNA binding","1/8","266/20775",0.0979719818459828,0.0997862778060936,0.0190978522116926,"Myc",1
"GO:0003712","GO:0003712","transcription coregulator activity","1/8","457/20775",0.163037076682279,0.163037076682279,0.0312032682645511,"Pou5f1",1
