"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004714","GO:0004714","transmembrane receptor protein tyrosine kinase activity","1/13","59/20775",0.0363070923369716,0.0465826845078126,0.00865313024912928,"Fgfr2",1
"GO:0070491","GO:0070491","repressing transcription factor binding","1/13","71/20775",0.0435410156409132,0.0548294271033721,0.0101850328984592,"Myc",1
"GO:0019199","GO:0019199","transmembrane receptor protein kinase activity","1/13","76/20775",0.046540329867478,0.0575407714725183,0.0106886881992294,"Fgfr2",1
"GO:0033613","GO:0033613","activating transcription factor binding","1/13","80/20775",0.0489335276546825,0.0594192835806859,0.0110376378168457,"Myc",1
"GO:0008013","GO:0008013","beta-catenin binding","1/13","86/20775",0.0525129293461568,0.0615668826817011,0.0114365726343717,"Klf4",1
"GO:0046332","GO:0046332","SMAD binding","1/13","86/20775",0.0525129293461568,0.0615668826817011,0.0114365726343717,"Smad6",1
"GO:0031490","GO:0031490","chromatin DNA binding","1/13","96/20775",0.0584509769367285,0.0673672276558905,0.0125140360970694,"Pou5f1",1
"GO:0005496","GO:0005496","steroid binding","1/13","106/20775",0.0643546559555213,0.0729352767495908,0.013548348622215,"Esrrb",1
"GO:0042826","GO:0042826","histone deacetylase binding","1/13","122/20775",0.0737295107760141,0.0821902743076878,0.0152675432150504,"Klf4",1
"GO:0004713","GO:0004713","protein tyrosine kinase activity","1/13","125/20775",0.0754776133454037,0.0827818985078621,0.0153774424472809,"Fgfr2",1
"GO:0019955","GO:0019955","cytokine binding","1/13","131/20775",0.0789646860426422,0.085231724617455,0.0158325185047904,"Pou5f1",1
"GO:0019838","GO:0019838","growth factor binding","1/13","146/20775",0.0876293217590676,0.0928763921685033,0.0172525805885765,"Fgfr2",1
"GO:0070851","GO:0070851","growth factor receptor binding","1/13","148/20775",0.0887789042787164,0.0928763921685033,0.0172525805885765,"Fgf4",1
"GO:0019207","GO:0019207","kinase regulator activity","1/13","196/20775",0.115970993741903,0.119485266279536,0.0221954055008427,"Klf4",1
"GO:0003713","GO:0003713","transcription coactivator activity","1/13","260/20775",0.151062571501474,0.153317236747764,0.0284799820584082,"Pou5f1",1
"GO:0003729","GO:0003729","mRNA binding","1/13","266/20775",0.154285596198835,0.154285596198835,0.028659863070991,"Myc",1
