"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060976","GO:0060976","coronary vasculature development","4/10","79/21077",3.77316156761952e-08,2.96193183058133e-06,9.30524055773837e-07,"Bmp4/Fgfr2/Gata6/Smad6",4
"GO:0003281","GO:0003281","ventricular septum development","4/10","87/21077",5.57958578874503e-08,4.08797652122053e-06,1.28428360611114e-06,"Bmp4/Fgfr2/Smad6/Pitx2",4
"GO:0001657","GO:0001657","ureteric bud development","4/10","104/21077",1.14813156722652e-07,7.00998106878858e-06,2.20226405877367e-06,"Bmp4/Fgfr2/Smad6/Myc",4
"GO:0072163","GO:0072163","mesonephric epithelium development","4/10","104/21077",1.14813156722652e-07,7.00998106878858e-06,2.20226405877367e-06,"Bmp4/Fgfr2/Smad6/Myc",4
"GO:0072164","GO:0072164","mesonephric tubule development","4/10","104/21077",1.14813156722652e-07,7.00998106878858e-06,2.20226405877367e-06,"Bmp4/Fgfr2/Smad6/Myc",4
"GO:0001823","GO:0001823","mesonephros development","4/10","107/21077",1.28769830271268e-07,7.44831807726967e-06,2.33997253900144e-06,"Bmp4/Fgfr2/Smad6/Myc",4
"GO:0072073","GO:0072073","kidney epithelium development","4/10","142/21077",4.01861972278635e-07,2.2082315376711e-05,6.93740667933644e-06,"Bmp4/Fgfr2/Smad6/Myc",4
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation","4/10","146/21077",4.49209161338631e-07,2.35086127767217e-05,7.38549398090582e-06,"Bmp4/Fgfr2/Gata6/Cdx2",4
"GO:0003231","GO:0003231","cardiac ventricle development","4/10","148/21077",4.74384408754522e-07,2.36976575100555e-05,7.44488450102791e-06,"Bmp4/Fgfr2/Smad6/Pitx2",4
"GO:0042692","GO:0042692","muscle cell differentiation","5/10","395/21077",5.25759173953573e-07,2.49390885911912e-05,7.83489397817224e-06,"Bmp4/Fgfr2/Gata6/Smad6/Pitx2",5
"GO:0035886","GO:0035886","vascular smooth muscle cell differentiation","3/10","36/21077",5.44620678970509e-07,2.49390885911912e-05,7.83489397817224e-06,"Gata6/Smad6/Pitx2",3
"GO:0007517","GO:0007517","muscle organ development","5/10","425/21077",7.54943482127165e-07,3.31873154743102e-05,1.04261668268509e-05,"Bmp4/Fgfr2/Gata6/Pitx2/Myc",5
"GO:0014706","GO:0014706","striated muscle tissue development","5/10","450/21077",1.00097681049296e-06,4.11079340286142e-05,1.2914517850089e-05,"Bmp4/Fgfr2/Gata6/Pitx2/Myc",5
"GO:0010464","GO:0010464","regulation of mesenchymal cell proliferation","3/10","45/21077",1.07995010166497e-06,4.11079340286142e-05,1.2914517850089e-05,"Bmp4/Fgfr2/Myc",3
"GO:1902893","GO:1902893","regulation of pri-miRNA transcription by RNA polymerase II","3/10","45/21077",1.07995010166497e-06,4.11079340286142e-05,1.2914517850089e-05,"Bmp4/Gata6/Smad6",3
"GO:0035051","GO:0035051","cardiocyte differentiation","4/10","182/21077",1.08474075234742e-06,4.11079340286142e-05,1.2914517850089e-05,"Bmp4/Gata6/Smad6/Pitx2",4
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","4/10","186/21077",1.18305834653008e-06,4.33393707612186e-05,1.36155486898901e-05,"Bmp4/Fgfr2/Pitx2/Myc",4
"GO:0060537","GO:0060537","muscle tissue development","5/10","473/21077",1.27977091362035e-06,4.53699430344765e-05,1.42534757102708e-05,"Bmp4/Fgfr2/Gata6/Pitx2/Myc",5
"GO:0048568","GO:0048568","embryonic organ development","5/10","492/21077",1.55363653973732e-06,5.2703590803131e-05,1.65574232876078e-05,"Bmp4/Fgfr2/Cdx2/Pitx2/Myc",5
"GO:0060412","GO:0060412","ventricular septum morphogenesis","3/10","51/21077",1.58254640264179e-06,5.2703590803131e-05,1.65574232876078e-05,"Bmp4/Fgfr2/Pitx2",3
"GO:0060428","GO:0060428","lung epithelium development","3/10","52/21077",1.67901818557326e-06,5.27211710270004e-05,1.65629463118204e-05,"Bmp4/Fgfr2/Gata6",3
"GO:0061614","GO:0061614","pri-miRNA transcription by RNA polymerase II","3/10","52/21077",1.67901818557326e-06,5.27211710270004e-05,1.65629463118204e-05,"Bmp4/Gata6/Smad6",3
"GO:0009948","GO:0009948","anterior/posterior axis specification","3/10","54/21077",1.88351120817861e-06,5.44731267839025e-05,1.71133428333126e-05,"Bmp4/Cdx2/Lefty1",3
"GO:0048546","GO:0048546","digestive tract morphogenesis","3/10","54/21077",1.88351120817861e-06,5.44731267839025e-05,1.71133428333126e-05,"Bmp4/Fgfr2/Pitx2",3
"GO:0055025","GO:0055025","positive regulation of cardiac muscle tissue development","3/10","54/21077",1.88351120817861e-06,5.44731267839025e-05,1.71133428333126e-05,"Bmp4/Fgfr2/Gata6",3
"GO:0010463","GO:0010463","mesenchymal cell proliferation","3/10","57/21077",2.22021907988135e-06,6.25646350971695e-05,1.96553807881534e-05,"Bmp4/Fgfr2/Myc",3
"GO:0003170","GO:0003170","heart valve development","3/10","58/21077",2.34073799216225e-06,6.34012338843148e-05,1.99182076663524e-05,"Bmp4/Smad6/Pitx2",3
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","4/10","223/21077",2.43692814294835e-06,6.34012338843148e-05,1.99182076663524e-05,"Bmp4/Fgfr2/Pitx2/Myc",4
"GO:0002067","GO:0002067","glandular epithelial cell differentiation","3/10","59/21077",2.46551958120164e-06,6.34012338843148e-05,1.99182076663524e-05,"Bmp4/Fgfr2/Gata6",3
"GO:0030324","GO:0030324","lung development","4/10","224/21077",2.48066702186127e-06,6.34012338843148e-05,1.99182076663524e-05,"Bmp4/Fgfr2/Gata6/Pitx2",4
"GO:0030323","GO:0030323","respiratory tube development","4/10","227/21077",2.61538961563339e-06,6.53252997177521e-05,2.05226744958792e-05,"Bmp4/Fgfr2/Gata6/Pitx2",4
"GO:0048863","GO:0048863","stem cell differentiation","4/10","230/21077",2.75547691244831e-06,6.70195013990087e-05,2.10549269277093e-05,"Bmp4/Fgfr2/Gata6/Pitx2",4
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","4/10","232/21077",2.85191657072223e-06,6.70195013990087e-05,2.10549269277093e-05,"Bmp4/Gata6/Smad6/Lefty1",4
"GO:0048286","GO:0048286","lung alveolus development","3/10","62/21077",2.86616611988481e-06,6.70195013990087e-05,2.10549269277093e-05,"Bmp4/Fgfr2/Gata6",3
"GO:0060393","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation","3/10","63/21077",3.00872375625699e-06,6.88872376693007e-05,2.16416971941292e-05,"Bmp4/Smad6/Lefty1",3
"GO:0033002","GO:0033002","muscle cell proliferation","4/10","237/21077",3.10398417600195e-06,6.96179308046152e-05,2.18712526257495e-05,"Bmp4/Fgfr2/Gata6/Myc",4
"GO:0001763","GO:0001763","morphogenesis of a branching structure","4/10","242/21077",3.37224254121667e-06,7.32195097115896e-05,2.30027289740926e-05,"Bmp4/Fgfr2/Pitx2/Myc",4
"GO:0060389","GO:0060389","pathway-restricted SMAD protein phosphorylation","3/10","66/21077",3.46443540036639e-06,7.32195097115896e-05,2.30027289740926e-05,"Bmp4/Smad6/Lefty1",3
"GO:0060425","GO:0060425","lung morphogenesis","3/10","66/21077",3.46443540036639e-06,7.32195097115896e-05,2.30027289740926e-05,"Bmp4/Fgfr2/Pitx2",3
"GO:0060541","GO:0060541","respiratory system development","4/10","255/21077",4.15027234698541e-06,8.60594209308861e-05,2.70365308800638e-05,"Bmp4/Fgfr2/Gata6/Pitx2",4
"GO:0048738","GO:0048738","cardiac muscle tissue development","4/10","260/21077",4.48238474390327e-06,9.12248302509203e-05,2.86593020662821e-05,"Bmp4/Fgfr2/Gata6/Pitx2",4
"GO:0048645","GO:0048645","animal organ formation","3/10","73/21077",4.70056865517002e-06,9.3925908218761e-05,2.95078759597276e-05,"Bmp4/Fgfr2/Gata6",3
"GO:0060485","GO:0060485","mesenchyme development","4/10","274/21077",5.51745173719659e-06,0.000108279990342483,3.4017371612791e-05,"Bmp4/Fgfr2/Pitx2/Myc",4
"GO:0001822","GO:0001822","kidney development","4/10","280/21077",6.01139755284044e-06,0.000115903963343362,3.64125281132348e-05,"Bmp4/Fgfr2/Smad6/Myc",4
"GO:0045844","GO:0045844","positive regulation of striated muscle tissue development","3/10","84/21077",7.1815098268942e-06,0.000131541321662612,4.13251793547596e-05,"Bmp4/Fgfr2/Gata6",3
"GO:0048636","GO:0048636","positive regulation of muscle organ development","3/10","84/21077",7.1815098268942e-06,0.000131541321662612,4.13251793547596e-05,"Bmp4/Fgfr2/Gata6",3
"GO:0060420","GO:0060420","regulation of heart growth","3/10","84/21077",7.1815098268942e-06,0.000131541321662612,4.13251793547596e-05,"Fgfr2/Gata6/Dusp6",3
"GO:1901863","GO:1901863","positive regulation of muscle tissue development","3/10","85/21077",7.44239026401828e-06,0.0001340850311501,4.21243141777048e-05,"Bmp4/Fgfr2/Gata6",3
"GO:0072001","GO:0072001","renal system development","4/10","301/21077",8.00144266349962e-06,0.000139580722018827,4.38508470113263e-05,"Bmp4/Fgfr2/Smad6/Myc",4
"GO:0090596","GO:0090596","sensory organ morphogenesis","4/10","301/21077",8.00144266349962e-06,0.000139580722018827,4.38508470113263e-05,"Bmp4/Fgfr2/Pitx2/Myc",4
"GO:0003149","GO:0003149","membranous septum morphogenesis","2/10","10/21077",9.09868601810842e-06,0.000156241498967205,4.90850166766375e-05,"Bmp4/Fgfr2",2
"GO:0048562","GO:0048562","embryonic organ morphogenesis","4/10","316/21077",9.69543015738519e-06,0.00016249306746493,5.10490169326153e-05,"Bmp4/Fgfr2/Pitx2/Myc",4
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","3/10","93/21077",9.7584553709603e-06,0.00016249306746493,5.10490169326153e-05,"Bmp4/Gata6/Smad6",3
"GO:0061309","GO:0061309","cardiac neural crest cell development involved in outflow tract morphogenesis","2/10","11/21077",1.11178019232553e-05,0.000179683298730259,5.64495206010486e-05,"Bmp4/Pitx2",2
"GO:2000288","GO:2000288","positive regulation of myoblast proliferation","2/10","11/21077",1.11178019232553e-05,0.000179683298730259,5.64495206010486e-05,"Gata6/Pitx2",2
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","4/10","329/21077",1.13666387834337e-05,0.000181042551057879,5.68765449422769e-05,"Bmp4/Fgfr2/Dusp6/Myc",4
"GO:0055024","GO:0055024","regulation of cardiac muscle tissue development","3/10","101/21077",1.2507142835209e-05,0.000193596478533728,6.08205018524619e-05,"Bmp4/Fgfr2/Gata6",3
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis","3/10","101/21077",1.2507142835209e-05,0.000193596478533728,6.08205018524619e-05,"Bmp4/Fgfr2/Myc",3
"GO:0060502","GO:0060502","epithelial cell proliferation involved in lung morphogenesis","2/10","12/21077",1.33379859640624e-05,0.000203589535757008,6.39599326931647e-05,"Bmp4/Fgfr2",2
"GO:0001655","GO:0001655","urogenital system development","4/10","345/21077",1.3705531559935e-05,0.000206333961429706,6.48221247535496e-05,"Bmp4/Fgfr2/Smad6/Myc",4
"GO:0055006","GO:0055006","cardiac cell development","3/10","106/21077",1.44606516213361e-05,0.000214760217997951,6.74693276215967e-05,"Bmp4/Smad6/Pitx2",3
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","3/10","107/21077",1.4874071288386e-05,0.000217954724612483,6.84729176503946e-05,"Bmp4/Fgfr2/Myc",3
"GO:0060601","GO:0060601","lateral sprouting from an epithelium","2/10","13/21077",1.5759085090866e-05,0.000226274208729248,7.10865767570455e-05,"Bmp4/Fgfr2",2
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","4/10","358/21077",1.58536069810301e-05,0.000226274208729248,7.10865767570455e-05,"Bmp4/Gata6/Smad6/Lefty1",4
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/10","111/21077",1.66057801095518e-05,0.000233971183851249,7.35046676914035e-05,"Bmp4/Gata6/Lefty1",3
"GO:0060419","GO:0060419","heart growth","3/10","114/21077",1.79884220045713e-05,0.000250243997253467,7.8616954263816e-05,"Fgfr2/Gata6/Dusp6",3
"GO:0061308","GO:0061308","cardiac neural crest cell development involved in heart development","2/10","14/21077",1.83809463303493e-05,0.000252508250213173,7.93282946888757e-05,"Bmp4/Pitx2",2
"GO:0042476","GO:0042476","odontogenesis","3/10","116/21077",1.89511472230746e-05,0.000257127293804432,8.07794189625534e-05,"Bmp4/Fgfr2/Pitx2",3
"GO:0060562","GO:0060562","epithelial tube morphogenesis","4/10","379/21077",1.98361886854182e-05,0.000265853309332617,8.35207944649186e-05,"Bmp4/Fgfr2/Pitx2/Myc",4
"GO:0046620","GO:0046620","regulation of organ growth","3/10","120/21077",2.09773759167404e-05,0.00026784546031355,8.41466510060288e-05,"Fgfr2/Gata6/Dusp6",3
"GO:0060442","GO:0060442","branching involved in prostate gland morphogenesis","2/10","15/21077",2.1203416785513e-05,0.00026784546031355,8.41466510060288e-05,"Bmp4/Fgfr2",2
"GO:0061307","GO:0061307","cardiac neural crest cell differentiation involved in heart development","2/10","15/21077",2.1203416785513e-05,0.00026784546031355,8.41466510060288e-05,"Bmp4/Pitx2",2
"GO:0072074","GO:0072074","kidney mesenchyme development","2/10","15/21077",2.1203416785513e-05,0.00026784546031355,8.41466510060288e-05,"Bmp4/Myc",2
"GO:1902894","GO:1902894","negative regulation of pri-miRNA transcription by RNA polymerase II","2/10","15/21077",2.1203416785513e-05,0.00026784546031355,8.41466510060288e-05,"Bmp4/Gata6",2
"GO:0097094","GO:0097094","craniofacial suture morphogenesis","2/10","16/21077",2.42263436356468e-05,0.000295830573950842,9.29384878654052e-05,"Bmp4/Fgfr2",2
"GO:1901722","GO:1901722","regulation of cell proliferation involved in kidney development","2/10","16/21077",2.42263436356468e-05,0.000295830573950842,9.29384878654052e-05,"Bmp4/Myc",2
"GO:2000291","GO:2000291","regulation of myoblast proliferation","2/10","16/21077",2.42263436356468e-05,0.000295830573950842,9.29384878654052e-05,"Gata6/Pitx2",2
"GO:0048638","GO:0048638","regulation of developmental growth","4/10","402/21077",2.49976571062152e-05,0.000301894781975061,9.48436267303481e-05,"Bmp4/Fgfr2/Gata6/Dusp6",4
"GO:0003184","GO:0003184","pulmonary valve morphogenesis","2/10","17/21077",2.74495741363e-05,0.000324377225546169,0.000101906738163061,"Bmp4/Smad6",2
"GO:0060973","GO:0060973","cell migration involved in heart development","2/10","17/21077",2.74495741363e-05,0.000324377225546169,0.000101906738163061,"Bmp4/Pitx2",2
"GO:0009799","GO:0009799","specification of symmetry","3/10","132/21077",2.79015075679216e-05,0.000326210178905807,0.000102482580988559,"Bmp4/Lefty1/Pitx2",3
"GO:0060947","GO:0060947","cardiac vascular smooth muscle cell differentiation","2/10","18/21077",3.08729556192528e-05,0.000356957290506031,0.000112142130440092,"Gata6/Smad6",2
"GO:0035270","GO:0035270","endocrine system development","3/10","137/21077",3.1180982610172e-05,0.000356957290506031,0.000112142130440092,"Bmp4/Gata6/Pitx2",3
"GO:0003180","GO:0003180","aortic valve morphogenesis","2/10","19/21077",3.44963354924874e-05,0.000386851762308609,0.000121533813550332,"Bmp4/Smad6",2
"GO:0060572","GO:0060572","morphogenesis of an epithelial bud","2/10","19/21077",3.44963354924874e-05,0.000386851762308609,0.000121533813550332,"Bmp4/Fgfr2",2
"GO:0055007","GO:0055007","cardiac muscle cell differentiation","3/10","143/21077",3.5439609422746e-05,0.000393415462177756,0.000123595873372256,"Bmp4/Gata6/Pitx2",3
"GO:0048557","GO:0048557","embryonic digestive tract morphogenesis","2/10","20/21077",3.83195612401579e-05,0.000416962354484491,0.000130993393296215,"Fgfr2/Pitx2",2
"GO:0061323","GO:0061323","cell proliferation involved in heart morphogenesis","2/10","20/21077",3.83195612401579e-05,0.000416962354484491,0.000130993393296215,"Bmp4/Pitx2",2
"GO:0045786","GO:0045786","negative regulation of cell cycle","4/10","458/21077",4.16526192458871e-05,0.000447446019080745,0.000140570177921061,"Bmp4/Fgfr2/Gata6/Myc",4
"GO:0003177","GO:0003177","pulmonary valve development","2/10","21/21077",4.23424804225636e-05,0.000447446019080745,0.000140570177921061,"Bmp4/Smad6",2
"GO:0051450","GO:0051450","myoblast proliferation","2/10","21/21077",4.23424804225636e-05,0.000447446019080745,0.000140570177921061,"Gata6/Pitx2",2
"GO:0048732","GO:0048732","gland development","4/10","467/21077",4.49423095388611e-05,0.000469494218376638,0.000147496866651537,"Bmp4/Fgfr2/Gata6/Pitx2",4
"GO:0060575","GO:0060575","intestinal epithelial cell differentiation","2/10","22/21077",4.65649406761179e-05,0.000469494218376638,0.000147496866651537,"Gata6/Cdx2",2
"GO:0060602","GO:0060602","branch elongation of an epithelium","2/10","22/21077",4.65649406761179e-05,0.000469494218376638,0.000147496866651537,"Bmp4/Fgfr2",2
"GO:0072111","GO:0072111","cell proliferation involved in kidney development","2/10","22/21077",4.65649406761179e-05,0.000469494218376638,0.000147496866651537,"Bmp4/Myc",2
"GO:0072215","GO:0072215","regulation of metanephros development","2/10","22/21077",4.65649406761179e-05,0.000469494218376638,0.000147496866651537,"Bmp4/Myc",2
"GO:0003176","GO:0003176","aortic valve development","2/10","23/21077",5.09867897133203e-05,0.000509404380863082,0.000160035091157599,"Bmp4/Smad6",2
"GO:0030509","GO:0030509","BMP signaling pathway","3/10","166/21077",5.52821068083654e-05,0.000542455673057086,0.000170418524747593,"Bmp4/Gata6/Smad6",3
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","3/10","166/21077",5.52821068083654e-05,0.000542455673057086,0.000170418524747593,"Bmp4/Fgfr2/Myc",3
"GO:0007369","GO:0007369","gastrulation","3/10","171/21077",6.03861740793616e-05,0.000582143906256302,0.000182887027682646,"Bmp4/Gata6/Lefty1",3
"GO:0048659","GO:0048659","smooth muscle cell proliferation","3/10","171/21077",6.03861740793616e-05,0.000582143906256302,0.000182887027682646,"Bmp4/Fgfr2/Myc",3
"GO:0035107","GO:0035107","appendage morphogenesis","3/10","174/21077",6.35921916474945e-05,0.000602481195005142,0.000189276214703976,"Bmp4/Fgfr2/Pitx2",3
"GO:0035108","GO:0035108","limb morphogenesis","3/10","174/21077",6.35921916474945e-05,0.000602481195005142,0.000189276214703976,"Bmp4/Fgfr2/Pitx2",3
"GO:2000738","GO:2000738","positive regulation of stem cell differentiation","2/10","26/21077",6.5447147792495e-05,0.000612743120219786,0.000192500113435266,"Bmp4/Gata6",2
"GO:0016202","GO:0016202","regulation of striated muscle tissue development","3/10","176/21077",6.57904351100407e-05,0.000612743120219786,0.000192500113435266,"Bmp4/Fgfr2/Gata6",3
"GO:0071772","GO:0071772","response to BMP","3/10","177/21077",6.69080192183231e-05,0.000612765942674475,0.000192507283365,"Bmp4/Gata6/Smad6",3
"GO:0071773","GO:0071773","cellular response to BMP stimulus","3/10","177/21077",6.69080192183231e-05,0.000612765942674475,0.000192507283365,"Bmp4/Gata6/Smad6",3
"GO:1901861","GO:1901861","regulation of muscle tissue development","3/10","179/21077",6.91804329154553e-05,0.000626297327745024,0.000196758319525279,"Bmp4/Fgfr2/Gata6",3
"GO:0048634","GO:0048634","regulation of muscle organ development","3/10","180/21077",7.03353905871735e-05,0.000626297327745024,0.000196758319525279,"Bmp4/Fgfr2/Gata6",3
"GO:0003171","GO:0003171","atrioventricular valve development","2/10","27/21077",7.06650306099936e-05,0.000626297327745024,0.000196758319525279,"Smad6/Pitx2",2
"GO:0060045","GO:0060045","positive regulation of cardiac muscle cell proliferation","2/10","27/21077",7.06650306099936e-05,0.000626297327745024,0.000196758319525279,"Fgfr2/Gata6",2
"GO:0030224","GO:0030224","monocyte differentiation","2/10","29/21077",8.16965298726708e-05,0.000712575288333851,0.000223863507086349,"Bmp4/Myc",2
"GO:1903131","GO:1903131","mononuclear cell differentiation","2/10","29/21077",8.16965298726708e-05,0.000712575288333851,0.000223863507086349,"Bmp4/Myc",2
"GO:0060571","GO:0060571","morphogenesis of an epithelial fold","2/10","30/21077",8.75098427305496e-05,0.00075727021386515,0.000237904918488357,"Bmp4/Fgfr2",2
"GO:0003309","GO:0003309","type B pancreatic cell differentiation","2/10","31/21077",9.35213288076993e-05,0.00078881031801492,0.000247813595430194,"Bmp4/Gata6",2
"GO:0060795","GO:0060795","cell fate commitment involved in formation of primary germ layer","2/10","31/21077",9.35213288076993e-05,0.00078881031801492,0.000247813595430194,"Bmp4/Gata6",2
"GO:1905314","GO:1905314","semi-lunar valve development","2/10","31/21077",9.35213288076993e-05,0.00078881031801492,0.000247813595430194,"Bmp4/Smad6",2
"GO:0048736","GO:0048736","appendage development","3/10","199/21077",9.47433684967875e-05,0.00078881031801492,0.000247813595430194,"Bmp4/Fgfr2/Pitx2",3
"GO:0060173","GO:0060173","limb development","3/10","199/21077",9.47433684967875e-05,0.00078881031801492,0.000247813595430194,"Bmp4/Fgfr2/Pitx2",3
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","3/10","200/21077",9.61620990533692e-05,0.000794602607967314,0.000249633308187615,"Bmp4/Fgfr2/Myc",3
"GO:0051150","GO:0051150","regulation of smooth muscle cell differentiation","2/10","32/21077",9.97308365000928e-05,0.000811882883804459,0.000255062100366709,"Bmp4/Fgfr2",2
"GO:0060977","GO:0060977","coronary vasculature morphogenesis","2/10","32/21077",9.97308365000928e-05,0.000811882883804459,0.000255062100366709,"Fgfr2/Smad6",2
"GO:0055001","GO:0055001","muscle cell development","3/10","206/21077",0.000104967519619435,0.000845260126762104,0.000265547935039481,"Bmp4/Smad6/Pitx2",3
"GO:0048566","GO:0048566","embryonic digestive tract development","2/10","33/21077",0.0001061382142795,0.000845260126762104,0.000265547935039481,"Fgfr2/Pitx2",2
"GO:0060740","GO:0060740","prostate gland epithelium morphogenesis","2/10","33/21077",0.0001061382142795,0.000845260126762104,0.000265547935039481,"Bmp4/Fgfr2",2
"GO:0051099","GO:0051099","positive regulation of binding","3/10","208/21077",0.00010801578839706,0.000854024111139346,0.000268301238880997,"Bmp4/Pitx2/Myc",3
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","3/10","211/21077",0.000112695957427682,0.000866467821343432,0.000272210569800915,"Bmp4/Fgfr2/Myc",3
"GO:0035116","GO:0035116","embryonic hindlimb morphogenesis","2/10","34/21077",0.000112743310693458,0.000866467821343432,0.000272210569800915,"Bmp4/Pitx2",2
"GO:0035883","GO:0035883","enteroendocrine cell differentiation","2/10","34/21077",0.000112743310693458,0.000866467821343432,0.000272210569800915,"Bmp4/Gata6",2
"GO:0060512","GO:0060512","prostate gland morphogenesis","2/10","34/21077",0.000112743310693458,0.000866467821343432,0.000272210569800915,"Bmp4/Fgfr2",2
"GO:1902895","GO:1902895","positive regulation of pri-miRNA transcription by RNA polymerase II","2/10","35/21077",0.000119545974365246,0.000912368234912535,0.000286630698770472,"Bmp4/Smad6",2
"GO:0035265","GO:0035265","organ growth","3/10","216/21077",0.0001207877368012,0.000915487743065647,0.000287610727192694,"Fgfr2/Gata6/Dusp6",3
"GO:0048762","GO:0048762","mesenchymal cell differentiation","3/10","218/21077",0.000124127910686793,0.000933383311001621,0.0002932328202754,"Bmp4/Fgfr2/Pitx2",3
"GO:0003401","GO:0003401","axis elongation","2/10","36/21077",0.00012654605399385,0.000933383311001621,0.0002932328202754,"Bmp4/Fgfr2",2
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","2/10","36/21077",0.00012654605399385,0.000933383311001621,0.0002932328202754,"Bmp4/Fgfr2",2
"GO:1905209","GO:1905209","positive regulation of cardiocyte differentiation","2/10","36/21077",0.00012654605399385,0.000933383311001621,0.0002932328202754,"Bmp4/Gata6",2
"GO:0002053","GO:0002053","positive regulation of mesenchymal cell proliferation","2/10","37/21077",0.000133743398353941,0.000973403939013122,0.000305805748763282,"Fgfr2/Myc",2
"GO:0030513","GO:0030513","positive regulation of BMP signaling pathway","2/10","37/21077",0.000133743398353941,0.000973403939013122,0.000305805748763282,"Bmp4/Gata6",2
"GO:0060348","GO:0060348","bone development","3/10","229/21077",0.000143581944332773,0.00103813524224814,0.000326141812611838,"Bmp4/Fgfr2/Pitx2",3
"GO:0009952","GO:0009952","anterior/posterior pattern specification","3/10","231/21077",0.000147319925212886,0.00105453854931163,0.000331295095229362,"Bmp4/Cdx2/Lefty1",3
"GO:0010092","GO:0010092","specification of animal organ identity","2/10","39/21077",0.000148729276745498,0.00105453854931163,0.000331295095229362,"Bmp4/Fgfr2",2
"GO:0021983","GO:0021983","pituitary gland development","2/10","39/21077",0.000148729276745498,0.00105453854931163,0.000331295095229362,"Bmp4/Pitx2",2
"GO:0043583","GO:0043583","ear development","3/10","238/21077",0.000160902333777127,0.00113353631295553,0.000356113127387973,"Bmp4/Fgfr2/Myc",3
"GO:0055023","GO:0055023","positive regulation of cardiac muscle tissue growth","2/10","42/21077",0.000172683803534233,0.00120878662473963,0.000379753855576456,"Fgfr2/Gata6",2
