"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","url"
"mmu05161","mmu05161","Hepatitis B","1/7","162/8657",0.123904077029002,0.185501674230647,0.142490617474466,"17869",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu05161/17869"")"
"mmu04630","mmu04630","JAK-STAT signaling pathway","1/7","165/8657",0.126068293735935,0.185501674230647,0.142490617474466,"17869",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu04630/17869"")"
"mmu04514","mmu04514","Cell adhesion molecules (CAMs)","1/7","171/8657",0.130382982871988,0.185501674230647,0.142490617474466,"18613",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu04514/18613"")"
"mmu05225","mmu05225","Hepatocellular carcinoma","1/7","172/8657",0.131100319558283,0.185501674230647,0.142490617474466,"17869",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu05225/17869"")"
"mmu05202","mmu05202","Transcriptional misregulation in cancer","1/7","183/8657",0.138957610275677,0.185501674230647,0.142490617474466,"17869",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu05202/17869"")"
"mmu04218","mmu04218","Cellular senescence","1/7","185/8657",0.140379645363733,0.185501674230647,0.142490617474466,"17869",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu04218/17869"")"
"mmu05205","mmu05205","Proteoglycans in cancer","1/7","205/8657",0.154489645065805,0.197107478187407,0.151405459774111,"17869",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu05205/17869"")"
"mmu05167","mmu05167","Kaposi sarcoma-associated herpesvirus infection","1/7","216/8657",0.162165176896539,0.200003718172398,0.153630167586195,"17869",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu05167/17869"")"
"mmu05169","mmu05169","Epstein-Barr virus infection","1/7","229/8657",0.171159190353034,0.204286775582654,0.156920140561356,"17869",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu05169/17869"")"
"mmu05166","mmu05166","Human T-cell leukemia virus 1 infection","1/7","246/8657",0.182795630139108,0.211357447348344,0.162351382031445,"17869",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu05166/17869"")"
"mmu05163","mmu05163","Human cytomegalovirus infection","1/7","255/8657",0.188899203687559,0.211796076861808,0.162688309395984,"17869",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu05163/17869"")"
"mmu04010","mmu04010","MAPK signaling pathway","1/7","294/8657",0.21489869323452,0.226929276708598,0.174312673431925,"17869",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu04010/17869"")"
"mmu04060","mmu04060","Cytokine-cytokine receptor interaction","1/7","296/8657",0.216212513029957,0.226929276708598,0.174312673431925,"12159",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu04060/12159"")"
"mmu05206","mmu05206","MicroRNAs in cancer","1/7","303/8657",0.220796053013771,0.226929276708598,0.174312673431925,"17869",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu05206/17869"")"
"mmu04151","mmu04151","PI3K-Akt signaling pathway","1/7","355/8657",0.254131769903512,0.254131769903512,0.195207902913082,"17869",1,"=HYPERLINK(""http://www.kegg.jp/kegg-bin/show_pathway?mmu04151/17869"")"
