"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001825","GO:0001825","blastocyst formation","3/12","59/21077",4.50213307075677e-06,0.000206405485397772,6.32485901033441e-05,"Esrrb/Pou5f1/Cdx2",3
"GO:0043388","GO:0043388","positive regulation of DNA binding","3/12","63/21077",5.49248025776743e-06,0.000236786880661121,7.2558325317387e-05,"Klf4/Pitx2/Myc",3
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","4/12","223/21077",5.64926292071066e-06,0.000236786880661121,7.2558325317387e-05,"Bmp4/Gbx2/Pitx2/Myc",4
"GO:0001707","GO:0001707","mesoderm formation","3/12","64/21077",5.7607546469568e-06,0.000236786880661121,7.2558325317387e-05,"Bmp4/Nanog/Pou5f1",3
"GO:0009952","GO:0009952","anterior/posterior pattern specification","4/12","231/21077",6.49482552477378e-06,0.000248909568262557,7.62730662196285e-05,"Bmp4/Gbx2/Cdx2/Lefty1",4
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","4/12","232/21077",6.60675046968119e-06,0.000248909568262557,7.62730662196285e-05,"Bmp4/Nanog/Pou5f1/Lefty1",4
"GO:0048332","GO:0048332","mesoderm morphogenesis","3/12","68/21077",6.9205041775468e-06,0.000248909568262557,7.62730662196285e-05,"Bmp4/Nanog/Pou5f1",3
"GO:0033002","GO:0033002","muscle cell proliferation","4/12","237/21077",7.18794961997632e-06,0.000248909568262557,7.62730662196285e-05,"Bmp4/Jarid2/Klf4/Myc",4
"GO:0021536","GO:0021536","diencephalon development","3/12","69/21077",7.23275266844689e-06,0.000248909568262557,7.62730662196285e-05,"Bmp4/Gbx2/Pitx2",3
"GO:0043583","GO:0043583","ear development","4/12","238/21077",7.30858631643414e-06,0.000248909568262557,7.62730662196285e-05,"Bmp4/Esrrb/Gbx2/Myc",4
"GO:0001763","GO:0001763","morphogenesis of a branching structure","4/12","242/21077",7.80618345045519e-06,0.000254022543185606,7.78398291110962e-05,"Bmp4/Gbx2/Pitx2/Myc",4
"GO:0007492","GO:0007492","endoderm development","3/12","71/21077",7.88492793445254e-06,0.000254022543185606,7.78398291110962e-05,"Bmp4/Nanog/Pou5f1",3
"GO:0060485","GO:0060485","mesenchyme development","4/12","274/21077",1.27408524805361e-05,0.000394376276175984,0.000120848258418462,"Bmp4/Gbx2/Pitx2/Myc",4
"GO:0003007","GO:0003007","heart morphogenesis","4/12","276/21077",1.31110150366021e-05,0.000394376276175984,0.000120848258418462,"Bmp4/Pou5f1/Lefty1/Pitx2",4
"GO:0003129","GO:0003129","heart induction","2/12","10/21077",1.33379859640624e-05,0.000394376276175984,0.000120848258418462,"Bmp4/Pou5f1",2
"GO:0014032","GO:0014032","neural crest cell development","3/12","85/21077",1.35649558080666e-05,0.000394376276175984,0.000120848258418462,"Bmp4/Gbx2/Pitx2",3
"GO:0014031","GO:0014031","mesenchymal cell development","3/12","90/21077",1.61087065368971e-05,0.000445920028741167,0.000136642749888012,"Bmp4/Gbx2/Pitx2",3
"GO:0061309","GO:0061309","cardiac neural crest cell development involved in outflow tract morphogenesis","2/12","11/21077",1.6296826194266e-05,0.000445920028741167,0.000136642749888012,"Bmp4/Pitx2",2
"GO:0048864","GO:0048864","stem cell development","3/12","91/21077",1.66525238207483e-05,0.000445920028741167,0.000136642749888012,"Bmp4/Gbx2/Pitx2",3
"GO:0014033","GO:0014033","neural crest cell differentiation","3/12","92/21077",1.720832325679e-05,0.000445920028741167,0.000136642749888012,"Bmp4/Gbx2/Pitx2",3
"GO:0060395","GO:0060395","SMAD protein signal transduction","3/12","92/21077",1.720832325679e-05,0.000445920028741167,0.000136642749888012,"Bmp4/Pou5f1/Lefty1",3
"GO:0001704","GO:0001704","formation of primary germ layer","3/12","94/21077",1.83563695338597e-05,0.00045789768342553,0.000140313048524072,"Bmp4/Nanog/Pou5f1",3
"GO:0090596","GO:0090596","sensory organ morphogenesis","4/12","301/21077",1.84388328896186e-05,0.00045789768342553,0.000140313048524072,"Bmp4/Gbx2/Pitx2/Myc",4
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","4/12","314/21077",2.17679888532932e-05,0.000509850263784539,0.000156232816613595,"Jarid2/Klf4/Pou5f1/Fgf4",4
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","4/12","314/21077",2.17679888532932e-05,0.000509850263784539,0.000156232816613595,"Jarid2/Klf4/Pou5f1/Fgf4",4
"GO:0048562","GO:0048562","embryonic organ morphogenesis","4/12","316/21077",2.23169542918551e-05,0.000509850263784539,0.000156232816613595,"Bmp4/Gbx2/Pitx2/Myc",4
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis","3/12","101/21077",2.27703305284719e-05,0.000509850263784539,0.000156232816613595,"Bmp4/Pou5f1/Myc",3
"GO:0060391","GO:0060391","positive regulation of SMAD protein signal transduction","2/12","13/21077",2.30972434935949e-05,0.000509850263784539,0.000156232816613595,"Bmp4/Pou5f1",2
"GO:2000035","GO:2000035","regulation of stem cell division","2/12","13/21077",2.30972434935949e-05,0.000509850263784539,0.000156232816613595,"Esrrb/Nanog",2
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","4/12","329/21077",2.61377872517516e-05,0.00056647713461978,0.000173584922035556,"Bmp4/Klf4/Fgf4/Myc",4
"GO:0061308","GO:0061308","cardiac neural crest cell development involved in heart development","2/12","14/21077",2.69382603597959e-05,0.000573400113372798,0.000175706322271601,"Bmp4/Pitx2",2
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/12","111/21077",3.02107364377241e-05,0.000607192610357902,0.000186061317373889,"Bmp4/Pou5f1/Lefty1",3
"GO:0001711","GO:0001711","endodermal cell fate commitment","2/12","15/21077",3.10727762012014e-05,0.000607192610357902,0.000186061317373889,"Nanog/Pou5f1",2
"GO:0003128","GO:0003128","heart field specification","2/12","15/21077",3.10727762012014e-05,0.000607192610357902,0.000186061317373889,"Bmp4/Pou5f1",2
"GO:0061307","GO:0061307","cardiac neural crest cell differentiation involved in heart development","2/12","15/21077",3.10727762012014e-05,0.000607192610357902,0.000186061317373889,"Bmp4/Pitx2",2
"GO:0072074","GO:0072074","kidney mesenchyme development","2/12","15/21077",3.10727762012014e-05,0.000607192610357902,0.000186061317373889,"Bmp4/Myc",2
"GO:0042476","GO:0042476","odontogenesis","3/12","116/21077",3.44653694149709e-05,0.000647149066317445,0.000198305127174279,"Bmp4/Fgf4/Pitx2",3
"GO:0001101","GO:0001101","response to acid chemical","4/12","354/21077",3.48123772603465e-05,0.000647149066317445,0.000198305127174279,"Klf4/Nanog/Pou5f1/Lefty1",4
"GO:0097094","GO:0097094","craniofacial suture morphogenesis","2/12","16/21077",3.55005113654071e-05,0.000647149066317445,0.000198305127174279,"Bmp4/Fgf4",2
"GO:1901722","GO:1901722","regulation of cell proliferation involved in kidney development","2/12","16/21077",3.55005113654071e-05,0.000647149066317445,0.000198305127174279,"Bmp4/Myc",2
"GO:0007498","GO:0007498","mesoderm development","3/12","118/21077",3.62718195315565e-05,0.000647149066317445,0.000198305127174279,"Bmp4/Nanog/Pou5f1",3
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","4/12","358/21077",3.63749894658295e-05,0.000647149066317445,0.000198305127174279,"Bmp4/Nanog/Pou5f1/Lefty1",4
"GO:0048565","GO:0048565","digestive tract development","3/12","122/21077",4.00693555092399e-05,0.00067526273470882,0.000206919965510385,"Bmp4/Cdx2/Pitx2",3
"GO:0042659","GO:0042659","regulation of cell fate specification","2/12","17/21077",4.02211863794683e-05,0.00067526273470882,0.000206919965510385,"Nanog/Pou5f1",2
"GO:0045821","GO:0045821","positive regulation of glycolytic process","2/12","17/21077",4.02211863794683e-05,0.00067526273470882,0.000206919965510385,"Esrrb/Myc",2
"GO:0060973","GO:0060973","cell migration involved in heart development","2/12","17/21077",4.02211863794683e-05,0.00067526273470882,0.000206919965510385,"Bmp4/Pitx2",2
"GO:0030813","GO:0030813","positive regulation of nucleotide catabolic process","2/12","18/21077",4.52345219498083e-05,0.000731948752237224,0.00022429019518396,"Esrrb/Myc",2
"GO:0051197","GO:0051197","positive regulation of coenzyme metabolic process","2/12","18/21077",4.52345219498083e-05,0.000731948752237224,0.00022429019518396,"Esrrb/Myc",2
"GO:0060562","GO:0060562","epithelial tube morphogenesis","4/12","379/21077",4.54397715315055e-05,0.000731948752237224,0.00022429019518396,"Bmp4/Gbx2/Pitx2/Myc",4
"GO:0051101","GO:0051101","regulation of DNA binding","3/12","130/21077",4.8429912719139e-05,0.000769712746149517,0.000235862171418123,"Klf4/Pitx2/Myc",3
"GO:0009799","GO:0009799","specification of symmetry","3/12","132/21077",5.06851103812236e-05,0.000794955941768665,0.000243597414159066,"Bmp4/Lefty1/Pitx2",3
"GO:0055123","GO:0055123","digestive system development","3/12","135/21077",5.4195565636503e-05,0.000838975509593656,0.000257086278549098,"Bmp4/Cdx2/Pitx2",3
"GO:0061323","GO:0061323","cell proliferation involved in heart morphogenesis","2/12","20/21077",5.61380584813158e-05,0.000857904688586262,0.000262886724602113,"Bmp4/Pitx2",2
"GO:0051098","GO:0051098","regulation of binding","4/12","402/21077",5.71628266800602e-05,0.000862507460792807,0.000264297146675295,"Bmp4/Klf4/Pitx2/Myc",4
"GO:0030326","GO:0030326","embryonic limb morphogenesis","3/12","145/21077",6.70418037790673e-05,0.000979578278466462,0.000300171019628985,"Bmp4/Fgf4/Pitx2",3
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","3/12","145/21077",6.70418037790673e-05,0.000979578278466462,0.000300171019628985,"Bmp4/Fgf4/Pitx2",3
"GO:0072111","GO:0072111","cell proliferation involved in kidney development","2/12","22/21077",6.82088901952318e-05,0.000979578278466462,0.000300171019628985,"Bmp4/Myc",2
"GO:0072215","GO:0072215","regulation of metanephros development","2/12","22/21077",6.82088901952318e-05,0.000979578278466462,0.000300171019628985,"Bmp4/Myc",2
"GO:0007517","GO:0007517","muscle organ development","4/12","425/21077",7.09660395978635e-05,0.00100704189524587,0.000308586663414269,"Bmp4/Jarid2/Pitx2/Myc",4
"GO:0016055","GO:0016055","Wnt signaling pathway","4/12","430/21077",7.42631349327716e-05,0.00103511818295934,0.000317190047233213,"Klf4/Pou5f1/Pitx2/Myc",4
"GO:0060390","GO:0060390","regulation of SMAD protein signal transduction","2/12","23/21077",7.46813454148516e-05,0.00103511818295934,0.000317190047233213,"Bmp4/Pou5f1",2
"GO:0198738","GO:0198738","cell-cell signaling by wnt","4/12","432/21077",7.56128827180761e-05,0.00103598340459709,0.000317455176081941,"Klf4/Pou5f1/Pitx2/Myc",4
"GO:0001824","GO:0001824","blastocyst development","3/12","152/21077",7.71284756261399e-05,0.00104474026075408,0.000320138529213763,"Esrrb/Pou5f1/Cdx2",3
"GO:0010594","GO:0010594","regulation of endothelial cell migration","3/12","159/21077",8.81618108033491e-05,0.00116034183018384,0.0003555621821563,"Bmp4/Klf4/Fgf4",3
"GO:0051194","GO:0051194","positive regulation of cofactor metabolic process","2/12","25/21077",8.84989434829545e-05,0.00116034183018384,0.0003555621821563,"Esrrb/Myc",2
"GO:0014706","GO:0014706","striated muscle tissue development","4/12","450/21077",8.85831430761155e-05,0.00116034183018384,0.0003555621821563,"Bmp4/Jarid2/Pitx2/Myc",4
"GO:0048608","GO:0048608","reproductive structure development","4/12","453/21077",9.08933029705662e-05,0.00117766105587951,0.000360869292114262,"Bmp4/Esrrb/Nanog/Cdx2",4
"GO:0061458","GO:0061458","reproductive system development","4/12","457/21077",9.40416921146107e-05,0.00120535158065178,0.000369354467048896,"Bmp4/Esrrb/Nanog/Cdx2",4
"GO:0030509","GO:0030509","BMP signaling pathway","3/12","166/21077",0.000100181168387765,0.0012570100286128,0.000385184104493679,"Bmp4/Nanog/Pou5f1",3
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","3/12","166/21077",0.000100181168387765,0.0012570100286128,0.000385184104493679,"Bmp4/Klf4/Myc",3
"GO:0035987","GO:0035987","endodermal cell differentiation","2/12","27/21077",0.000103478272345722,0.00127160928490825,0.000389657737427732,"Nanog/Pou5f1",2
"GO:0061311","GO:0061311","cell surface receptor signaling pathway involved in heart development","2/12","27/21077",0.000103478272345722,0.00127160928490825,0.000389657737427732,"Bmp4/Pou5f1",2
"GO:0060537","GO:0060537","muscle tissue development","4/12","473/21077",0.000107437843029271,0.00130679498868256,0.000400439651247657,"Bmp4/Jarid2/Pitx2/Myc",4
"GO:0048659","GO:0048659","smooth muscle cell proliferation","3/12","171/21077",0.000109391715708824,0.00131712045580725,0.000403603671993214,"Bmp4/Klf4/Myc",3
"GO:0001759","GO:0001759","organ induction","2/12","28/21077",0.000111402891728241,0.00132491905476902,0.000405993387499867,"Bmp4/Pou5f1",2
"GO:0035107","GO:0035107","appendage morphogenesis","3/12","174/21077",0.00011517493082118,0.00132491905476902,0.000405993387499867,"Bmp4/Fgf4/Pitx2",3
"GO:0035108","GO:0035108","limb morphogenesis","3/12","174/21077",0.00011517493082118,0.00132491905476902,0.000405993387499867,"Bmp4/Fgf4/Pitx2",3
"GO:0030224","GO:0030224","monocyte differentiation","2/12","29/21077",0.00011961711125004,0.00132491905476902,0.000405993387499867,"Bmp4/Myc",2
"GO:0045992","GO:0045992","negative regulation of embryonic development","2/12","29/21077",0.00011961711125004,0.00132491905476902,0.000405993387499867,"Bmp4/Nanog",2
"GO:0060914","GO:0060914","heart formation","2/12","29/21077",0.00011961711125004,0.00132491905476902,0.000405993387499867,"Bmp4/Pou5f1",2
"GO:1903131","GO:1903131","mononuclear cell differentiation","2/12","29/21077",0.00011961711125004,0.00132491905476902,0.000405993387499867,"Bmp4/Myc",2
"GO:2001171","GO:2001171","positive regulation of ATP biosynthetic process","2/12","29/21077",0.00011961711125004,0.00132491905476902,0.000405993387499867,"Esrrb/Myc",2
"GO:0071772","GO:0071772","response to BMP","3/12","177/21077",0.000121154510880724,0.00132491905476902,0.000405993387499867,"Bmp4/Nanog/Pou5f1",3
"GO:0071773","GO:0071773","cellular response to BMP stimulus","3/12","177/21077",0.000121154510880724,0.00132491905476902,0.000405993387499867,"Bmp4/Nanog/Pou5f1",3
"GO:0035051","GO:0035051","cardiocyte differentiation","3/12","182/21077",0.000131565019823396,0.00142568639663171,0.000436871405537975,"Bmp4/Pou5f1/Pitx2",3
"GO:0001832","GO:0001832","blastocyst growth","2/12","31/21077",0.000136913242296721,0.00147027553889812,0.000450534803954121,"Esrrb/Pou5f1",2
"GO:0001706","GO:0001706","endoderm formation","2/12","33/21077",0.00015536445043761,0.001653521651086,0.000506686694566267,"Nanog/Pou5f1",2
"GO:0048736","GO:0048736","appendage development","3/12","199/21077",0.000171289235524107,0.00179102428723452,0.000548821465622024,"Bmp4/Fgf4/Pitx2",3
"GO:0060173","GO:0060173","limb development","3/12","199/21077",0.000171289235524107,0.00179102428723452,0.000548821465622024,"Bmp4/Fgf4/Pitx2",3
"GO:0030810","GO:0030810","positive regulation of nucleotide biosynthetic process","2/12","35/21077",0.000174968523472696,0.00179795241361598,0.000550944443239796,"Esrrb/Myc",2
"GO:1900373","GO:1900373","positive regulation of purine nucleotide biosynthetic process","2/12","35/21077",0.000174968523472696,0.00179795241361598,0.000550944443239796,"Esrrb/Myc",2
"GO:0043542","GO:0043542","endothelial cell migration","3/12","202/21077",0.000179021122809741,0.00182387331956591,0.000558887355960236,"Bmp4/Klf4/Fgf4",3
"GO:0051973","GO:0051973","positive regulation of telomerase activity","2/12","36/21077",0.000185202193791135,0.00187085605931384,0.000573284221637145,"Klf4/Myc",2
"GO:0048839","GO:0048839","inner ear development","3/12","208/21077",0.000195159746955207,0.00195487746529922,0.00059903080224199,"Bmp4/Esrrb/Gbx2",3
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","3/12","211/21077",0.000203572259600663,0.00202215111203325,0.000619645386679211,"Bmp4/Pou5f1/Myc",3
"GO:0010092","GO:0010092","specification of animal organ identity","2/12","39/21077",0.000217626429648761,0.00212631724706003,0.000651564892908715,"Bmp4/Pou5f1",2
"GO:0021983","GO:0021983","pituitary gland development","2/12","39/21077",0.000217626429648761,0.00212631724706003,0.000651564892908715,"Bmp4/Pitx2",2
"GO:0048762","GO:0048762","mesenchymal cell differentiation","3/12","218/21077",0.000224111064170339,0.00217187307716296,0.00066552451234153,"Bmp4/Gbx2/Pitx2",3
"GO:0010632","GO:0010632","regulation of epithelial cell migration","3/12","227/21077",0.000252437295830917,0.0023711387725653,0.000726585264994843,"Bmp4/Klf4/Fgf4",3
"GO:0010470","GO:0010470","regulation of gastrulation","2/12","42/21077",0.000252629718217947,0.0023711387725653,0.000726585264994843,"Klf4/Nanog",2
"GO:1903580","GO:1903580","positive regulation of ATP metabolic process","2/12","42/21077",0.000252629718217947,0.0023711387725653,0.000726585264994843,"Esrrb/Myc",2
"GO:2000826","GO:2000826","regulation of heart morphogenesis","2/12","42/21077",0.000252629718217947,0.0023711387725653,0.000726585264994843,"Bmp4/Pou5f1",2
"GO:0060348","GO:0060348","bone development","3/12","229/21077",0.000259032119540787,0.00239185022373317,0.000732931850614103,"Bmp4/Fgf4/Pitx2",3
"GO:0001709","GO:0001709","cell fate determination","2/12","43/21077",0.000264869320077834,0.00239185022373317,0.000732931850614103,"Bmp4/Pou5f1",2
"GO:0006110","GO:0006110","regulation of glycolytic process","2/12","43/21077",0.000264869320077834,0.00239185022373317,0.000732931850614103,"Esrrb/Myc",2
"GO:0030811","GO:0030811","regulation of nucleotide catabolic process","2/12","43/21077",0.000264869320077834,0.00239185022373317,0.000732931850614103,"Esrrb/Myc",2
"GO:0031128","GO:0031128","developmental induction","2/12","43/21077",0.000264869320077834,0.00239185022373317,0.000732931850614103,"Bmp4/Pou5f1",2
"GO:0001569","GO:0001569","branching involved in blood vessel morphogenesis","2/12","44/21077",0.000277394383522278,0.00243128018498938,0.000745014327261847,"Gbx2/Pitx2",2
"GO:0003156","GO:0003156","regulation of animal organ formation","2/12","44/21077",0.000277394383522278,0.00243128018498938,0.000745014327261847,"Bmp4/Pou5f1",2
"GO:0051898","GO:0051898","negative regulation of protein kinase B signaling","2/12","44/21077",0.000277394383522278,0.00243128018498938,0.000745014327261847,"Klf4/Pou5f1",2
"GO:0060964","GO:0060964","regulation of gene silencing by miRNA","2/12","44/21077",0.000277394383522278,0.00243128018498938,0.000745014327261847,"Bmp4/Pou5f1",2
"GO:0010464","GO:0010464","regulation of mesenchymal cell proliferation","2/12","45/21077",0.000290204634066408,0.00248866132235366,0.000762597561689085,"Bmp4/Myc",2
"GO:0048536","GO:0048536","spleen development","2/12","45/21077",0.000290204634066408,0.00248866132235366,0.000762597561689085,"Jarid2/Pitx2",2
"GO:0090184","GO:0090184","positive regulation of kidney development","2/12","45/21077",0.000290204634066408,0.00248866132235366,0.000762597561689085,"Bmp4/Myc",2
"GO:0021532","GO:0021532","neural tube patterning","2/12","47/21077",0.000316679599398347,0.00265832452452697,0.000814587257162538,"Bmp4/Gbx2",2
"GO:0060147","GO:0060147","regulation of posttranscriptional gene silencing","2/12","47/21077",0.000316679599398347,0.00265832452452697,0.000814587257162538,"Bmp4/Pou5f1",2
"GO:0060966","GO:0060966","regulation of gene silencing by RNA","2/12","47/21077",0.000316679599398347,0.00265832452452697,0.000814587257162538,"Bmp4/Pou5f1",2
"GO:0045981","GO:0045981","positive regulation of nucleotide metabolic process","2/12","48/21077",0.000330343766100243,0.00273451228605201,0.000837933383309826,"Esrrb/Myc",2
"GO:1900544","GO:1900544","positive regulation of purine nucleotide metabolic process","2/12","48/21077",0.000330343766100243,0.00273451228605201,0.000837933383309826,"Esrrb/Myc",2
"GO:0010862","GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation","2/12","49/21077",0.000344292023729822,0.00283031787783412,0.000867290978107066,"Bmp4/Lefty1",2
"GO:0048705","GO:0048705","skeletal system morphogenesis","3/12","259/21077",0.000371723379726266,0.00300448204939305,0.00092065990033503,"Bmp4/Fgf4/Myc",3
"GO:0051972","GO:0051972","regulation of telomerase activity","2/12","51/21077",0.00037303971754209,0.00300448204939305,0.00092065990033503,"Klf4/Myc",2
"GO:0060412","GO:0060412","ventricular septum morphogenesis","2/12","51/21077",0.00037303971754209,0.00300448204939305,0.00092065990033503,"Bmp4/Pitx2",2
"GO:0048738","GO:0048738","cardiac muscle tissue development","3/12","260/21077",0.000375941608926271,0.00300753287141017,0.000921594760137168,"Bmp4/Jarid2/Pitx2",3
"GO:0017145","GO:0017145","stem cell division","2/12","52/21077",0.000387838607050691,0.00304147118160805,0.000931994436610733,"Esrrb/Nanog",2
"GO:0051196","GO:0051196","regulation of coenzyme metabolic process","2/12","52/21077",0.000387838607050691,0.00304147118160805,0.000931994436610733,"Esrrb/Myc",2
"GO:0061614","GO:0061614","pri-miRNA transcription by RNA polymerase II","2/12","52/21077",0.000387838607050691,0.00304147118160805,0.000931994436610733,"Bmp4/Klf4",2
"GO:0043470","GO:0043470","regulation of carbohydrate catabolic process","2/12","53/21077",0.000402920494138621,0.00313909300008651,0.000961908575618173,"Esrrb/Myc",2
"GO:0048546","GO:0048546","digestive tract morphogenesis","2/12","54/21077",0.000418285105909313,0.00323763536522013,0.000992104796654351,"Bmp4/Pitx2",2
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","3/12","271/21077",0.000424400611156236,0.00326377760321441,0.0010001155318928,"Bmp4/Nanog/Fgf4",3
"GO:2000648","GO:2000648","positive regulation of stem cell proliferation","2/12","56/21077",0.000449861412792776,0.00343740259005762,0.00105331923238254,"Bmp4/Nanog",2
"GO:0045165","GO:0045165","cell fate commitment","3/12","278/21077",0.000457242023904198,0.00347154453817709,0.00106378130938489,"Bmp4/Nanog/Pou5f1",3
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","3/12","281/21077",0.000471804191954394,0.00355943415702302,0.00109071322190656,"Klf4/Pou5f1/Myc",3
"GO:0003170","GO:0003170","heart valve development","2/12","58/21077",0.00048256534804754,0.00361772260926206,0.00110857448376363,"Bmp4/Pitx2",2
"GO:0010631","GO:0010631","epithelial cell migration","3/12","284/21077",0.000486662467902881,0.00362563538587646,0.00111099918659408,"Bmp4/Klf4/Fgf4",3
"GO:0090132","GO:0090132","epithelium migration","3/12","286/21077",0.000496733761562709,0.00367415234050755,0.00112586617993299,"Bmp4/Klf4/Fgf4",3
"GO:2001169","GO:2001169","regulation of ATP biosynthetic process","2/12","59/21077",0.000499339495941463,0.00367415234050755,0.00112586617993299,"Esrrb/Myc",2
"GO:0090130","GO:0090130","tissue migration","3/12","288/21077",0.000506938563310569,0.00370718262249201,0.0011359876103892,"Bmp4/Klf4/Fgf4",3
"GO:0090183","GO:0090183","regulation of kidney development","2/12","60/21077",0.000516394734832245,0.00375330807268314,0.00115012177783562,"Bmp4/Myc",2
