"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033002","GO:0033002","muscle cell proliferation","4/13","237/21077",1.02910014884166e-05,0.000720941826494075,0.000244336058730827,"Bmp4/Jarid2/Klf4/Myc",4
"GO:0048705","GO:0048705","skeletal system morphogenesis","4/13","259/21077",1.45989309593229e-05,0.000968907996826642,0.000328374845954854,"Bmp4/Fgf4/Mycn/Myc",4
"GO:0032526","GO:0032526","response to retinoic acid","3/13","85/21077",1.75830532745968e-05,0.00110861150896333,0.000375722085762437,"Klf4/Sox2/Lefty1",3
"GO:0010631","GO:0010631","epithelial cell migration","4/13","284/21077",2.09678291815196e-05,0.0012144172893757,0.000411580967057503,"Bmp4/Klf4/Fgf4/Pecam1",4
"GO:0090132","GO:0090132","epithelium migration","4/13","286/21077",2.15531134967277e-05,0.0012144172893757,0.000411580967057503,"Bmp4/Klf4/Fgf4/Pecam1",4
"GO:0090130","GO:0090130","tissue migration","4/13","288/21077",2.21503550005085e-05,0.0012144172893757,0.000411580967057503,"Bmp4/Klf4/Fgf4/Pecam1",4
"GO:0090596","GO:0090596","sensory organ morphogenesis","4/13","301/21077",2.6334627729554e-05,0.00138366523195698,0.000468941177991181,"Bmp4/Gbx2/Sox2/Myc",4
"GO:0072074","GO:0072074","kidney mesenchyme development","2/13","15/21077",3.67072729424526e-05,0.00180859291038172,0.000612954398443155,"Bmp4/Myc",2
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","4/13","329/21077",3.7290575471788e-05,0.00180859291038172,0.000612954398443155,"Bmp4/Klf4/Fgf4/Myc",4
"GO:0097094","GO:0097094","craniofacial suture morphogenesis","2/13","16/21077",4.19365731096496e-05,0.00188864352468815,0.000640084536936757,"Bmp4/Fgf4",2
"GO:1901722","GO:1901722","regulation of cell proliferation involved in kidney development","2/13","16/21077",4.19365731096496e-05,0.00188864352468815,0.000640084536936757,"Bmp4/Myc",2
"GO:0045821","GO:0045821","positive regulation of glycolytic process","2/13","17/21077",4.75115799827387e-05,0.00206593456407702,0.000700170652377202,"Esrrb/Myc",2
"GO:0030813","GO:0030813","positive regulation of nucleotide catabolic process","2/13","18/21077",5.34319308683573e-05,0.00217347305887092,0.00073661677190333,"Esrrb/Myc",2
"GO:0051197","GO:0051197","positive regulation of coenzyme metabolic process","2/13","18/21077",5.34319308683573e-05,0.00217347305887092,0.00073661677190333,"Esrrb/Myc",2
"GO:0001502","GO:0001502","cartilage condensation","2/13","19/21077",5.96972633318537e-05,0.00235244528317086,0.000797272661603046,"Fgf4/Mycn",2
"GO:0050910","GO:0050910","detection of mechanical stimulus involved in sensory perception of sound","2/13","20/21077",6.63072151971382e-05,0.00245921759892915,0.00083345911362347,"Sox2/Myc",2
"GO:0098743","GO:0098743","cell aggregation","2/13","20/21077",6.63072151971382e-05,0.00245921759892915,0.00083345911362347,"Fgf4/Mycn",2
"GO:0042471","GO:0042471","ear morphogenesis","3/13","136/21077",7.16802691377715e-05,0.00258253769664942,0.000875253812629631,"Gbx2/Sox2/Myc",3
"GO:0072111","GO:0072111","cell proliferation involved in kidney development","2/13","22/21077",8.05595297206443e-05,0.00274555586426304,0.000930502676147414,"Bmp4/Myc",2
"GO:0072215","GO:0072215","regulation of metanephros development","2/13","22/21077",8.05595297206443e-05,0.00274555586426304,0.000930502676147414,"Bmp4/Myc",2
"GO:0030326","GO:0030326","embryonic limb morphogenesis","3/13","145/21077",8.67150990012254e-05,0.00280378820103962,0.00095023833183529,"Bmp4/Fgf4/Mycn",3
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","3/13","145/21077",8.67150990012254e-05,0.00280378820103962,0.00095023833183529,"Bmp4/Fgf4/Mycn",3
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","3/13","149/21077",9.40099708823892e-05,0.00296366433206732,0.00100442232048026,"Bmp4/Sox2/Mycn",3
"GO:0051194","GO:0051194","positive regulation of cofactor metabolic process","2/13","25/21077",0.000104513607468085,0.00319386022226302,0.00108243854103993,"Esrrb/Myc",2
"GO:0014013","GO:0014013","regulation of gliogenesis","3/13","156/21077",0.000107721216141226,0.00319386022226302,0.00108243854103993,"Bmp4/Mycn/Myc",3
"GO:0010594","GO:0010594","regulation of endothelial cell migration","3/13","159/21077",0.000113975979382899,0.00319386022226302,0.00108243854103993,"Bmp4/Klf4/Fgf4",3
"GO:0051302","GO:0051302","regulation of cell division","3/13","159/21077",0.000113975979382899,0.00319386022226302,0.00108243854103993,"Esrrb/Fgf4/Myc",3
"GO:1903707","GO:1903707","negative regulation of hemopoiesis","3/13","159/21077",0.000113975979382899,0.00319386022226302,0.00108243854103993,"Bmp4/Tcf3/Myc",3
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","3/13","166/21077",0.000129482427253322,0.00342802288385342,0.00116179914925037,"Bmp4/Klf4/Myc",3
"GO:0002089","GO:0002089","lens morphogenesis in camera-type eye","2/13","28/21077",0.000131549752662091,0.00342802288385342,0.00116179914925037,"Bmp4/Sox2",2
"GO:0045786","GO:0045786","negative regulation of cell cycle","4/13","458/21077",0.00013464482270633,0.00342802288385342,0.00116179914925037,"Bmp4/Klf4/Sox2/Myc",4
"GO:0030224","GO:0030224","monocyte differentiation","2/13","29/21077",0.000141245023809383,0.00342802288385342,0.00116179914925037,"Bmp4/Myc",2
"GO:1903131","GO:1903131","mononuclear cell differentiation","2/13","29/21077",0.000141245023809383,0.00342802288385342,0.00116179914925037,"Bmp4/Myc",2
"GO:2001171","GO:2001171","positive regulation of ATP biosynthetic process","2/13","29/21077",0.000141245023809383,0.00342802288385342,0.00116179914925037,"Esrrb/Myc",2
"GO:0048659","GO:0048659","smooth muscle cell proliferation","3/13","171/21077",0.000141361768406326,0.00342802288385342,0.00116179914925037,"Bmp4/Klf4/Myc",3
"GO:0035107","GO:0035107","appendage morphogenesis","3/13","174/21077",0.000148819271725249,0.0034752055860285,0.00117778994776708,"Bmp4/Fgf4/Mycn",3
"GO:0035108","GO:0035108","limb morphogenesis","3/13","174/21077",0.000148819271725249,0.0034752055860285,0.00117778994776708,"Bmp4/Fgf4/Mycn",3
"GO:0060795","GO:0060795","cell fate commitment involved in formation of primary germ layer","2/13","31/21077",0.000161658242250685,0.00364362717789931,0.00123487009827382,"Bmp4/Sox2",2
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","3/13","179/21077",0.000161810564601397,0.00364362717789931,0.00123487009827382,"Esrrb/Klf4/Tcf3",3
"GO:0035116","GO:0035116","embryonic hindlimb morphogenesis","2/13","34/21077",0.000194829374006297,0.00427014561585694,0.00144720490841681,"Bmp4/Fgf4",2
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","3/13","194/21077",0.000205161618645095,0.00427014561585694,0.00144720490841681,"Esrrb/Klf4/Tcf3",3
"GO:0030810","GO:0030810","positive regulation of nucleotide biosynthetic process","2/13","35/21077",0.000206565331139789,0.00427014561585694,0.00144720490841681,"Esrrb/Myc",2
"GO:0045686","GO:0045686","negative regulation of glial cell differentiation","2/13","35/21077",0.000206565331139789,0.00427014561585694,0.00144720490841681,"Bmp4/Mycn",2
"GO:1900373","GO:1900373","positive regulation of purine nucleotide biosynthetic process","2/13","35/21077",0.000206565331139789,0.00427014561585694,0.00144720490841681,"Esrrb/Myc",2
"GO:0051973","GO:0051973","positive regulation of telomerase activity","2/13","36/21077",0.00021864014790207,0.00428989891552226,0.00145389954480741,"Klf4/Myc",2
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","2/13","36/21077",0.00021864014790207,0.00428989891552226,0.00145389954480741,"Bmp4/Sox2",2
"GO:0048736","GO:0048736","appendage development","3/13","199/21077",0.000221128810078467,0.00428989891552226,0.00145389954480741,"Bmp4/Fgf4/Mycn",3
"GO:0060173","GO:0060173","limb development","3/13","199/21077",0.000221128810078467,0.00428989891552226,0.00145389954480741,"Bmp4/Fgf4/Mycn",3
"GO:0002053","GO:0002053","positive regulation of mesenchymal cell proliferation","2/13","37/21077",0.000231053466490117,0.00441452153400057,0.00149613568413058,"Mycn/Myc",2
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","3/13","206/21077",0.000244808773855053,0.00460291099647166,0.00155998319175883,"Klf4/Sox2/Myc",3
"GO:0051099","GO:0051099","positive regulation of binding","3/13","208/21077",0.000251864281329536,0.00460291099647166,0.00155998319175883,"Bmp4/Klf4/Myc",3
"GO:0051216","GO:0051216","cartilage development","3/13","208/21077",0.000251864281329536,0.00460291099647166,0.00155998319175883,"Bmp4/Fgf4/Mycn",3
"GO:0021983","GO:0021983","pituitary gland development","2/13","39/21077",0.000256894179210853,0.00462776514264123,0.00156840656781363,"Bmp4/Sox2",2
"GO:0009913","GO:0009913","epidermal cell differentiation","3/13","214/21077",0.000273819719193087,0.00486319247749976,0.00164819578936091,"Bmp4/Klf4/Mycn",3
"GO:1903580","GO:1903580","positive regulation of ATP metabolic process","2/13","42/21077",0.000298185081617089,0.00519508116293121,0.0017606769499145,"Esrrb/Myc",2
"GO:0006110","GO:0006110","regulation of glycolytic process","2/13","43/21077",0.000312621911617433,0.00519508116293121,0.0017606769499145,"Esrrb/Myc",2
"GO:0030811","GO:0030811","regulation of nucleotide catabolic process","2/13","43/21077",0.000312621911617433,0.00519508116293121,0.0017606769499145,"Esrrb/Myc",2
"GO:0031128","GO:0031128","developmental induction","2/13","43/21077",0.000312621911617433,0.00519508116293121,0.0017606769499145,"Bmp4/Sox2",2
"GO:0030324","GO:0030324","lung development","3/13","224/21077",0.000313105605378883,0.00519508116293121,0.0017606769499145,"Bmp4/Sox2/Mycn",3
"GO:0010632","GO:0010632","regulation of epithelial cell migration","3/13","227/21077",0.000325564176970702,0.00526328752769301,0.00178379292645216,"Bmp4/Klf4/Fgf4",3
"GO:0030323","GO:0030323","respiratory tube development","3/13","227/21077",0.000325564176970702,0.00526328752769301,0.00178379292645216,"Bmp4/Sox2/Mycn",3
"GO:0050974","GO:0050974","detection of mechanical stimulus involved in sensory perception","2/13","45/21077",0.000342503228944778,0.00526958055792275,0.00178592571185495,"Sox2/Myc",2
"GO:0090184","GO:0090184","positive regulation of kidney development","2/13","45/21077",0.000342503228944778,0.00526958055792275,0.00178592571185495,"Bmp4/Myc",2
"GO:0009952","GO:0009952","anterior/posterior pattern specification","3/13","231/21077",0.000342668997422415,0.00526958055792275,0.00178592571185495,"Bmp4/Gbx2/Lefty1",3
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","3/13","231/21077",0.000342668997422415,0.00526958055792275,0.00178592571185495,"Klf4/Sox2/Myc",3
"GO:0021532","GO:0021532","neural tube patterning","2/13","47/21077",0.000373725718916204,0.00561033489944444,0.00190141155238069,"Bmp4/Gbx2",2
"GO:0035137","GO:0035137","hindlimb morphogenesis","2/13","47/21077",0.000373725718916204,0.00561033489944444,0.00190141155238069,"Bmp4/Fgf4",2
"GO:0045981","GO:0045981","positive regulation of nucleotide metabolic process","2/13","48/21077",0.000389839015676418,0.00571612789265074,0.00193726609993422,"Esrrb/Myc",2
"GO:1900544","GO:1900544","positive regulation of purine nucleotide metabolic process","2/13","48/21077",0.000389839015676418,0.00571612789265074,0.00193726609993422,"Esrrb/Myc",2
"GO:0010862","GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation","2/13","49/21077",0.000406286540546023,0.00588881985779925,0.00199579353250678,"Bmp4/Lefty1",2
"GO:0051972","GO:0051972","regulation of telomerase activity","2/13","51/21077",0.000440182856917586,0.00630762025651222,0.00213773014244665,"Klf4/Myc",2
"GO:0060541","GO:0060541","respiratory system development","3/13","255/21077",0.000457584755442145,0.00634145731429075,0.00214919793781213,"Bmp4/Sox2/Mycn",3
"GO:0051196","GO:0051196","regulation of coenzyme metabolic process","2/13","52/21077",0.000457630940206549,0.00634145731429075,0.00214919793781213,"Esrrb/Myc",2
"GO:0061614","GO:0061614","pri-miRNA transcription by RNA polymerase II","2/13","52/21077",0.000457630940206549,0.00634145731429075,0.00214919793781213,"Bmp4/Klf4",2
"GO:0014014","GO:0014014","negative regulation of gliogenesis","2/13","53/21077",0.000475411835178625,0.0064461755286048,0.00218468822957014,"Bmp4/Mycn",2
"GO:0043470","GO:0043470","regulation of carbohydrate catabolic process","2/13","53/21077",0.000475411835178625,0.0064461755286048,0.00218468822957014,"Esrrb/Myc",2
"GO:0009948","GO:0009948","anterior/posterior axis specification","2/13","54/21077",0.00049352518836158,0.00655089750025212,0.00222017979473464,"Bmp4/Lefty1",2
"GO:0045604","GO:0045604","regulation of epidermal cell differentiation","2/13","54/21077",0.00049352518836158,0.00655089750025212,0.00222017979473464,"Bmp4/Mycn",2
"GO:2000648","GO:2000648","positive regulation of stem cell proliferation","2/13","56/21077",0.000530747856738242,0.00697159424319712,0.00236275909907595,"Bmp4/Sox2",2
"GO:0060485","GO:0060485","mesenchyme development","3/13","274/21077",0.000564301897700181,0.00733592467010235,0.00248623516512505,"Bmp4/Gbx2/Myc",3
"GO:0045165","GO:0045165","cell fate commitment","3/13","278/21077",0.000588629975188044,0.00738615190421654,0.00250325779298962,"Bmp4/Sox2/Tcf3",3
"GO:0001755","GO:0001755","neural crest cell migration","2/13","59/21077",0.000589066473644139,0.00738615190421654,0.00250325779298962,"Bmp4/Gbx2",2
"GO:2001169","GO:2001169","regulation of ATP biosynthetic process","2/13","59/21077",0.000589066473644139,0.00738615190421654,0.00250325779298962,"Esrrb/Myc",2
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","3/13","281/21077",0.000607311853616073,0.00738615190421654,0.00250325779298962,"Klf4/Sox2/Myc",3
"GO:0061448","GO:0061448","connective tissue development","3/13","281/21077",0.000607311853616073,0.00738615190421654,0.00250325779298962,"Bmp4/Fgf4/Mycn",3
"GO:0050982","GO:0050982","detection of mechanical stimulus","2/13","60/21077",0.000609167167358065,0.00738615190421654,0.00250325779298962,"Sox2/Myc",2
"GO:0090183","GO:0090183","regulation of kidney development","2/13","60/21077",0.000609167167358065,0.00738615190421654,0.00250325779298962,"Bmp4/Myc",2
"GO:0048286","GO:0048286","lung alveolus development","2/13","62/21077",0.000650358176317727,0.00781049200320622,0.00264707187553882,"Bmp4/Sox2",2
"GO:0030858","GO:0030858","positive regulation of epithelial cell differentiation","2/13","63/21077",0.000671447788918249,0.00783977464653622,0.00265699612378956,"Bmp4/Sox2",2
"GO:0043388","GO:0043388","positive regulation of DNA binding","2/13","63/21077",0.000671447788918249,0.00783977464653622,0.00265699612378956,"Klf4/Myc",2
"GO:0060393","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation","2/13","63/21077",0.000671447788918249,0.00783977464653622,0.00265699612378956,"Bmp4/Lefty1",2
"GO:0001658","GO:0001658","branching involved in ureteric bud morphogenesis","2/13","64/21077",0.000692866338922757,0.00794276775801451,0.00269190175696305,"Bmp4/Myc",2
"GO:2000736","GO:2000736","regulation of stem cell differentiation","2/13","64/21077",0.000692866338922757,0.00794276775801451,0.00269190175696305,"Bmp4/Esrrb",2
"GO:0060389","GO:0060389","pathway-restricted SMAD protein phosphorylation","2/13","66/21077",0.000736688848626272,0.00822092600104185,0.00278617300924328,"Bmp4/Lefty1",2
"GO:0060425","GO:0060425","lung morphogenesis","2/13","66/21077",0.000736688848626272,0.00822092600104185,0.00278617300924328,"Bmp4/Sox2",2
"GO:1904888","GO:1904888","cranial skeletal system development","2/13","66/21077",0.000736688848626272,0.00822092600104185,0.00278617300924328,"Bmp4/Fgf4",2
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","3/13","312/21077",0.000823016213574853,0.00902809251588332,0.00305973167615395,"Bmp4/Klf4/Fgf4",3
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","3/13","314/21077",0.000838397178143692,0.00902809251588332,0.00305973167615395,"Jarid2/Klf4/Fgf4",3
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","3/13","314/21077",0.000838397178143692,0.00902809251588332,0.00305973167615395,"Jarid2/Klf4/Fgf4",3
"GO:0007492","GO:0007492","endoderm development","2/13","71/21077",0.000851977009825627,0.00902809251588332,0.00305973167615395,"Bmp4/Sox2",2
"GO:0051193","GO:0051193","regulation of cofactor metabolic process","2/13","71/21077",0.000851977009825627,0.00902809251588332,0.00305973167615395,"Esrrb/Myc",2
"GO:0060675","GO:0060675","ureteric bud morphogenesis","2/13","71/21077",0.000851977009825627,0.00902809251588332,0.00305973167615395,"Bmp4/Myc",2
"GO:0072171","GO:0072171","mesonephric tubule morphogenesis","2/13","72/21077",0.000876014455275641,0.00917029881983344,0.00310792714291279,"Bmp4/Myc",2
"GO:0030808","GO:0030808","regulation of nucleotide biosynthetic process","2/13","73/21077",0.000900377690953256,0.00917029881983344,0.00310792714291279,"Esrrb/Myc",2
"GO:0042733","GO:0042733","embryonic digit morphogenesis","2/13","73/21077",0.000900377690953256,0.00917029881983344,0.00310792714291279,"Bmp4/Mycn",2
"GO:1900371","GO:1900371","regulation of purine nucleotide biosynthetic process","2/13","73/21077",0.000900377690953256,0.00917029881983344,0.00310792714291279,"Esrrb/Myc",2
"GO:0008544","GO:0008544","epidermis development","3/13","322/21077",0.000901758171022479,0.00917029881983344,0.00310792714291279,"Bmp4/Klf4/Mycn",3
"GO:0042063","GO:0042063","gliogenesis","3/13","324/21077",0.000918062148067658,0.00925800548085101,0.00313765200987146,"Bmp4/Mycn/Myc",3
"GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process","2/13","74/21077",0.000925066368427619,0.00925800548085101,0.00313765200987146,"Klf4/Myc",2
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","3/13","326/21077",0.000934553383687868,0.00927930564433387,0.00314487089744944,"Bmp4/Klf4/Pecam1",3
"GO:0021879","GO:0021879","forebrain neuron differentiation","2/13","75/21077",0.000950080139518441,0.00928721748785081,0.00314755231860047,"Gbx2/Sox2",2
"GO:0045843","GO:0045843","negative regulation of striated muscle tissue development","2/13","75/21077",0.000950080139518441,0.00928721748785081,0.00314755231860047,"Bmp4/Jarid2",2
"GO:0070228","GO:0070228","regulation of lymphocyte apoptotic process","2/13","76/21077",0.000975418656295836,0.00946156096606961,0.00320663946928024,"Bmp4/Myc",2
"GO:0048635","GO:0048635","negative regulation of muscle organ development","2/13","77/21077",0.00100108157108019,0.00963636535215363,0.00326588282730863,"Bmp4/Jarid2",2
"GO:1901862","GO:1901862","negative regulation of muscle tissue development","2/13","78/21077",0.00102706853644203,0.00981161685191967,0.00332527771766717,"Bmp4/Jarid2",2
"GO:0050768","GO:0050768","negative regulation of neurogenesis","3/13","338/21077",0.00103748217807238,0.00983020777977363,0.00333157841194382,"Bmp4/Sox2/Mycn",3
"GO:0072078","GO:0072078","nephron tubule morphogenesis","2/13","79/21077",0.00105337920520183,0.00983020777977363,0.00333157841194382,"Bmp4/Myc",2
"GO:0043010","GO:0043010","camera-type eye development","3/13","341/21077",0.00106429463109604,0.00983020777977363,0.00333157841194382,"Bmp4/Klf4/Sox2",3
"GO:0045682","GO:0045682","regulation of epidermis development","2/13","80/21077",0.00108001323042993,0.00983020777977363,0.00333157841194382,"Bmp4/Mycn",2
"GO:0052548","GO:0052548","regulation of endopeptidase activity","3/13","343/21077",0.00108241269977682,0.00983020777977363,0.00333157841194382,"Klf4/Sox2/Myc",3
"GO:0002088","GO:0002088","lens development in camera-type eye","2/13","81/21077",0.00110697026544636,0.00983020777977363,0.00333157841194382,"Bmp4/Sox2",2
"GO:0045913","GO:0045913","positive regulation of carbohydrate metabolic process","2/13","81/21077",0.00110697026544636,0.00983020777977363,0.00333157841194382,"Esrrb/Myc",2
"GO:0048663","GO:0048663","neuron fate commitment","2/13","81/21077",0.00110697026544636,0.00983020777977363,0.00333157841194382,"Bmp4/Sox2",2
"GO:0060113","GO:0060113","inner ear receptor cell differentiation","2/13","81/21077",0.00110697026544636,0.00983020777977363,0.00333157841194382,"Bmp4/Mycn",2
"GO:0072088","GO:0072088","nephron epithelium morphogenesis","2/13","81/21077",0.00110697026544636,0.00983020777977363,0.00333157841194382,"Bmp4/Myc",2
"GO:0006096","GO:0006096","glycolytic process","2/13","82/21077",0.00113424996382069,0.00993256391929088,0.00336626816747953,"Esrrb/Myc",2
"GO:0072028","GO:0072028","nephron morphogenesis","2/13","82/21077",0.00113424996382069,0.00993256391929088,0.00336626816747953,"Bmp4/Myc",2
"GO:0006757","GO:0006757","ATP generation from ADP","2/13","83/21077",0.00116185197937191,0.0101041058343999,0.00342440583393827,"Esrrb/Myc",2
"GO:0001101","GO:0001101","response to acid chemical","3/13","354/21077",0.00118557885335706,0.0102398283156387,0.00347040385337395,"Klf4/Sox2/Lefty1",3
"GO:0014032","GO:0014032","neural crest cell development","2/13","85/21077",0.00121802157852716,0.0103778730440726,0.00351718891096748,"Bmp4/Gbx2",2
"GO:0061333","GO:0061333","renal tubule morphogenesis","2/13","85/21077",0.00121802157852716,0.0103778730440726,0.00351718891096748,"Bmp4/Myc",2
"GO:0042475","GO:0042475","odontogenesis of dentin-containing tooth","2/13","86/21077",0.00124658847101492,0.0104439974827359,0.00353959929712491,"Bmp4/Fgf4",2
"GO:0042866","GO:0042866","pyruvate biosynthetic process","2/13","86/21077",0.00124658847101492,0.0104439974827359,0.00353959929712491,"Esrrb/Myc",2
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","3/13","362/21077",0.0012644027084772,0.0104439974827359,0.00353959929712491,"Bmp4/Sox2/Myc",3
"GO:0051961","GO:0051961","negative regulation of nervous system development","3/13","362/21077",0.0012644027084772,0.0104439974827359,0.00353959929712491,"Bmp4/Sox2/Mycn",3
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","3/13","363/21077",0.00127448344656938,0.0104439974827359,0.00353959929712491,"Esrrb/Klf4/Tcf3",3
"GO:0042490","GO:0042490","mechanoreceptor differentiation","2/13","87/21077",0.00127547629844673,0.0104439974827359,0.00353959929712491,"Bmp4/Mycn",2
"GO:0021872","GO:0021872","forebrain generation of neurons","2/13","88/21077",0.00130468471588649,0.0106142414627927,0.00359729707741879,"Gbx2/Sox2",2
"GO:0001656","GO:0001656","metanephros development","2/13","89/21077",0.00133421337864663,0.0106483738637557,0.00360886496822474,"Bmp4/Myc",2
"GO:0033077","GO:0033077","T cell differentiation in thymus","2/13","89/21077",0.00133421337864663,0.0106483738637557,0.00360886496822474,"Bmp4/Tcf3",2
"GO:1903578","GO:1903578","regulation of ATP metabolic process","2/13","89/21077",0.00133421337864663,0.0106483738637557,0.00360886496822474,"Esrrb/Myc",2
"GO:0014031","GO:0014031","mesenchymal cell development","2/13","90/21077",0.001364061942288,0.010683739808852,0.00362085092232054,"Bmp4/Gbx2",2
"GO:0046031","GO:0046031","ADP metabolic process","2/13","90/21077",0.001364061942288,0.010683739808852,0.00362085092232054,"Esrrb/Myc",2
"GO:0072091","GO:0072091","regulation of stem cell proliferation","2/13","90/21077",0.001364061942288,0.010683739808852,0.00362085092232054,"Bmp4/Sox2",2
"GO:0048864","GO:0048864","stem cell development","2/13","91/21077",0.00139423006261969,0.0108227026263637,0.00366794713160286,"Bmp4/Gbx2",2
"GO:0003002","GO:0003002","regionalization","3/13","375/21077",0.00139945595826858,0.0108227026263637,0.00366794713160286,"Bmp4/Gbx2/Lefty1",3
"GO:0009798","GO:0009798","axis specification","2/13","92/21077",0.00142471739569894,0.0108227026263637,0.00366794713160286,"Bmp4/Lefty1",2
"GO:0014033","GO:0014033","neural crest cell differentiation","2/13","92/21077",0.00142471739569894,0.0108227026263637,0.00366794713160286,"Bmp4/Gbx2",2
"GO:0060395","GO:0060395","SMAD protein signal transduction","2/13","92/21077",0.00142471739569894,0.0108227026263637,0.00366794713160286,"Bmp4/Lefty1",2
"GO:0030900","GO:0030900","forebrain development","3/13","382/21077",0.00147581475069687,0.0111437269498728,0.00377674622617668,"Bmp4/Gbx2/Sox2",3
"GO:0001704","GO:0001704","formation of primary germ layer","2/13","94/21077",0.00148664832556882,0.0111481875814819,0.0037782579891328,"Bmp4/Sox2",2
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation","2/13","95/21077",0.00151809123571324,0.0111481875814819,0.0037782579891328,"Esrrb/Myc",2
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","2/13","95/21077",0.00151809123571324,0.0111481875814819,0.0037782579891328,"Esrrb/Myc",2
