"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001667","GO:0001667","ameboidal-type cell migration","5/13","410/21077",3.07620691528761e-06,0.00014150551810323,4.2673697433877e-05,"Bmp4/Gbx2/Klf4/Fgf4/Lefty1",5
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","4/13","186/21077",3.94525990793085e-06,0.000165394767909464,4.98779579589671e-05,"Bmp4/Fgfr2/Gbx2/Myc",4
"GO:0060428","GO:0060428","lung epithelium development","3/13","52/21077",3.98077469347312e-06,0.000165394767909464,4.98779579589671e-05,"Bmp4/Fgfr2/Klf2",3
"GO:0061614","GO:0061614","pri-miRNA transcription by RNA polymerase II","3/13","52/21077",3.98077469347312e-06,0.000165394767909464,4.98779579589671e-05,"Bmp4/Klf4/Smad6",3
"GO:0009948","GO:0009948","anterior/posterior axis specification","3/13","54/21077",4.46465242184448e-06,0.00017970225997924,5.41926560414675e-05,"Bmp4/Cdx2/Lefty1",3
"GO:0001825","GO:0001825","blastocyst formation","3/13","59/21077",5.84111857674443e-06,0.000227980628086268,6.87519220037862e-05,"Esrrb/Pou5f1/Cdx2",3
"GO:0048839","GO:0048839","inner ear development","4/13","208/21077",6.14463237411515e-06,0.000232773132290009,7.01971933761142e-05,"Bmp4/Esrrb/Fgfr2/Gbx2",4
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","4/13","211/21077",6.50286861802277e-06,0.000239305565143238,7.21671735353505e-05,"Bmp4/Fgfr2/Pou5f1/Myc",4
"GO:0060393","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation","3/13","63/21077",7.12499200179765e-06,0.00025491638050876,7.68749137036062e-05,"Bmp4/Smad6/Lefty1",3
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","4/13","223/21077",8.09237366323545e-06,0.000270861117340823,8.16833542814348e-05,"Bmp4/Fgfr2/Gbx2/Myc",4
"GO:0060389","GO:0060389","pathway-restricted SMAD protein phosphorylation","3/13","66/21077",8.20154004370504e-06,0.000270861117340823,8.16833542814348e-05,"Bmp4/Smad6/Lefty1",3
"GO:1904888","GO:1904888","cranial skeletal system development","3/13","66/21077",8.20154004370504e-06,0.000270861117340823,8.16833542814348e-05,"Bmp4/Fgfr2/Fgf4",3
"GO:0009952","GO:0009952","anterior/posterior pattern specification","4/13","231/21077",9.30077920017629e-06,0.000297204388864631,8.9627672026029e-05,"Bmp4/Gbx2/Cdx2/Lefty1",4
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","4/13","232/21077",9.46069871385861e-06,0.000297204388864631,8.9627672026029e-05,"Bmp4/Pou5f1/Smad6/Lefty1",4
"GO:0048645","GO:0048645","animal organ formation","3/13","73/21077",1.11195887203339e-05,0.000327093459589617,9.86412933871926e-05,"Bmp4/Fgfr2/Pou5f1",3
"GO:0051145","GO:0051145","smooth muscle cell differentiation","3/13","73/21077",1.11195887203339e-05,0.000327093459589617,9.86412933871926e-05,"Bmp4/Fgfr2/Smad6",3
"GO:0001763","GO:0001763","morphogenesis of a branching structure","4/13","242/21077",1.11740001723161e-05,0.000327093459589617,9.86412933871926e-05,"Bmp4/Fgfr2/Gbx2/Myc",4
"GO:0060976","GO:0060976","coronary vasculature development","3/13","79/21077",1.4107789189694e-05,0.000403796277251685,0.000121772496163674,"Bmp4/Fgfr2/Smad6",3
"GO:0048705","GO:0048705","skeletal system morphogenesis","4/13","259/21077",1.45989309593229e-05,0.000408770066861042,0.000123272437619912,"Bmp4/Fgfr2/Fgf4/Myc",4
"GO:0003129","GO:0003129","heart induction","2/13","10/21077",1.5759085090866e-05,0.000422868783271572,0.00012752417540635,"Bmp4/Pou5f1",2
"GO:0003149","GO:0003149","membranous septum morphogenesis","2/13","10/21077",1.5759085090866e-05,0.000422868783271572,0.00012752417540635,"Bmp4/Fgfr2",2
"GO:0003151","GO:0003151","outflow tract morphogenesis","3/13","84/21077",1.69685207208922e-05,0.000446029687520595,0.000134508789387953,"Bmp4/Fgfr2/Smad6",3
"GO:0032526","GO:0032526","response to retinoic acid","3/13","85/21077",1.75830532745968e-05,0.000451181788547055,0.000136062504064942,"Klf4/Pou5f1/Lefty1",3
"GO:0060411","GO:0060411","cardiac septum morphogenesis","3/13","86/21077",1.82120940414499e-05,0.000451181788547055,0.000136062504064942,"Bmp4/Fgfr2/Smad6",3
"GO:0060485","GO:0060485","mesenchyme development","4/13","274/21077",1.82154138233283e-05,0.000451181788547055,0.000136062504064942,"Bmp4/Fgfr2/Gbx2/Myc",4
"GO:0003281","GO:0003281","ventricular septum development","3/13","87/21077",1.8855805162726e-05,0.000458231642445114,0.000138188522443811,"Bmp4/Fgfr2/Smad6",3
"GO:0001822","GO:0001822","kidney development","4/13","280/21077",1.98325180797415e-05,0.000470986154602208,0.000142034889709231,"Bmp4/Fgfr2/Smad6/Myc",4
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","4/13","281/21077",2.01119864154669e-05,0.000470986154602208,0.000142034889709231,"Fgfr2/Klf4/Pou5f1/Myc",4
"GO:0060395","GO:0060395","SMAD protein signal transduction","3/13","92/21077",2.23000740532664e-05,0.000512901703225127,0.000154675325670212,"Bmp4/Pou5f1/Lefty1",3
"GO:0060502","GO:0060502","epithelial cell proliferation involved in lung morphogenesis","2/13","12/21077",2.30972434935949e-05,0.000521916659995617,0.000157393958432807,"Bmp4/Fgfr2",2
"GO:0072001","GO:0072001","renal system development","4/13","301/21077",2.6334627729554e-05,0.00057489831382484,0.00017337159022668,"Bmp4/Fgfr2/Smad6/Myc",4
"GO:0090596","GO:0090596","sensory organ morphogenesis","4/13","301/21077",2.6334627729554e-05,0.00057489831382484,0.00017337159022668,"Bmp4/Fgfr2/Gbx2/Myc",4
"GO:0060391","GO:0060391","positive regulation of SMAD protein signal transduction","2/13","13/21077",2.72872447936225e-05,0.00057616346383911,0.000173753120428761,"Bmp4/Pou5f1",2
"GO:0060601","GO:0060601","lateral sprouting from an epithelium","2/13","13/21077",2.72872447936225e-05,0.00057616346383911,0.000173753120428761,"Bmp4/Fgfr2",2
"GO:0055024","GO:0055024","regulation of cardiac muscle tissue development","3/13","101/21077",2.94983708810815e-05,0.000612804866045693,0.000184803036589458,"Bmp4/Fgfr2/Jarid2",3
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","4/13","312/21077",3.03069479472989e-05,0.000615742874151517,0.000185689049167955,"Bmp4/Fgfr2/Klf4/Fgf4",4
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","4/13","314/21077",3.1073980450193e-05,0.000615742874151517,0.000185689049167955,"Jarid2/Klf4/Pou5f1/Fgf4",4
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","4/13","314/21077",3.1073980450193e-05,0.000615742874151517,0.000185689049167955,"Jarid2/Klf4/Pou5f1/Fgf4",4
"GO:0048562","GO:0048562","embryonic organ morphogenesis","4/13","316/21077",3.18552046430036e-05,0.000621659145154373,0.000187473213927725,"Bmp4/Fgfr2/Gbx2/Myc",4
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","3/13","107/21077",3.50583576137876e-05,0.000673957680694901,0.000203244838326593,"Bmp4/Fgfr2/Myc",3
"GO:0003128","GO:0003128","heart field specification","2/13","15/21077",3.67072729424526e-05,0.000675413822141127,0.000203683965650602,"Bmp4/Pou5f1",2
"GO:0060442","GO:0060442","branching involved in prostate gland morphogenesis","2/13","15/21077",3.67072729424526e-05,0.000675413822141127,0.000203683965650602,"Bmp4/Fgfr2",2
"GO:0072074","GO:0072074","kidney mesenchyme development","2/13","15/21077",3.67072729424526e-05,0.000675413822141127,0.000203683965650602,"Bmp4/Myc",2
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/13","111/21077",3.91233034380833e-05,0.000709729786313398,0.000214032601462605,"Bmp4/Pou5f1/Lefty1",3
"GO:0071498","GO:0071498","cellular response to fluid shear stress","2/13","16/21077",4.19365731096496e-05,0.000737419033454608,0.000222382823916926,"Klf4/Klf2",2
"GO:1901722","GO:1901722","regulation of cell proliferation involved in kidney development","2/13","16/21077",4.19365731096496e-05,0.000737419033454608,0.000222382823916926,"Bmp4/Myc",2
"GO:0001892","GO:0001892","embryonic placenta development","3/13","114/21077",4.23672426053113e-05,0.000737419033454608,0.000222382823916926,"Esrrb/Fgfr2/Cdx2",3
"GO:0042476","GO:0042476","odontogenesis","3/13","116/21077",4.4625172004099e-05,0.000760623221959251,0.000229380491094282,"Bmp4/Fgfr2/Fgf4",3
"GO:0001655","GO:0001655","urogenital system development","4/13","345/21077",4.48814944634341e-05,0.000760623221959251,0.000229380491094282,"Bmp4/Fgfr2/Smad6/Myc",4
"GO:0060349","GO:0060349","bone morphogenesis","3/13","117/21077",4.57831932551705e-05,0.000764936437722093,0.00023068122386356,"Bmp4/Fgfr2/Fgf4",3
"GO:0002040","GO:0002040","sprouting angiogenesis","3/13","118/21077",4.69607919066655e-05,0.000764936437722093,0.00023068122386356,"Bmp4/Klf4/Klf2",3
"GO:0003184","GO:0003184","pulmonary valve morphogenesis","2/13","17/21077",4.75115799827387e-05,0.000764936437722093,0.00023068122386356,"Bmp4/Smad6",2
"GO:0045821","GO:0045821","positive regulation of glycolytic process","2/13","17/21077",4.75115799827387e-05,0.000764936437722093,0.00023068122386356,"Esrrb/Myc",2
"GO:0001101","GO:0001101","response to acid chemical","4/13","354/21077",4.96192276485525e-05,0.000789006977917724,0.000237940155975515,"Klf4/Pou5f1/Klf2/Lefty1",4
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","4/13","358/21077",5.18385628486001e-05,0.000800236359981909,0.000241326591070059,"Bmp4/Pou5f1/Smad6/Lefty1",4
"GO:0048565","GO:0048565","digestive tract development","3/13","122/21077",5.18700465614637e-05,0.000800236359981909,0.000241326591070059,"Bmp4/Fgfr2/Cdx2",3
"GO:0001710","GO:0001710","mesodermal cell fate commitment","2/13","18/21077",5.34319308683573e-05,0.000800236359981909,0.000241326591070059,"Bmp4/Pou5f1",2
"GO:0030813","GO:0030813","positive regulation of nucleotide catabolic process","2/13","18/21077",5.34319308683573e-05,0.000800236359981909,0.000241326591070059,"Esrrb/Myc",2
"GO:0051197","GO:0051197","positive regulation of coenzyme metabolic process","2/13","18/21077",5.34319308683573e-05,0.000800236359981909,0.000241326591070059,"Esrrb/Myc",2
"GO:0003180","GO:0003180","aortic valve morphogenesis","2/13","19/21077",5.96972633318537e-05,0.000873750854220768,0.000263496293892991,"Bmp4/Smad6",2
"GO:0060572","GO:0060572","morphogenesis of an epithelial bud","2/13","19/21077",5.96972633318537e-05,0.000873750854220768,0.000263496293892991,"Bmp4/Fgfr2",2
"GO:0003279","GO:0003279","cardiac septum development","3/13","129/21077",6.12504980686716e-05,0.000886411702387067,0.000267314414989235,"Bmp4/Fgfr2/Smad6",3
"GO:1901343","GO:1901343","negative regulation of vasculature development","3/13","131/21077",6.41210843158877e-05,0.000915825790153387,0.000276184796147924,"Bmp4/Klf4/Klf2",3
"GO:0060562","GO:0060562","epithelial tube morphogenesis","4/13","379/21077",6.47050829999675e-05,0.000915825790153387,0.000276184796147924,"Bmp4/Fgfr2/Gbx2/Myc",4
"GO:0045995","GO:0045995","regulation of embryonic development","3/13","132/21077",6.55888797877419e-05,0.000918244317028386,0.00027691414921827,"Bmp4/Klf4/Cdx2",3
"GO:0055123","GO:0055123","digestive system development","3/13","135/21077",7.01240892249071e-05,0.000971180934641723,0.000292878199479238,"Bmp4/Fgfr2/Cdx2",3
"GO:0042471","GO:0042471","ear morphogenesis","3/13","136/21077",7.16802691377715e-05,0.000982172198398401,0.000296192825440512,"Fgfr2/Gbx2/Myc",3
"GO:0003177","GO:0003177","pulmonary valve development","2/13","21/21077",7.32614245465369e-05,0.000993270682273048,0.000299539785680578,"Bmp4/Smad6",2
"GO:0009791","GO:0009791","post-embryonic development","3/13","138/21077",7.48601960395677e-05,0.0010043742968642,0.000302888293186409,"Bmp4/Fgfr2/Klf4",3
"GO:0034405","GO:0034405","response to fluid shear stress","2/13","22/21077",8.05595297206443e-05,0.0010376067428019,0.000312910173335976,"Klf4/Klf2",2
"GO:0060602","GO:0060602","branch elongation of an epithelium","2/13","22/21077",8.05595297206443e-05,0.0010376067428019,0.000312910173335976,"Bmp4/Fgfr2",2
"GO:0072111","GO:0072111","cell proliferation involved in kidney development","2/13","22/21077",8.05595297206443e-05,0.0010376067428019,0.000312910173335976,"Bmp4/Myc",2
"GO:0072215","GO:0072215","regulation of metanephros development","2/13","22/21077",8.05595297206443e-05,0.0010376067428019,0.000312910173335976,"Bmp4/Myc",2
"GO:0003176","GO:0003176","aortic valve development","2/13","23/21077",8.82011693181749e-05,0.0010960722215114,0.000330541557484234,"Bmp4/Smad6",2
"GO:0048333","GO:0048333","mesodermal cell differentiation","2/13","23/21077",8.82011693181749e-05,0.0010960722215114,0.000330541557484234,"Bmp4/Pou5f1",2
"GO:0060390","GO:0060390","regulation of SMAD protein signal transduction","2/13","23/21077",8.82011693181749e-05,0.0010960722215114,0.000330541557484234,"Bmp4/Pou5f1",2
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation","3/13","146/21077",8.85027259605482e-05,0.0010960722215114,0.000330541557484234,"Bmp4/Fgfr2/Cdx2",3
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","3/13","147/21077",9.03143151530587e-05,0.00110785559921085,0.000334095060566202,"Bmp4/Fgfr2/Smad6",3
"GO:0003231","GO:0003231","cardiac ventricle development","3/13","148/21077",9.21500142974565e-05,0.00111970960768985,0.000337669863711633,"Bmp4/Fgfr2/Smad6",3
"GO:0001824","GO:0001824","blastocyst development","3/13","152/21077",9.97368567203657e-05,0.00120057076126945,0.000362055092275602,"Esrrb/Pou5f1/Cdx2",3
"GO:0007517","GO:0007517","muscle organ development","4/13","425/21077",0.000100876655492247,0.00120304752105569,0.000362802006594924,"Bmp4/Fgfr2/Jarid2/Myc",4
"GO:0051194","GO:0051194","positive regulation of cofactor metabolic process","2/13","25/21077",0.000104513607468085,0.00123498648090728,0.000372433811257589,"Esrrb/Myc",2
"GO:0016055","GO:0016055","Wnt signaling pathway","4/13","430/21077",0.000105543263673473,0.00123581566919484,0.000372683868856569,"Fgfr2/Klf4/Pou5f1/Myc",4
"GO:0198738","GO:0198738","cell-cell signaling by wnt","4/13","432/21077",0.000107453332666323,0.00124684587814616,0.000376010239486707,"Fgfr2/Klf4/Pou5f1/Myc",4
"GO:1903671","GO:1903671","negative regulation of sprouting angiogenesis","2/13","26/21077",0.000113183684507172,0.00129912443756791,0.00039177583970461,"Klf4/Klf2",2
"GO:0010594","GO:0010594","regulation of endothelial cell migration","3/13","159/21077",0.000113975979382899,0.00129912443756791,0.00039177583970461,"Bmp4/Klf4/Fgf4",3
"GO:0061311","GO:0061311","cell surface receptor signaling pathway involved in heart development","2/13","27/21077",0.000122195852942804,0.00138059875956431,0.000416345980940855,"Bmp4/Pou5f1",2
"GO:0014706","GO:0014706","striated muscle tissue development","4/13","450/21077",0.00012579889471438,0.00140894762080106,0.000424895122650859,"Bmp4/Fgfr2/Jarid2/Myc",4
"GO:0048608","GO:0048608","reproductive structure development","4/13","453/21077",0.000129064824188559,0.00142541338719896,0.000429860689666898,"Bmp4/Esrrb/Fgfr2/Cdx2",4
"GO:0030509","GO:0030509","BMP signaling pathway","3/13","166/21077",0.000129482427253322,0.00142541338719896,0.000429860689666898,"Bmp4/Pou5f1/Smad6",3
"GO:0001759","GO:0001759","organ induction","2/13","28/21077",0.000131549752662091,0.0014358989951591,0.00043302282544435,"Bmp4/Pou5f1",2
"GO:0061458","GO:0061458","reproductive system development","4/13","457/21077",0.000133515022445178,0.00144510377234781,0.00043579870218727,"Bmp4/Esrrb/Fgfr2/Cdx2",4
"GO:0045786","GO:0045786","negative regulation of cell cycle","4/13","458/21077",0.00013464482270633,0.0014451877637146,0.000435824031391541,"Bmp4/Fgfr2/Klf4/Myc",4
"GO:0030224","GO:0030224","monocyte differentiation","2/13","29/21077",0.000141245023809383,0.00146712573118133,0.000442439845379136,"Bmp4/Myc",2
"GO:0060914","GO:0060914","heart formation","2/13","29/21077",0.000141245023809383,0.00146712573118133,0.000442439845379136,"Bmp4/Pou5f1",2
"GO:1903131","GO:1903131","mononuclear cell differentiation","2/13","29/21077",0.000141245023809383,0.00146712573118133,0.000442439845379136,"Bmp4/Myc",2
"GO:2001171","GO:2001171","positive regulation of ATP biosynthetic process","2/13","29/21077",0.000141245023809383,0.00146712573118133,0.000442439845379136,"Esrrb/Myc",2
"GO:0001890","GO:0001890","placenta development","3/13","173/21077",0.000146305614071497,0.00150753304739271,0.000454625444988483,"Esrrb/Fgfr2/Cdx2",3
"GO:0035107","GO:0035107","appendage morphogenesis","3/13","174/21077",0.000148819271725249,0.00150928521245764,0.000455153843900679,"Bmp4/Fgfr2/Fgf4",3
"GO:0035108","GO:0035108","limb morphogenesis","3/13","174/21077",0.000148819271725249,0.00150928521245764,0.000455153843900679,"Bmp4/Fgfr2/Fgf4",3
"GO:0060571","GO:0060571","morphogenesis of an epithelial fold","2/13","30/21077",0.000151281306786119,0.0015220462984026,0.000459002193617653,"Bmp4/Fgfr2",2
"GO:0060537","GO:0060537","muscle tissue development","4/13","473/21077",0.00015244097243318,0.0015220462984026,0.000459002193617653,"Bmp4/Fgfr2/Jarid2/Myc",4
"GO:0016202","GO:0016202","regulation of striated muscle tissue development","3/13","176/21077",0.0001539307645664,0.00152509865201172,0.00045992268927127,"Bmp4/Fgfr2/Jarid2",3
"GO:0071772","GO:0071772","response to BMP","3/13","177/21077",0.000156528882236607,0.00152734242667234,0.00046059934246657,"Bmp4/Pou5f1/Smad6",3
"GO:0071773","GO:0071773","cellular response to BMP stimulus","3/13","177/21077",0.000156528882236607,0.00152734242667234,0.00046059934246657,"Bmp4/Pou5f1/Smad6",3
"GO:0001832","GO:0001832","blastocyst growth","2/13","31/21077",0.000161658242250685,0.00153244122946029,0.000462136984039593,"Esrrb/Pou5f1",2
"GO:0060795","GO:0060795","cell fate commitment involved in formation of primary germ layer","2/13","31/21077",0.000161658242250685,0.00153244122946029,0.000462136984039593,"Bmp4/Pou5f1",2
"GO:1905314","GO:1905314","semi-lunar valve development","2/13","31/21077",0.000161658242250685,0.00153244122946029,0.000462136984039593,"Bmp4/Smad6",2
"GO:1901861","GO:1901861","regulation of muscle tissue development","3/13","179/21077",0.000161810564601397,0.00153244122946029,0.000462136984039593,"Bmp4/Fgfr2/Jarid2",3
"GO:0048634","GO:0048634","regulation of muscle organ development","3/13","180/21077",0.000164494410434104,0.00154648759590603,0.000466372934692158,"Bmp4/Fgfr2/Jarid2",3
"GO:0035051","GO:0035051","cardiocyte differentiation","3/13","182/21077",0.000169948812568036,0.00157460714042782,0.00047485292155759,"Bmp4/Pou5f1/Smad6",3
"GO:0010453","GO:0010453","regulation of cell fate commitment","2/13","32/21077",0.000172375471118263,0.00157460714042782,0.00047485292155759,"Bmp4/Pou5f1",2
"GO:0051150","GO:0051150","regulation of smooth muscle cell differentiation","2/13","32/21077",0.000172375471118263,0.00157460714042782,0.00047485292155759,"Bmp4/Fgfr2",2
"GO:0060977","GO:0060977","coronary vasculature morphogenesis","2/13","32/21077",0.000172375471118263,0.00157460714042782,0.00047485292155759,"Fgfr2/Smad6",2
"GO:0060740","GO:0060740","prostate gland epithelium morphogenesis","2/13","33/21077",0.000183432634560688,0.00166381150221243,0.000501754204246803,"Bmp4/Fgfr2",2
"GO:0035116","GO:0035116","embryonic hindlimb morphogenesis","2/13","34/21077",0.000194829374006297,0.00174264051194521,0.000525526600938038,"Bmp4/Fgf4",2
"GO:0060512","GO:0060512","prostate gland morphogenesis","2/13","34/21077",0.000194829374006297,0.00174264051194521,0.000525526600938038,"Bmp4/Fgfr2",2
"GO:0003205","GO:0003205","cardiac chamber development","3/13","194/21077",0.000205161618645095,0.00179767666559492,0.000542123806476401,"Bmp4/Fgfr2/Smad6",3
"GO:0030810","GO:0030810","positive regulation of nucleotide biosynthetic process","2/13","35/21077",0.000206565331139789,0.00179767666559492,0.000542123806476401,"Esrrb/Myc",2
"GO:1900373","GO:1900373","positive regulation of purine nucleotide biosynthetic process","2/13","35/21077",0.000206565331139789,0.00179767666559492,0.000542123806476401,"Esrrb/Myc",2
"GO:1902895","GO:1902895","positive regulation of pri-miRNA transcription by RNA polymerase II","2/13","35/21077",0.000206565331139789,0.00179767666559492,0.000542123806476401,"Bmp4/Smad6",2
"GO:0003401","GO:0003401","axis elongation","2/13","36/21077",0.00021864014790207,0.00186152880641219,0.000561379641685273,"Bmp4/Fgfr2",2
"GO:0051973","GO:0051973","positive regulation of telomerase activity","2/13","36/21077",0.00021864014790207,0.00186152880641219,0.000561379641685273,"Klf4/Myc",2
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","2/13","36/21077",0.00021864014790207,0.00186152880641219,0.000561379641685273,"Bmp4/Fgfr2",2
"GO:0048736","GO:0048736","appendage development","3/13","199/21077",0.000221128810078467,0.00186152880641219,0.000561379641685273,"Bmp4/Fgfr2/Fgf4",3
"GO:0060173","GO:0060173","limb development","3/13","199/21077",0.000221128810078467,0.00186152880641219,0.000561379641685273,"Bmp4/Fgfr2/Fgf4",3
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","3/13","200/21077",0.000224416140716115,0.00187693499508023,0.000566025672756298,"Bmp4/Fgfr2/Myc",3
"GO:0002053","GO:0002053","positive regulation of mesenchymal cell proliferation","2/13","37/21077",0.000231053466490117,0.00188378789445767,0.000568092295729714,"Fgfr2/Myc",2
"GO:0021884","GO:0021884","forebrain neuron development","2/13","37/21077",0.000231053466490117,0.00188378789445767,0.000568092295729714,"Fgfr2/Gbx2",2
"GO:0048730","GO:0048730","epidermis morphogenesis","2/13","37/21077",0.000231053466490117,0.00188378789445767,0.000568092295729714,"Fgfr2/Klf4",2
"GO:0043542","GO:0043542","endothelial cell migration","3/13","202/21077",0.000231085782084092,0.00188378789445767,0.000568092295729714,"Bmp4/Klf4/Fgf4",3
"GO:0051099","GO:0051099","positive regulation of binding","3/13","208/21077",0.000251864281329536,0.00204025908397762,0.000615279177825876,"Bmp4/Klf4/Myc",3
"GO:0048762","GO:0048762","mesenchymal cell differentiation","3/13","218/21077",0.000289124761911703,0.00232745433338921,0.00070188840227249,"Bmp4/Fgfr2/Gbx2",3
